timestamp,ram_usage_mb,cpu_usage_percent
1727455277,479.51953125,53.3
1727455277,479.51953125,48.6
1727455277,479.51953125,53.3
1727455279,479.51953125,49.9
1727455279,479.51953125,54.3
1727455279,479.51953125,48.6
1727455279,479.51953125,40.6
1727455281,479.51953125,49.9
1727455281,479.51953125,56.2
1727455281,479.51953125,47.7
1727455281,479.51953125,56.5
1727455284,479.51953125,49.9
1727455284,479.51953125,37.5
1727455284,479.51953125,49.1
1727455284,479.51953125,56.8
1727455286,479.51953125,49.9
1727455286,479.51953125,55.3
1727455286,479.51953125,47.7
1727455286,479.51953125,55.6
1727455288,479.51953125,49.9
1727455288,479.51953125,36.4
1727455288,479.51953125,52.5
1727455288,479.51953125,39.4
1727455291,479.62109375,49.9
1727455291,479.62109375,54.3
1727455291,479.62109375,48.6
1727455291,479.62109375,54.8
1727455293,479.62109375,49.9
1727455293,479.62109375,45.9
1727455293,479.62109375,52.2
1727455293,479.62109375,38.7
1727455296,479.62109375,49.9
1727455296,479.62109375,55.1
1727455296,479.62109375,46.3
1727455296,479.62109375,56.5
1727455298,479.62109375,49.9
1727455298,479.62109375,52.2
1727455298,479.62109375,48.6
1727455298,479.62109375,48.7
1727455302,479.7109375,49.9
1727455302,479.73046875,54.3
1727455302,479.73046875,50.8
1727455302,479.73046875,42.4
1727455305,481.73046875,49.9
1727455305,481.73046875,40.0
1727455305,481.73046875,50.5
1727455305,481.73046875,55.6
1727455308,481.75390625,49.9
1727455308,481.75390625,54.3
1727455308,481.75390625,52.0
1727455308,481.75390625,40.6
1727455311,481.75390625,49.9
1727455311,481.75390625,55.6
1727455311,481.75390625,51.6
1727455311,481.75390625,39.4
1727455313,481.8046875,49.9
1727455313,481.8046875,40.0
1727455313,481.8046875,50.8
1727455313,481.8046875,57.8
1727455315,481.8046875,49.8
1727455315,481.8046875,52.3
1727455315,481.8046875,46.9
1727455315,481.8046875,56.8
1727455318,481.8046875,49.9
1727455318,481.8046875,38.2
1727455318,481.8046875,50.8
1727455318,481.8046875,56.5
1727455320,481.8046875,49.9
1727455320,481.8046875,55.6
1727455320,481.8046875,48.5
1727455320,481.8046875,59.6
1727455322,481.80859375,49.9
1727455322,481.80859375,54.3
1727455322,481.80859375,50.0
1727455322,481.80859375,48.6
1727455324,481.80859375,49.9
1727455324,481.80859375,47.5
1727455324,481.80859375,50.8
1727455324,481.80859375,56.8
1727455326,481.80859375,49.8
1727455326,481.80859375,53.2
1727455326,481.80859375,52.0
1727455326,481.80859375,38.2
1727455489,521.36328125,50.2
1727455489,521.36328125,55.3
1727455489,521.36328125,48.9
1727455489,521.36328125,56.5
1727455570,531.8046875,50.2
1727455570,531.8046875,56.5
1727455570,531.8046875,48.1
1727455570,531.8046875,50.0
1727455733,526.1171875,50.3
1727455733,526.1171875,55.3
1727455733,526.1171875,47.4
1727455733,526.1171875,55.6
1727455884,535.23046875,50.3
1727455884,535.23046875,56.5
1727455884,535.23046875,49.7
1727455884,535.23046875,58.7
1727456026,535.76953125,50.2
1727456026,535.76953125,36.1
1727456026,535.76953125,52.9
1727456026,535.76953125,38.7
1727456201,536.51953125,50.2
1727456201,536.51953125,55.6
1727456201,536.51953125,49.4
1727456201,536.51953125,43.8
1727456395,544.7265625,50.2
1727456395,544.7265625,55.6
1727456395,544.7265625,47.6
1727456395,544.7265625,55.6
1727456641,534.53125,50.2
1727456641,534.53125,54.3
1727456641,534.53125,50.6
1727456641,534.53125,42.4
1727456903,543.08203125,50.2
1727456903,543.08203125,37.1
1727456903,543.08203125,51.8
1727456903,543.08203125,39.4
1727457178,540.0,50.2
1727457178,540.0,55.3
1727457178,540.0,48.6
1727457178,540.0,57.4
1727457419,540.53125,50.2
1727457419,540.53125,53.2
1727457419,540.53125,51.8
1727457419,540.53125,40.6
1727457697,553.640625,50.2
1727457697,553.640625,54.3
1727457697,553.640625,50.2
1727457697,553.640625,44.4
1727458041,553.828125,50.2
1727458041,553.828125,54.3
1727458041,553.828125,50.2
1727458041,553.828125,39.4
1727458350,561.453125,50.2
1727458350,561.453125,54.2
1727458350,561.453125,50.2
1727458350,561.453125,44.7
1727458684,550.328125,50.2
1727458684,550.328125,41.7
1727458684,550.328125,51.1
1727458684,550.328125,39.4
1727458959,553.76953125,50.1
1727458959,553.76953125,44.6
1727458959,553.76953125,51.8
1727458959,553.76953125,40.0
1727459399,475.4140625,50.2
1727459399,475.4140625,42.4
1727459399,475.4140625,50.2
1727459399,475.4140625,56.8
1727459872,472.6640625,50.2
1727459872,472.6640625,56.2
1727459872,472.6640625,49.6
1727459872,472.6640625,56.8
1727460341,458.72265625,50.2
1727460341,458.72265625,52.3
1727460341,458.72265625,49.2
1727460341,458.72265625,50.0
1727460866,458.140625,50.2
1727460866,458.140625,44.7
1727460866,458.140625,51.0
1727460866,458.140625,39.4
1727461431,483.47265625,50.2
1727461431,483.47265625,39.4
1727461431,483.47265625,51.2
1727461431,483.47265625,48.8
1727461985,435.86328125,50.2
1727461985,435.86328125,56.5
1727461985,435.86328125,50.0
1727461985,435.86328125,38.7
1727462659,457.79296875,50.2
1727462659,457.79296875,55.3
1727462660,457.79296875,50.7
1727462660,457.79296875,37.5
1727463237,457.31640625,50.2
1727463237,457.31640625,35.3
1727463237,457.31640625,50.7
1727463237,457.31640625,51.2
1727463776,489.68359375,50.2
1727463776,489.68359375,41.2
1727463776,489.68359375,50.8
1727463776,489.68359375,44.1
1727464384,466.87890625,50.2
1727464384,466.87890625,54.3
1727464384,466.87890625,50.2
1727464384,466.87890625,39.4
1727465144,454.48828125,50.2
1727465144,454.48828125,56.5
1727465144,454.48828125,49.8
1727465144,454.48828125,40.0
1727465759,473.703125,50.2
1727465759,473.703125,55.3
1727465759,473.703125,49.8
1727465759,473.703125,51.3
1727466758,466.34765625,50.3
1727466758,466.34765625,41.7
1727466758,466.34765625,50.5
1727466758,466.34765625,57.8
1727467492,468.046875,50.2
1727467492,468.046875,52.1
1727467492,468.046875,48.9
1727467492,468.046875,56.5
1727468428,517.84375,50.2
1727468428,517.84375,54.3
1727468428,517.84375,50.3
1727468428,517.84375,39.4
1727469378,510.33984375,50.2
1727469378,510.33984375,40.0
1727469378,510.33984375,51.4
1727469378,510.33984375,37.5
1727470639,486.7421875,50.3
1727470639,486.7421875,40.0
1727470639,486.7421875,50.9
1727470639,486.7421875,39.4
1727471650,488.2421875,50.2
1727471650,488.2421875,52.2
1727471650,488.2421875,48.6
1727471650,488.2421875,55.6
1727472845,478.22265625,50.2
1727472845,478.22265625,54.3
1727472845,478.22265625,49.4
1727472845,478.22265625,58.7
1727474239,497.078125,50.3
1727474239,497.078125,55.6
1727474239,497.078125,49.0
1727474239,497.078125,58.1
1727475410,526.44921875,50.2
1727475410,526.44921875,56.5
1727475410,526.44921875,50.4
1727475410,526.44921875,40.6
1727476352,533.0078125,50.2
1727476352,533.0078125,51.0
1727476384,533.03125,49.8
1727476384,533.03125,38.2
