trial_index,arm_name,trial_status,generation_method,result,n_reference_samples,recent_samples_proportion,threshold
131,131_0,COMPLETED,BoTorch,0.279766494107280494496592382347,142,0.614650447696278301457084580761,0.540367909531072276863028491789
132,132_0,COMPLETED,BoTorch,0.280592576274920180168237493490,146,0.549776497456099355609637768794,0.500000000000000000000000000000
133,133_0,COMPLETED,BoTorch,0.281143297720013229934465925908,127,0.100000000000000005551115123126,0.752156689269240175121922220569
134,134_0,COMPLETED,BoTorch,0.279546205529243363407942979393,111,0.100000000000000005551115123126,0.742716400990437897178253479069
135,135_0,COMPLETED,BoTorch,0.277618680471417578203841003415,158,0.100000000000000005551115123126,0.600584001707562875616019937297
136,136_0,COMPLETED,BoTorch,0.281253442009031795478790627385,142,0.826278419562594956815360092151,0.552684077132715168012566664402
137,137_0,COMPLETED,BoTorch,0.278885339795131637075087382982,105,1.000000000000000000000000000000,0.530364569594345525160861143377
138,138_0,COMPLETED,BoTorch,0.275911443991629035110690892907,117,0.100000000000000005551115123126,0.728469742401629316574940276041
139,139_0,COMPLETED,BoTorch,0.281198369864522512706628276646,136,0.611143793025807013918893062510,0.540528177830530864866886986420
140,140_0,COMPLETED,BoTorch,0.282134596321180763922598089266,201,0.608590575169650760400941180706,0.538717043023511754640253457183
141,141_0,COMPLETED,BoTorch,0.280372287696882938057285628020,130,0.100000000000000005551115123126,0.659927403001376200464278554136
142,142_0,COMPLETED,BoTorch,0.277673752615926860976003354153,135,0.100000000000000005551115123126,0.597870434712020837331181155605
143,143_0,COMPLETED,BoTorch,0.285989646436832223308499578707,126,1.000000000000000000000000000000,0.574420502534266352867575733399
144,144_0,COMPLETED,BoTorch,0.275085361823989460461348244280,157,0.100000000000000005551115123126,0.775100145791817185525474087626
145,145_0,COMPLETED,BoTorch,0.284778059257627447209415549878,150,0.401954412510997616259089681989,0.551410232145369882950092232932
146,146_0,COMPLETED,BoTorch,0.287091089327018433863258906058,147,0.241245701405028684094489221934,0.626640860581471947909903974505
147,147_0,COMPLETED,BoTorch,0.283070822777839015138567901886,147,0.100000000000000005551115123126,0.736845088012871629601363565598
148,148_0,COMPLETED,BoTorch,0.280482431985901503601610329497,102,0.100000000000000005551115123126,0.665105291605398774024138219829
149,149_0,COMPLETED,BoTorch,0.277728824760436143748165704892,95,0.100000000000000005551115123126,0.703587212337524525729293145559
150,150_0,COMPLETED,BoTorch,0.274975217534970783894721080287,144,0.798855281559089580589727574989,0.607419363917430454868906508636
151,151_0,COMPLETED,BoTorch,0.283070822777839015138567901886,149,0.100000000000000005551115123126,0.622283128859416168054963236500
152,152_0,COMPLETED,BoTorch,0.280151999118845695946333762549,142,0.100000000000000005551115123126,0.713164479485242419620760756516
153,153_0,COMPLETED,BoTorch,0.296728714616147137839163860917,500,0.100000000000000005551115123126,0.800000000000000044408920985006
154,154_0,COMPLETED,BoTorch,0.281418658442559754817580142117,152,0.100000000000000005551115123126,0.500000000000000000000000000000
155,155_0,COMPLETED,BoTorch,0.278114329772001345197907085094,125,0.100000000000000005551115123126,0.553270322635416866852153816581
156,156_0,COMPLETED,BoTorch,0.282299812754708723261387603998,88,0.280239437988785589084272942273,0.607837710627459615331247277936
157,157_0,COMPLETED,BoTorch,0.284282409957043680215349468199,140,0.440010489543598670714175113972,0.597240754300619181016429593001
158,158_0,COMPLETED,BoTorch,0.277618680471417578203841003415,147,0.100000444397151569408954685514,0.736858308486604385301177444489
159,159_0,COMPLETED,BoTorch,0.281088225575503947162303575169,151,0.100000000000000005551115123126,0.800000000000000044408920985006
160,160_0,COMPLETED,BoTorch,0.281088225575503947162303575169,119,0.100000000000000005551115123126,0.800000000000000044408920985006
161,161_0,COMPLETED,BoTorch,0.278885339795131637075087382982,156,0.759328526471418685517278390762,0.573682427118430426915551834099
162,162_0,COMPLETED,BoTorch,0.280702720563938745712562194967,158,0.811226580330461799483998674987,0.601976145592748035362262726267
163,163_0,COMPLETED,BoTorch,0.281638947020596996928532007587,103,1.000000000000000000000000000000,0.641159654533012712818162981421
164,164_0,COMPLETED,BoTorch,0.285218636413701931431319280819,157,0.715667241700024492345733051479,0.617026921353644897116907941381
165,165_0,COMPLETED,BoTorch,0.282409957043727288805712305475,138,0.882297257699207748693481789815,0.625156568365934584008414276468
166,166_0,COMPLETED,BoTorch,0.282409957043727288805712305475,117,0.855948281786603648590983084432,0.616026613298382930139496238553
167,167_0,COMPLETED,BoTorch,0.282850534199801773027616036416,140,0.768956595616834825968055611156,0.581679216058005543743547605118
168,168_0,COMPLETED,BoTorch,0.282520101332745854350037006952,101,0.753390832249697162126267357962,0.500000000000000000000000000000
169,169_0,COMPLETED,BoTorch,0.280041854829827019379706598556,158,0.573830279752985172869728103251,0.504244906419654026485943631997
170,170_0,COMPLETED,BoTorch,0.280096926974336413174171411811,143,0.738780599315331354404179364792,0.635865821269970710183372375468
171,171_0,COMPLETED,BoTorch,0.282244740610199329466922790743,149,0.850683235577019969397838394798,0.636228354121950778754523980751
172,172_0,COMPLETED,BoTorch,0.280482431985901503601610329497,292,1.000000000000000000000000000000,0.800000000000000044408920985006
173,173_0,COMPLETED,BoTorch,0.295627271725961038306706996082,252,1.000000000000000000000000000000,0.700659248987379634776573311683
174,174_0,COMPLETED,BoTorch,0.282850534199801773027616036416,150,0.791706784628439241835451412044,0.621133305534232627032054097072
175,175_0,COMPLETED,BoTorch,0.281088225575503947162303575169,147,0.847495953438784033195929623616,0.589111630732766622386975541303
176,176_0,COMPLETED,BoTorch,0.280702720563938745712562194967,164,0.739701675300268091106659085199,0.554711366237580216775882036018
177,177_0,COMPLETED,BoTorch,0.268476704482872530199699667719,301,1.000000000000000000000000000000,0.800000000000000044408920985006
178,178_0,COMPLETED,BoTorch,0.281914307743143521811646223796,90,0.294478249442521322620791579538,0.500000000000000000000000000000
179,179_0,COMPLETED,BoTorch,0.277178103315343093981937272474,75,0.395910251503120091953746850777,0.544326927050409636876793229021
180,180_0,COMPLETED,BoTorch,0.279931710540808453835381897079,174,0.100000000000000005551115123126,0.800000000000000044408920985006
181,181_0,COMPLETED,BoTorch,0.283070822777839015138567901886,92,0.360545560127547681794624168106,0.560290197268636047667200728029
182,182_0,COMPLETED,BoTorch,0.276572309725740761443546489318,324,1.000000000000000000000000000000,0.800000000000000044408920985006
183,183_0,COMPLETED,BoTorch,0.274865073245952218350396378810,335,1.000000000000000000000000000000,0.800000000000000044408920985006
184,184_0,RUNNING,BoTorch,,303,0.958694909086270308229416059476,0.800000000000000044408920985006
185,185_0,COMPLETED,BoTorch,0.280482431985901503601610329497,291,0.996548394472000276245182703860,0.798523219987048227253012555593
186,186_0,COMPLETED,BoTorch,0.281749091309615562472856709064,142,0.100000000000000005551115123126,0.558193795146972204790358773607
187,187_0,COMPLETED,BoTorch,0.281859235598634239039483873057,138,0.100000000000000005551115123126,0.744358055170847854320470560197
188,188_0,COMPLETED,BoTorch,0.264511510078202394247171014285,293,0.996391492882949703080441850034,0.796162224358458403550287130201
189,189_0,COMPLETED,BoTorch,0.274865073245952218350396378810,311,0.994690502591530245624085182499,0.800000000000000044408920985006
190,190_0,COMPLETED,BoTorch,0.271781033153430939819372724742,166,0.100000000000000005551115123126,0.800000000000000044408920985006
191,191_0,COMPLETED,BoTorch,0.276241876858684842765967459854,312,0.996242845505960095131570142257,0.799984622502764697316024467000
192,192_0,COMPLETED,BoTorch,0.284227337812534397443187117460,75,0.100000000000000005551115123126,0.713608965085757218638207177719
193,193_0,COMPLETED,BoTorch,0.267375261592686430667242802883,332,0.945649661879584435553169896593,0.800000000000000044408920985006
194,194_0,COMPLETED,BoTorch,0.280482431985901503601610329497,379,1.000000000000000000000000000000,0.745245213501755654483815760614
195,195_0,COMPLETED,BoTorch,0.285549069280757739086595847766,304,0.994362178770515914294492176850,0.785640164104857152693739408278
196,196_0,COMPLETED,BoTorch,0.279380989095715404069153464661,323,0.837817851960625636920099168492,0.800000000000000044408920985006
197,197_0,COMPLETED,BoTorch,0.283456327789404105566006819572,311,0.878770023384396470333967954502,0.800000000000000044408920985006
198,198_0,COMPLETED,BoTorch,0.276737526159268609760033541534,353,0.874053436737264433098459903704,0.800000000000000044408920985006
199,199_0,COMPLETED,BoTorch,0.278554906928075829419810816034,319,0.926535312920402587266721639025,0.800000000000000044408920985006
200,200_0,COMPLETED,BoTorch,0.277398391893380336092889137944,338,0.808711414977091092026739715948,0.800000000000000044408920985006
201,201_0,COMPLETED,BoTorch,0.278389690494547870081021301303,314,0.766525375307473999519913832046,0.800000000000000044408920985006
202,202_0,COMPLETED,BoTorch,0.273983918933803249906588916929,347,1.000000000000000000000000000000,0.800000000000000044408920985006
203,203_0,COMPLETED,BoTorch,0.291221500165216418132274611708,343,0.647847515836837861691321904800,0.800000000000000044408920985006
204,204_0,COMPLETED,BoTorch,0.280262143407864261490658464027,317,1.000000000000000000000000000000,0.800000000000000044408920985006
205,205_0,COMPLETED,BoTorch,0.276517237581231367649081676063,335,0.906182912697792275480423995759,0.800000000000000044408920985006
206,206_0,COMPLETED,BoTorch,0.273323053199691634596035783034,290,1.000000000000000000000000000000,0.797369097296063200630555911630
207,207_0,COMPLETED,BoTorch,0.279821566251789888291057195602,315,0.767212150206641907423943393951,0.800000000000000044408920985006
208,208_0,COMPLETED,BoTorch,0.283456327789404105566006819572,311,0.878747217887670739600025626714,0.800000000000000044408920985006
209,209_0,COMPLETED,BoTorch,0.268531776627381923994164480973,356,0.771509734929296975280976766953,0.800000000000000044408920985006
210,210_0,COMPLETED,BoTorch,0.297059147483202945494440427865,312,0.668046677948009426373232599872,0.800000000000000044408920985006
211,211_0,COMPLETED,BoTorch,0.264181077211146586591894447338,343,0.874318592330021848724186384061,0.800000000000000044408920985006
212,212_0,COMPLETED,BoTorch,0.270569445974226274742591158429,358,1.000000000000000000000000000000,0.800000000000000044408920985006
213,213_0,COMPLETED,BoTorch,0.264511510078202394247171014285,377,1.000000000000000000000000000000,0.800000000000000044408920985006
214,214_0,COMPLETED,BoTorch,0.264511510078202394247171014285,370,0.914378186276954885158829711145,0.800000000000000044408920985006
215,215_0,COMPLETED,BoTorch,0.285769357858794981197547713236,500,1.000000000000000000000000000000,0.800000000000000044408920985006
216,216_0,COMPLETED,BoTorch,0.265833241546425846912882207107,368,1.000000000000000000000000000000,0.800000000000000044408920985006
217,217_0,COMPLETED,BoTorch,0.276352021147703519332594623847,412,1.000000000000000000000000000000,0.800000000000000044408920985006
218,218_0,COMPLETED,BoTorch,0.285273708558211214203481631557,380,0.871642830438248972235726341751,0.800000000000000044408920985006
219,219_0,COMPLETED,BoTorch,0.263905716488600061708780231129,383,0.873060294683975057772329364525,0.800000000000000044408920985006
220,220_0,COMPLETED,BoTorch,0.269302786650512215871344778861,373,0.949563283463774387982425650989,0.800000000000000044408920985006
221,215_0,COMPLETED,BoTorch,0.285769357858794981197547713236,500,1.000000000000000000000000000000,0.800000000000000044408920985006
222,222_0,COMPLETED,BoTorch,0.268917281638947014421603398659,383,0.929627497434246552465708646196,0.800000000000000044408920985006
223,223_0,COMPLETED,BoTorch,0.264181077211146586591894447338,358,0.947436191357290624637244036421,0.800000000000000044408920985006
224,224_0,COMPLETED,BoTorch,0.277178103315343093981937272474,372,0.768712087063325277824787917780,0.799020612880612102202348978608
225,225_0,COMPLETED,BoTorch,0.290780923009141933910370880767,250,1.000000000000000000000000000000,0.800000000000000044408920985006
226,226_0,COMPLETED,BoTorch,0.264511510078202394247171014285,370,0.914452224469342156432105639396,0.799998037603066425305087250308
227,227_0,COMPLETED,BoTorch,0.264015860777618627253104932606,342,1.000000000000000000000000000000,0.800000000000000044408920985006
228,228_0,COMPLETED,BoTorch,0.266934684436611946445339071943,380,0.965319240107303300213459351653,0.798559567634888001208537389175
229,229_0,COMPLETED,BoTorch,0.269688291662077306298783696548,365,0.973863576583314793921886121097,0.800000000000000044408920985006
230,230_0,COMPLETED,BoTorch,0.286099790725850899875126742700,373,0.977648729541179761781677370891,0.800000000000000044408920985006
231,231_0,COMPLETED,BoTorch,0.277618680471417578203841003415,365,0.955519798111623908098977153713,0.800000000000000044408920985006
