start_time,end_time,run_time,program_string,n_samples,n_clusters,threshold,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727546847,1727546877,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 131 n_clusters 3 threshold 0.002,131,3,0.002,0.22205551387846967,0,None,i7186,26,0.014994820133604828
1727546923,1727546951,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 100 n_clusters 4 threshold 0.045409867824205835,100,4,0.045409867824205835,0.23355838959739939,0,None,i7186,24,0.01074610757952646
1727546923,1727546952,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 100 n_clusters 4 threshold 0.03843730870068457,100,4,0.03843730870068457,0.2763190797699425,0,None,i7186,25,0.009620826259196377
1727546927,1727546955,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 100 n_clusters 1 threshold 0.06029134072937903,100,1,0.06029134072937903,0.2370592648162041,0,None,i7186,25,0.010653979284294757
1727546947,1727546976,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 100 n_clusters 4 threshold 0.030902667569034356,100,4,0.030902667569034356,0.2763190797699425,0,None,i7186,25,0.009620826259196377
1727546947,1727546976,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 100 n_clusters 3 threshold 0.002,100,3,0.002,0.2325581395348837,0,None,i7186,25,0.010772429949592661
1727546947,1727546976,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 100 n_clusters 4 threshold 0.04874191085870649,100,4,0.04874191085870649,0.23355838959739939,0,None,i7186,25,0.01074610757952646
1727546947,1727546976,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 100 n_clusters 3 threshold 0.04491844423960993,100,3,0.04491844423960993,0.23355838959739939,0,None,i7186,25,0.01074610757952646
1727546947,1727546977,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 101 n_clusters 3 threshold 0.002,101,3,0.002,0.21580395098774696,0,None,i7186,26,0.011213329648201523
1727546954,1727546982,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 100 n_clusters 4 threshold 0.035067229552974664,100,4,0.035067229552974664,0.2763190797699425,0,None,i7186,25,0.009620826259196377
1727546967,1727546996,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 100 n_clusters 1 threshold 0.002,100,1,0.002,0.2325581395348837,0,None,i7186,25,0.010772429949592661
1727546967,1727546996,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 145 n_clusters 3 threshold 0.02769595179691288,145,3,0.02769595179691288,0.2693173293323331,0,None,i7186,25,0.014330505703348912
1727547047,1727547078,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 201 n_clusters 4 threshold 0.005317346998430296,201,4,0.005317346998430296,0.2790697674418605,0,None,i7186,27,0.020157817232085797
1727547048,1727547079,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 157 n_clusters 3 threshold 0.011886353333828854,157,3,0.011886353333828854,0.24356089022255567,0,None,i7186,27,0.016597899474868717
1727547067,1727547096,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 100 n_clusters 4 threshold 0.05585892460529515,100,4,0.05585892460529515,0.2378094523630908,0,None,i7186,25,0.010634237506745105
1727547067,1727547097,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 138 n_clusters 3 threshold 0.01575728526107275,138,3,0.01575728526107275,0.2538134533633408,0,None,i7186,27,0.014373963861335704
1727547067,1727547097,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 150 n_clusters 1 threshold 0.044697920349177446,150,1,0.044697920349177446,0.2918229557389347,0,None,i7186,27,0.014003500875218806
1727547067,1727547098,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 180 n_clusters 1 threshold 0.002,180,1,0.002,0.25606401600400097,0,None,i7186,28,0.018373641029304947
1727547075,1727547106,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 176 n_clusters 2 threshold 0.008798780941663507,176,2,0.008798780941663507,0.2485621405351338,0,None,i7186,28,0.018730873194489097
1727547076,1727547108,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 197 n_clusters 4 threshold 0.011191385950694611,197,4,0.011191385950694611,0.2713178294573644,0,None,i7186,28,0.020588480453446693
1727547087,1727547119,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 224 n_clusters 3 threshold 0.006897893029174424,224,3,0.006897893029174424,0.2753188297074268,0,None,i7186,28,0.022911977994498626
1727547087,1727547119,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 201 n_clusters 1 threshold 0.03992544373892844,201,1,0.03992544373892844,0.2783195798949737,0,None,i7186,28,0.020199494318023953
1727547087,1727547122,35,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 232 n_clusters 4 threshold 0.002,232,4,0.002,0.2753188297074268,0,None,i7186,31,0.02443944319413187
1727547105,1727547134,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 143 n_clusters 3 threshold 0.006638921130590881,143,3,0.006638921130590881,0.24931232808202053,0,None,i7186,25,0.015099928828360936
1727547195,1727547223,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 SemiParametricLogLikelihood n_samples 100 n_clusters 3 threshold 0.008542072983910236,100,3,0.008542072983910236,0.2325581395348837,0,None,i7186,24,0.010772429949592661
