trial_index,arm_name,trial_status,generation_method,result,n_samples,confidence,feature_proportion,n_clusters
45,45_0,FAILED,BoTorch,,190,0.001000000000000000020816681712,0.000000000000000000000000000000,3
46,46_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
47,47_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.250000000000000000000000000000,0.200000000000000011102230246252,4
48,48_0,COMPLETED,BoTorch,0.289072268067016802106650175119,249,0.250000000000000000000000000000,0.200000000000000011102230246252,4
49,49_0,COMPLETED,BoTorch,0.294573643410852681334688440984,245,0.250000000000000000000000000000,0.129810919441300659515903248575,2
50,50_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,4
51,51_0,COMPLETED,BoTorch,0.222805701425356383893472411728,104,0.250000000000000000000000000000,0.006866049574184560078116135173,2
52,52_0,COMPLETED,BoTorch,0.216804201050262546068836400082,100,0.010000000000000000208166817117,0.108355869800822068871326564476,1
53,53_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.010000000000000000208166817117,0.200000000000000011102230246252,4
54,54_0,COMPLETED,BoTorch,0.215053763440860246092256602424,100,0.025000000000000001387778780781,0.106322634362150864051344001382,1
55,55_0,COMPLETED,BoTorch,0.215053763440860246092256602424,100,0.025000000000000001387778780781,0.105717243358629600646914070694,1
56,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
57,57_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.025000000000000001387778780781,0.093779770968284825727323550382,4
58,58_0,COMPLETED,BoTorch,0.292323080770192533783813360060,215,0.010000000000000000208166817117,0.115086596391147585882741566365,4
59,59_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.001000000000000000020816681712,0.200000000000000011102230246252,4
60,60_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.010000000000000000208166817117,0.096935564253627565234339158451,4
61,61_0,COMPLETED,BoTorch,0.242560640160039975299355319294,163,0.100000000000000005551115123126,0.014601076067599513819139644966,4
62,62_0,COMPLETED,BoTorch,0.210302575643910971692207567685,100,0.025000000000000001387778780781,0.085909866664424711091285757902,1
63,50_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,4
64,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
65,65_0,COMPLETED,BoTorch,0.225806451612903247294639186293,100,0.010000000000000000208166817117,0.081216257540240352486016206512,1
66,66_0,FAILED,BoTorch,,266,0.001000000000000000020816681712,0.000000000000000000000000000000,4
67,67_0,COMPLETED,BoTorch,0.256814203550887687477199960995,177,0.005000000000000000104083408559,0.067131592174801385519700147597,4
68,68_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.100000000000000005551115123126,0.090734185904579156556337693473,4
69,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
70,70_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.005000000000000000104083408559,0.129410088665140005081966023681,4
71,71_0,COMPLETED,BoTorch,0.244811202800700122850230400218,115,0.001000000000000000020816681712,0.043198331606128993753745959339,4
72,72_0,COMPLETED,BoTorch,0.276069017254313542331090047810,180,0.050000000000000002775557561563,0.027794026254146522725285706201,4
73,73_0,COMPLETED,BoTorch,0.232308077019254821671268018690,128,0.250000000000000000000000000000,0.128478886696705901782067371641,3
74,74_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,3
75,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
76,50_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,4
77,77_0,FAILED,BoTorch,,233,0.250000000000000000000000000000,0.000000000000000000000000000000,3
78,30_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,3
79,79_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,1
80,80_0,COMPLETED,BoTorch,0.210302575643910971692207567685,100,0.025000000000000001387778780781,0.077600927671389985373906483801,1
81,81_0,COMPLETED,BoTorch,0.232558139534883689947264429065,100,0.001000000000000000020816681712,0.147831743427241896204904492151,4
82,82_0,FAILED,BoTorch,,257,0.250000000000000000000000000000,0.000000000000000000000000000000,1
83,83_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,1
84,84_0,FAILED,BoTorch,,183,0.250000000000000000000000000000,0.000000000000000000000000000000,2
85,85_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.250000000000000000000000000000,0.200000000000000011102230246252,1
86,50_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,4
87,87_0,FAILED,BoTorch,,232,0.100000000000000005551115123126,0.000000000000000000000000000000,2
88,74_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,3
89,89_0,FAILED,BoTorch,,191,0.250000000000000000000000000000,0.000000000000000000000000000000,3
90,90_0,COMPLETED,BoTorch,0.310327581895473825213116469968,285,0.100000000000000005551115123126,0.087026870679377157924427876878,4
91,91_0,COMPLETED,BoTorch,0.222805701425356383893472411728,104,0.250000000000000000000000000000,0.006872404276689253466159357231,2
92,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
93,93_0,COMPLETED,BoTorch,0.319579894973743394714915666555,170,0.100000000000000005551115123126,0.035728821249001528614908096415,3
94,50_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,4
95,95_0,COMPLETED,BoTorch,0.259314828707176814326373914810,183,0.025000000000000001387778780781,0.050710015386007938065215938650,4
96,30_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,3
97,97_0,COMPLETED,BoTorch,0.265316329082270541128707463940,196,0.050000000000000002775557561563,0.032618923786967415900939215589,3
98,98_0,COMPLETED,BoTorch,0.249312328082020528974283024581,154,0.005000000000000000104083408559,0.012694664077119818812455775969,4
99,99_0,FAILED,BoTorch,,250,0.250000000000000000000000000000,0.000000000000000000000000000000,4
100,74_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,3
101,101_0,COMPLETED,BoTorch,0.262315578894723677727540689375,193,0.050000000000000002775557561563,0.101669647441252716801862732154,4
102,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
103,85_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.250000000000000000000000000000,0.200000000000000011102230246252,1
104,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
105,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
106,50_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,4
107,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
108,30_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,3
109,109_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.050000000000000002775557561563,0.098295268134416524663521386174,4
110,110_0,COMPLETED,BoTorch,0.260065016254063530176665608451,178,0.005000000000000000104083408559,0.021807185621937494324207307272,4
111,50_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,4
112,112_0,COMPLETED,BoTorch,0.222555638909727404595173538837,116,0.001000000000000000020816681712,0.048331853330789986689097759154,4
113,113_0,COMPLETED,BoTorch,0.267066766691672952127589724114,169,0.010000000000000000208166817117,0.018648485564222161414704714844,3
114,114_0,COMPLETED,BoTorch,0.287321830457614391107767914946,228,0.010000000000000000208166817117,0.039446095795129983152538244440,4
115,115_0,COMPLETED,BoTorch,0.235558889722430553348431203631,142,0.025000000000000001387778780781,0.087632654575256763163082496249,4
116,116_0,COMPLETED,BoTorch,0.249312328082020528974283024581,154,0.100000000000000005551115123126,0.064897217770104737022407448421,4
117,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
118,118_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.100000000000000005551115123126,0.056162085787583908291775713906,4
119,119_0,COMPLETED,BoTorch,0.247561890472618117975400764408,154,0.005000000000000000104083408559,0.012700182286472237389030048860,4
120,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
121,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
122,50_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,4
123,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
124,124_0,COMPLETED,BoTorch,0.210302575643910971692207567685,100,0.025000000000000001387778780781,0.080916029449961845987360220533,1
125,125_0,COMPLETED,BoTorch,0.292823205801450381358108643326,256,0.010000000000000000208166817117,0.081671389557463253128233304778,3
126,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
127,50_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,4
128,128_0,COMPLETED,BoTorch,0.233808452113028253371851405973,132,0.050000000000000002775557561563,0.194664398985279291087735487054,4
129,129_0,COMPLETED,BoTorch,0.249312328082020528974283024581,149,0.050000000000000002775557561563,0.115717772861261017358636138397,4
130,50_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,4
131,131_0,COMPLETED,BoTorch,0.253313328332082976501737903163,161,0.005000000000000000104083408559,0.072350303959938883080482696641,4
132,132_0,FAILED,BoTorch,,273,0.250000000000000000000000000000,0.000000000000000000000000000000,4
133,133_0,COMPLETED,BoTorch,0.258314578644661119177783348277,115,0.001000000000000000020816681712,0.043232179473651689838309408742,4
134,134_0,COMPLETED,BoTorch,0.210302575643910971692207567685,100,0.025000000000000001387778780781,0.081086735412702726222278215573,1
135,135_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.100000000000000005551115123126,0.033604323227361482251396296306,4
136,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
137,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
138,138_0,FAILED,BoTorch,,100,0.100000000000000005551115123126,0.000000000000000000000000000000,4
139,139_0,COMPLETED,BoTorch,0.280070017504376100880847388908,198,0.010000000000000000208166817117,0.054554901597087306075462009858,4
140,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
141,141_0,COMPLETED,BoTorch,0.223055763940985252169468822103,117,0.025000000000000001387778780781,0.076458015051571945330799451312,1
142,142_0,COMPLETED,BoTorch,0.237059264816204096071317053429,112,0.010000000000000000208166817117,0.075794577395037032729874226789,1
143,143_0,COMPLETED,BoTorch,0.218804701175293825343715070630,113,0.010000000000000000208166817117,0.078277427219997086638159089489,1
144,144_0,COMPLETED,BoTorch,0.214553638409602398517961319158,111,0.025000000000000001387778780781,0.076677726639996668378529420806,1
145,145_0,COMPLETED,BoTorch,0.237059264816204096071317053429,112,0.010000000000000000208166817117,0.082033249829531917907132765322,1
146,146_0,COMPLETED,BoTorch,0.229307326831707958270101244125,111,0.010000000000000000208166817117,0.077808241936501418289928722061,1
147,147_0,COMPLETED,BoTorch,0.243810952738184538723942296201,112,0.025000000000000001387778780781,0.079934142304802516254547128938,1
148,148_0,COMPLETED,BoTorch,0.229307326831707958270101244125,111,0.010000000000000000208166817117,0.078606658097365778026244242938,1
149,149_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.005000000000000000104083408559,0.093976912011139987490615510524,3
150,150_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.250000000000000000000000000000,0.073873975434035066278681824770,1
151,151_0,COMPLETED,BoTorch,0.320580145036259089863506233087,368,0.050000000000000002775557561563,0.066990045419658111880423234652,1
152,152_0,COMPLETED,BoTorch,0.219804951237809409470003174647,110,0.025000000000000001387778780781,0.077671858577057412142963244150,1
153,153_0,COMPLETED,BoTorch,0.237059264816204096071317053429,112,0.010000000000000000208166817117,0.078286201019343124030136493730,1
154,154_0,COMPLETED,BoTorch,0.214553638409602398517961319158,111,0.025000000000000001387778780781,0.080940034759783882623018769209,1
155,155_0,COMPLETED,BoTorch,0.237059264816204096071317053429,112,0.010000000000000000208166817117,0.078931929702148517780102565666,1
156,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
157,157_0,COMPLETED,BoTorch,0.243810952738184538723942296201,112,0.025000000000000001387778780781,0.078488616787303983057810796709,1
158,158_0,COMPLETED,BoTorch,0.273818454613653394780214966886,201,0.025000000000000001387778780781,0.048806280926064607439407438960,3
159,159_0,COMPLETED,BoTorch,0.210302575643910971692207567685,100,0.025000000000000001387778780781,0.090561233853479583544299202913,1
160,160_0,COMPLETED,BoTorch,0.210302575643910971692207567685,100,0.025000000000000001387778780781,0.091265011881889443468018896510,1
161,161_0,FAILED,BoTorch,,153,0.001000000000000000020816681712,0.000000000000000000000000000000,3
162,162_0,COMPLETED,BoTorch,0.210302575643910971692207567685,100,0.025000000000000001387778780781,0.088714849464212777729876791000,1
163,161_0,FAILED,BoTorch,,153,0.001000000000000000020816681712,0.000000000000000000000000000000,3
164,164_0,COMPLETED,BoTorch,0.210302575643910971692207567685,100,0.025000000000000001387778780781,0.089125128248580320899918660871,1
165,165_0,COMPLETED,BoTorch,0.230807701925481389970684631407,105,0.005000000000000000104083408559,0.033914710209900660042858788756,3
166,166_0,COMPLETED,BoTorch,0.210302575643910971692207567685,100,0.025000000000000001387778780781,0.084885830043585172588471721156,1
167,167_0,COMPLETED,BoTorch,0.258314578644661119177783348277,184,0.001000000000000000020816681712,0.200000000000000011102230246252,4
168,168_0,COMPLETED,BoTorch,0.413353338334583653157494609331,1000,0.250000000000000000000000000000,0.200000000000000011102230246252,4
169,169_0,FAILED,BoTorch,,151,0.001000000000000000020816681712,0.000000000000000000000000000000,3
170,170_0,COMPLETED,BoTorch,0.413353338334583653157494609331,1000,0.025000000000000001387778780781,0.069184708041460846184023125716,3
171,171_0,COMPLETED,BoTorch,0.398849712428107072703653557255,967,0.025000000000000001387778780781,0.000648655421756750443819383722,4
172,172_0,COMPLETED,BoTorch,0.272318079519879963079631579603,168,0.250000000000000000000000000000,0.139266240608920038868134838594,4
173,173_0,COMPLETED,BoTorch,0.262815703925981525301835972641,184,0.001000000000000000020816681712,0.200000000000000011102230246252,3
174,174_0,COMPLETED,BoTorch,0.305076269067266814261074614478,297,0.050000000000000002775557561563,0.086755174611452920419019108067,3
175,175_0,COMPLETED,BoTorch,0.376594148537134243426294233359,605,0.005000000000000000104083408559,0.058045951165739989585645730585,2
176,176_0,COMPLETED,BoTorch,0.267066766691672952127589724114,169,0.100000000000000005551115123126,0.200000000000000011102230246252,3
177,177_0,COMPLETED,BoTorch,0.307326831707926961811949695402,288,0.100000000000000005551115123126,0.200000000000000011102230246252,4
178,178_0,COMPLETED,BoTorch,0.266066516629157256978999157582,167,0.250000000000000000000000000000,0.163251171271723283240362434299,4
179,179_0,RUNNING,BoTorch,,139,0.001000000000000000020816681712,0.000000000000000000000000000000,3
180,180_0,COMPLETED,BoTorch,0.242560640160039975299355319294,163,0.050000000000000002775557561563,0.200000000000000011102230246252,4
181,181_0,COMPLETED,BoTorch,0.263815953988497109428124076658,166,0.250000000000000000000000000000,0.200000000000000011102230246252,4
182,182_0,COMPLETED,BoTorch,0.266566641660415104553294440848,172,0.025000000000000001387778780781,0.200000000000000011102230246252,3
183,183_0,COMPLETED,BoTorch,0.308327081770442656960540261935,160,0.010000000000000000208166817117,0.077079054102868360676126258113,3
184,184_0,COMPLETED,BoTorch,0.313578394598649667912582117424,363,0.001000000000000000020816681712,0.200000000000000011102230246252,4
185,185_0,COMPLETED,BoTorch,0.289072268067016802106650175119,249,0.025000000000000001387778780781,0.200000000000000011102230246252,3
186,186_0,COMPLETED,BoTorch,0.324831207801950516689259984560,305,0.050000000000000002775557561563,0.092948440917075603184827059522,3
187,187_0,COMPLETED,BoTorch,0.305826456614153530111366308120,299,0.010000000000000000208166817117,0.196773036907419873742242089065,3
188,188_0,COMPLETED,BoTorch,0.279569892473118253306552105641,219,0.010000000000000000208166817117,0.177131950551116412739816041721,3
189,189_0,COMPLETED,BoTorch,0.263815953988497109428124076658,166,0.250000000000000000000000000000,0.200000000000000011102230246252,3
190,74_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,3
191,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
192,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
193,193_0,FAILED,BoTorch,,156,0.001000000000000000020816681712,0.000000000000000000000000000000,3
194,194_0,COMPLETED,BoTorch,0.215053763440860246092256602424,100,0.025000000000000001387778780781,0.101876220952681062481559592925,1
195,193_0,FAILED,BoTorch,,156,0.001000000000000000020816681712,0.000000000000000000000000000000,3
196,30_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,3
197,197_0,FAILED,BoTorch,,138,0.001000000000000000020816681712,0.000000000000000000000000000000,3
198,198_0,COMPLETED,BoTorch,0.225556389097274267996340313402,100,0.001000000000000000020816681712,0.037994293868149099646647215422,4
199,199_0,FAILED,BoTorch,,147,0.001000000000000000020816681712,0.000000000000000000000000000000,3
200,200_0,COMPLETED,BoTorch,0.223805951487871968019760515745,124,0.100000000000000005551115123126,0.047017241312899360483612554162,3
201,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
202,202_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.010000000000000000208166817117,0.091924450890514430856370609035,3
203,203_0,COMPLETED,BoTorch,0.224806201550387552146048619761,115,0.001000000000000000020816681712,0.041915728710977984139418595078,3
204,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
205,205_0,COMPLETED,BoTorch,0.216304076019004698494541116816,113,0.001000000000000000020816681712,0.042060731604721214582642829782,4
206,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
207,207_0,COMPLETED,BoTorch,0.231807951987996974096972735424,126,0.005000000000000000104083408559,0.089296087155725720196919326099,4
208,208_0,COMPLETED,BoTorch,0.255063765941485387500620163337,148,0.005000000000000000104083408559,0.106549246578776984906156144461,4
209,79_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,1
210,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
211,74_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,3
212,74_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,3
213,30_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,3
214,74_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,3
215,215_0,COMPLETED,BoTorch,0.229557389347336826546097654500,100,0.005000000000000000104083408559,0.002774243316007354853702793207,4
216,216_0,COMPLETED,BoTorch,0.405101275318829667781983516761,873,0.001000000000000000020816681712,0.065203717354405318906707123006,4
217,217_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,3
218,218_0,COMPLETED,BoTorch,0.233058264566141537521559712332,106,0.250000000000000000000000000000,0.028573333614170373651042211804,2
219,219_0,COMPLETED,BoTorch,0.307826956739184809386244978668,140,0.005000000000000000104083408559,0.125793879863307866973087811857,4
220,220_0,FAILED,BoTorch,,120,0.010000000000000000208166817117,0.000000000000000000000000000000,3
221,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
222,222_0,COMPLETED,BoTorch,0.354588647161790393447233782354,516,0.005000000000000000104083408559,0.200000000000000011102230246252,4
223,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
224,224_0,COMPLETED,BoTorch,0.281570392598149532581430776190,100,0.010000000000000000208166817117,0.085149133521580211425572315420,2
225,225_0,COMPLETED,BoTorch,0.233808452113028253371851405973,132,0.010000000000000000208166817117,0.188744813439255088027834972308,3
226,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
227,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
228,79_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,1
229,30_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,3
230,230_0,COMPLETED,BoTorch,0.282320580145036248431722469832,100,0.001000000000000000020816681712,0.038138711481821963023008947857,4
231,231_0,COMPLETED,BoTorch,0.225556389097274267996340313402,112,0.001000000000000000020816681712,0.058898656224075411624863107818,3
232,232_0,COMPLETED,BoTorch,0.303075768942235534986195943929,298,0.025000000000000001387778780781,0.181126345411895595116646973111,3
233,233_0,COMPLETED,BoTorch,0.256814203550887687477199960995,186,0.250000000000000000000000000000,0.200000000000000011102230246252,4
234,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
235,235_0,COMPLETED,BoTorch,0.254563640910227539926324880071,207,0.010000000000000000208166817117,0.076815116231982533134825530396,4
236,236_0,COMPLETED,BoTorch,0.282320580145036248431722469832,204,0.010000000000000000208166817117,0.192900806479272907134614456481,3
237,79_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,1
238,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
239,239_0,COMPLETED,BoTorch,0.249562390597649397250279434957,125,0.025000000000000001387778780781,0.200000000000000011102230246252,4
240,79_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,1
241,79_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,1
242,26_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,4
243,30_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,3
