trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
30,30_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.609999999999999986677323704498,176.000000000000000000000000000000,1641,818,0.014929985744551047335826332585,50,0.01
31,31_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.609999999999999986677323704498,149.000000000000000000000000000000,1902,1008,0.001000000000000000020816681712,50,0.05
32,32_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.500000000000000000000000000000,47.000000000000000000000000000000,3130,2858,0.001000000000000000020816681712,8,0.1
33,33_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.540000000000000035527136788005,61.000000000000000000000000000000,4385,3038,0.001000000000000000020816681712,1,0.005
34,34_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.369999999999999995559107901499,28.000000000000000000000000000000,401,4558,0.092634902555904258258934191872,50,0.1
35,35_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1,0.058891226683714603673536203132,50,0.01
36,36_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.609999999999999986677323704498,139.000000000000000000000000000000,1854,882,0.001000000000000000020816681712,50,0.1
37,37_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.429999999999999993338661852249,127.000000000000000000000000000000,2065,849,0.001000000000000000020816681712,50,0.005
38,38_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.489999999999999991118215802999,49.000000000000000000000000000000,2913,2697,0.001000000000000000020816681712,4,0.05
39,39_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.479999999999999982236431605997,48.000000000000000000000000000000,3762,4761,0.998999999999999999111821580300,44,0.1
40,40_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,104.000000000000000000000000000000,4173,1543,0.157534273744074720946528600507,1,0.01
41,41_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.450000000000000011102230246252,41.000000000000000000000000000000,1216,4806,0.998999999999999999111821580300,50,0.005
42,42_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.500000000000000000000000000000,48.000000000000000000000000000000,4932,4462,0.001000000000000000020816681712,37,0.1
43,43_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.309999999999999997779553950750,23.000000000000000000000000000000,1,1352,0.120508926629064719304729180749,50,0.01
44,44_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.470000000000000028865798640254,49.000000000000000000000000000000,4647,3968,0.998999999999999999111821580300,32,0.005
45,45_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.530000000000000026645352591004,67.000000000000000000000000000000,3474,2134,0.998999999999999999111821580300,1,0.005
46,46_0,FAILED,BoTorch,BOTORCH_MODULAR,,,835,1,0.001000000000000000020816681712,50,0.05
47,47_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.410000000000000031086244689504,31.000000000000000000000000000000,614,4953,0.072195215349455651998589189589,50,0.1
48,48_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.300000000000000044408920985006,24.000000000000000000000000000000,1,1638,0.998999999999999999111821580300,50,0.005
49,49_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.440000000000000002220446049250,38.000000000000000000000000000000,2609,2837,0.001000000000000000020816681712,1,0.1
50,50_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.479999999999999982236431605997,53.000000000000000000000000000000,4997,3818,0.001000000000000000020816681712,30,0.1
51,51_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,58.000000000000000000000000000000,828,1487,0.001000000000000000020816681712,50,0.05
52,52_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.390000000000000013322676295502,34.000000000000000000000000000000,293,3441,0.001000000000000000020816681712,50,0.1
53,53_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.450000000000000011102230246252,45.000000000000000000000000000000,1197,4860,0.998999999999999999111821580300,50,0.1
54,54_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.600000000000000088817841970013,143.000000000000000000000000000000,1877,1050,0.001000000000000000020816681712,50,0.01
55,55_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.380000000000000004440892098501,29.000000000000000000000000000000,2261,5000,0.998999999999999999111821580300,50,0.1
56,56_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.309999999999999997779553950750,21.000000000000000000000000000000,1,4514,0.235919420054758438576314460988,50,0.005
57,57_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.300000000000000044408920985006,37.000000000000000000000000000000,1,701,0.998999999999999999111821580300,50,0.01
58,58_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.479999999999999982236431605997,46.000000000000000000000000000000,1744,4752,0.998999999999999999111821580300,50,0.25
59,59_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.489999999999999991118215802999,48.000000000000000000000000000000,1784,4515,0.155891787326828096249542454643,50,0.1
60,60_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2935,1,0.640761267415340673991863695846,50,0.005
61,61_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.530000000000000026645352591004,56.000000000000000000000000000000,4601,3662,0.598394201801831782105978163600,37,0.001
62,62_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1568,1,0.647688177078188709323569582921,50,0.05
63,63_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1029,1,0.299020273131795744081529164760,50,0.005
64,64_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1653,1,0.998999999999999999111821580300,50,0.05
65,65_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.320000000000000006661338147751,48.000000000000000000000000000000,2885,1,0.001000000000000000020816681712,1,0.005
66,66_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2738,1,0.897505808032030172327608852356,50,0.005
67,67_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1364,1,0.203595558136698440154788158907,38,0.25
68,68_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1762,1,0.520471371873533650287413365731,24,0.005
69,69_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1329,1,0.161159076827445235657876310142,38,0.25
70,70_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1,0.001000000000000000020816681712,26,0.1
71,71_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1387,1,0.219877893489058118259293905794,39,0.25
72,72_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1773,1,0.532531938464215315320871013682,23,0.005
73,73_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,91.000000000000000000000000000000,1353,1975,0.001000000000000000020816681712,44,0.25
74,74_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1752,1,0.504034221414319971721340607473,24,0.005
75,75_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2426,1,0.998999999999999999111821580300,50,0.005
76,76_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1356,1,0.357370553345331076755542198953,50,0.1
77,77_0,FAILED,BoTorch,BOTORCH_MODULAR,,,574,1,0.001000000000000000020816681712,50,0.025
78,78_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1716,1,0.998999999999999999111821580300,50,0.1
79,79_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,85.000000000000000000000000000000,4030,3304,0.958653512072230706841935443663,1,0.025
80,80_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1776,1,0.675238669049019857304472225223,23,0.1
81,81_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1847,1,0.695601120769149372513595608325,23,0.005
82,82_0,FAILED,BoTorch,BOTORCH_MODULAR,,,792,1,0.001000000000000000020816681712,31,0.005
83,83_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1905,1,0.695764344538252865746130737534,25,0.1
84,84_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.309999999999999997779553950750,24.000000000000000000000000000000,1,3916,0.998999999999999999111821580300,1,0.005
85,85_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1816,1,0.639771619002576508172808189556,24,0.1
86,86_0,FAILED,BoTorch,BOTORCH_MODULAR,,,567,1,0.001000000000000000020816681712,50,0.025
87,87_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1743,1,0.998999999999999999111821580300,50,0.1
88,88_0,FAILED,BoTorch,BOTORCH_MODULAR,,,575,1,0.001000000000000000020816681712,50,0.25
89,89_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1769,1,0.998999999999999999111821580300,50,0.1
90,90_0,FAILED,BoTorch,BOTORCH_MODULAR,,,572,1,0.001000000000000000020816681712,50,0.25
91,91_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2434,1,0.998999999999999999111821580300,50,0.005
92,92_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1359,1,0.090390172711860825027763155504,50,0.1
93,93_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1757,1,0.998999999999999999111821580300,50,0.25
94,94_0,FAILED,BoTorch,BOTORCH_MODULAR,,,574,1,0.001000000000000000020816681712,50,0.1
95,95_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1798,1,0.998999999999999999111821580300,50,0.005
96,96_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1351,1,0.239435221504455841845526720135,50,0.1
97,97_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2429,1,0.998999999999999999111821580300,50,0.005
98,98_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1349,1,0.068121443377983578737477898812,50,0.1
99,99_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1742,1,0.998999999999999999111821580300,50,0.25
100,100_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1407,1,0.377291031207270532998876433339,50,0.1
101,94_0,FAILED,BoTorch,BOTORCH_MODULAR,,,574,1,0.001000000000000000020816681712,50,0.1
102,102_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1754,1,0.998999999999999999111821580300,50,0.1
103,103_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.520000000000000017763568394003,57.000000000000000000000000000000,1536,3384,0.001000000000000000020816681712,1,0.025
104,89_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1769,1,0.998999999999999999111821580300,50,0.1
105,105_0,FAILED,BoTorch,BOTORCH_MODULAR,,,584,1,0.001000000000000000020816681712,50,0.1
106,106_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1356,1,0.407075991120631974773402816936,50,0.025
107,107_0,FAILED,BoTorch,BOTORCH_MODULAR,,,594,1,0.001000000000000000020816681712,50,0.1
108,108_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1367,1,0.390675928279951401034253422040,50,0.1
109,109_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1609,1,0.998999999999999999111821580300,50,0.25
110,110_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1299,1,0.025109052946932219896325477748,50,0.1
111,111_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2433,1,0.998999999999999999111821580300,50,0.005
112,112_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1288,1,0.015757813841910613128494134116,50,0.1
113,113_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1274,1,0.998999999999999999111821580300,50,0.25
114,114_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.440000000000000002220446049250,45.000000000000000000000000000000,2519,3155,0.998999999999999999111821580300,1,0.005
115,115_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1324,1,0.334148493961586579015232700840,50,0.1
116,116_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1837,1,0.998999999999999999111821580300,50,0.25
117,117_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1330,1,0.001000000000000000020816681712,50,0.1
118,118_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1865,1,0.998999999999999999111821580300,50,0.25
119,119_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1315,1,0.001000000000000000020816681712,50,0.1
120,120_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1889,1,0.998999999999999999111821580300,50,0.1
121,121_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2449,1,0.998999999999999999111821580300,50,0.25
122,122_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1343,1,0.001000000000000000020816681712,50,0.1
123,123_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1848,1,0.998999999999999999111821580300,50,0.25
124,124_0,FAILED,BoTorch,BOTORCH_MODULAR,,,585,1,0.001000000000000000020816681712,50,0.025
125,125_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2442,1,0.998999999999999999111821580300,50,0.1
126,126_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1352,1,0.001000000000000000020816681712,50,0.1
127,127_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1854,1,0.998999999999999999111821580300,50,0.25
128,128_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1325,1,0.001000000000000000020816681712,50,0.1
129,118_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1865,1,0.998999999999999999111821580300,50,0.25
130,130_0,FAILED,BoTorch,BOTORCH_MODULAR,,,583,1,0.001000000000000000020816681712,50,0.1
131,131_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1872,1,0.998999999999999999111821580300,50,0.25
132,132_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1320,1,0.001000000000000000020816681712,50,0.025
133,133_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1840,1,0.998999999999999999111821580300,50,0.25
134,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1327,1,0.001000000000000000020816681712,50,0.1
135,135_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1852,1,0.998999999999999999111821580300,50,0.25
136,136_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1333,1,0.001000000000000000020816681712,50,0.1
137,137_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1842,1,0.998999999999999999111821580300,50,0.25
138,117_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1330,1,0.001000000000000000020816681712,50,0.1
139,139_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2443,1,0.998999999999999999111821580300,50,0.25
140,140_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1836,1,0.998999999999999999111821580300,50,0.1
141,141_0,FAILED,BoTorch,BOTORCH_MODULAR,,,589,1,0.001000000000000000020816681712,50,0.1
142,142_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1364,1,0.073919421326621853607363732408,50,0.025
143,143_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2432,1,0.998999999999999999111821580300,50,0.1
144,144_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1353,1,0.001000000000000000020816681712,50,0.1
145,145_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1674,1,0.998999999999999999111821580300,50,0.025
146,146_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1356,1,0.001000000000000000020816681712,50,0.1
147,139_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2443,1,0.998999999999999999111821580300,50,0.25
148,148_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1360,1,0.001000000000000000020816681712,50,0.1
149,149_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1870,1,0.998999999999999999111821580300,50,0.25
150,150_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1332,1,0.001000000000000000020816681712,50,0.025
151,151_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1824,1,0.998999999999999999111821580300,50,0.25
152,134_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1327,1,0.001000000000000000020816681712,50,0.1
153,153_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1884,1,0.998999999999999999111821580300,50,0.25
154,154_0,FAILED,BoTorch,BOTORCH_MODULAR,,,584,1,0.001000000000000000020816681712,50,0.25
155,155_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1875,1,0.998999999999999999111821580300,50,0.1
156,156_0,FAILED,BoTorch,BOTORCH_MODULAR,,,590,1,0.001000000000000000020816681712,50,0.025
157,157_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1314,1,0.001000000000000000020816681712,50,0.1
158,158_0,FAILED,BoTorch,BOTORCH_MODULAR,,,587,1,0.001000000000000000020816681712,50,0.25
159,159_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1865,1,0.998999999999999999111821580300,50,0.1
160,160_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1829,1,0.998999999999999999111821580300,50,0.1
161,161_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1329,1,0.001000000000000000020816681712,50,0.1
162,162_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2440,1,0.998999999999999999111821580300,50,0.1
163,163_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1337,1,0.001000000000000000020816681712,50,0.1
164,133_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1840,1,0.998999999999999999111821580300,50,0.25
165,165_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1313,1,0.001000000000000000020816681712,50,0.1
166,166_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1904,1,0.998999999999999999111821580300,50,0.25
167,128_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1325,1,0.001000000000000000020816681712,50,0.1
168,168_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1839,1,0.998999999999999999111821580300,50,0.25
169,169_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1324,1,0.001000000000000000020816681712,50,0.025
170,162_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2440,1,0.998999999999999999111821580300,50,0.1
171,171_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1346,1,0.001000000000000000020816681712,50,0.1
172,172_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.470000000000000028865798640254,40.000000000000000000000000000000,1603,5000,0.001000000000000000020816681712,50,0.025
173,173_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1823,1,0.998999999999999999111821580300,50,0.1
174,174_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1300,1,0.001000000000000000020816681712,50,0.005
175,175_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1873,1,0.998999999999999999111821580300,50,0.25
176,176_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.489999999999999991118215802999,53.000000000000000000000000000000,507,1750,0.001000000000000000020816681712,50,0.025
177,177_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1355,1,0.082879966001670496433817447723,50,0.1
178,178_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3493,1,0.664550912764349077654912889557,50,0.05
179,179_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1889,1,0.998999999999999999111821580300,50,0.01
180,180_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1692,1,0.668698996434498260654777368472,50,0.01
181,181_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.320000000000000006661338147751,41.000000000000000000000000000000,3530,1,0.004883661179148107017722324485,1,0.001
182,182_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1841,1,0.670986009348317424816343645944,50,0.01
183,183_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1840,1,0.998999999999999999111821580300,50,0.05
184,184_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1847,1,0.672001232993433839091323989123,50,0.01
185,185_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.589999999999999968913755310496,101.000000000000000000000000000000,1302,1209,0.001000000000000000020816681712,1,0.001
186,186_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2528,1,0.665450079573546848799026065535,50,0.01
187,187_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,128.000000000000000000000000000000,1769,1868,0.141653591983212867599917217376,50,0.05
188,188_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1828,1,0.671794977964650263935197926912,50,0.05
189,189_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.470000000000000028865798640254,48.000000000000000000000000000000,1569,4310,0.553934229698349489545705637283,36,0.001
190,190_0,FAILED,BoTorch,BOTORCH_MODULAR,,,565,1,0.651906311792785131409289078874,50,0.25
191,191_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.609999999999999986677323704498,199.000000000000000000000000000000,1439,524,0.001000000000000000020816681712,1,0.1
192,192_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1222,1,0.001000000000000000020816681712,50,0.001
193,193_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,115.000000000000000000000000000000,1507,1258,0.188414252347174432378196229365,11,0.005
194,194_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1854,1,0.915011369485264514089806198172,50,0.05
195,195_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.479999999999999982236431605997,63.000000000000000000000000000000,4193,3803,0.605662844620268092654669089825,50,0.1
196,196_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1841,1,0.873356149933436243237849794241,50,0.01
197,197_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2443,1,0.552818465837306427523856200423,50,0.005
198,198_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1805,1,0.876166472611600299913447997824,50,0.01
199,199_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2442,1,0.547943408839026924184167910425,50,0.005
200,200_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1859,1,0.871033837681214451187372560526,50,0.05
201,201_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2446,1,0.550108395973429753489369886665,50,0.005
202,202_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1798,1,0.870281820339020462107271214336,50,0.01
203,203_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2446,1,0.538718691934576665580891585705,50,0.005
204,204_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1794,1,0.874364194797671356873536296916,50,0.05
205,205_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1250,1,0.001000000000000000020816681712,50,0.001
206,206_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1855,1,0.873335857704903739673341078742,50,0.05
207,207_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1272,1,0.001000000000000000020816681712,50,0.001
208,208_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1805,1,0.869398243210775523159838940046,50,0.05
209,209_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1346,22,0.001000000000000000020816681712,50,0.001
210,210_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1840,1,0.870935965522624755408287455793,50,0.05
211,207_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1272,1,0.001000000000000000020816681712,50,0.001
212,212_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1847,1,0.871813753770980137680624011409,50,0.05
213,213_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1277,1,0.001000000000000000020816681712,50,0.001
214,214_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1799,1,0.866883229729062732005218094855,50,0.05
215,215_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1249,1,0.001000000000000000020816681712,50,0.001
