trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
73,73_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2541,1210,0.998999999999999999111821580300,1,0.005
74,74_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4940,5000,0.001000000000000000020816681712,50,0.01
75,75_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4111,2475,0.001000000000000000020816681712,47,0.25
76,76_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4978,885,0.998999999999999999111821580300,1,0.1
77,77_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,363,2415,0.001000000000000000020816681712,1,0.25
78,78_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3832,3043,0.998999999999999999111821580300,50,0.01
79,79_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4858,3133,0.001000000000000000020816681712,1,0.05
80,80_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2515,4483,0.998999999999999999111821580300,50,0.1
81,81_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,217,2400,0.001000000000000000020816681712,1,0.01
82,82_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1155,2400,0.773222890199214307749286945182,1,0.05
83,83_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2099,1346,0.001000000000000000020816681712,1,0.005
84,84_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1238,1446,0.998999999999999999111821580300,1,0.005
85,85_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4556,2451,0.975400670712937345463444671623,1,0.05
86,86_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2465,2739,0.998999999999999999111821580300,1,0.01
87,87_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2342,1340,0.998999999999999999111821580300,1,0.1
88,88_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,85,3830,0.998999999999999999111821580300,50,0.005
89,89_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3675,3138,0.001000000000000000020816681712,50,0.1
90,90_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4529,2281,0.998999999999999999111821580300,50,0.25
91,91_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3840,2199,0.001000000000000000020816681712,1,0.01
92,92_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,838,0.001000000000000000020816681712,50,0.05
93,93_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,673,2843,0.993776073383993985288498151931,1,0.01
94,94_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4726,4714,0.998999999999999999111821580300,50,0.025
95,95_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1613,4386,0.998999999999999999111821580300,1,0.005
96,96_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,862,2227,0.998999999999999999111821580300,1,0.01
97,97_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4143,3083,0.998999999999999999111821580300,50,0.001
98,98_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1104,3577,0.001000000000000000020816681712,1,0.25
99,99_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,424,4409,0.001000000000000000020816681712,50,0.01
100,100_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,94,3064,0.498549903806251304416718994617,50,0.01
101,101_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4650,784,0.001000000000000000020816681712,1,0.1
102,102_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4150,2786,0.998999999999999999111821580300,50,0.025
103,103_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,0.029528221133456031277653153211,1,0.05
104,104_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1555,4874,0.998999999999999999111821580300,50,0.1
105,105_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,626,4875,0.001000000000000000020816681712,1,0.1
106,106_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,634,0.001000000000000000020816681712,1,0.025
107,107_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4873,2500,0.001000000000000000020816681712,1,0.001
108,108_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,963,4307,0.001000000000000000020816681712,50,0.05
109,109_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,530,4582,0.998999999999999999111821580300,50,0.025
110,110_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3594,3986,0.998999999999999999111821580300,1,0.25
111,111_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4956,3832,0.998999999999999999111821580300,12,0.25
112,112_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1591,3232,0.001000000000000000020816681712,1,0.01
113,113_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4637,2198,0.998999999999999999111821580300,11,0.25
114,114_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3428,1851,0.001000000000000000020816681712,50,0.005
115,115_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,342,3928,0.623725597864921765811629938980,50,0.25
116,116_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3516,3765,0.998999999999999999111821580300,1,0.05
117,117_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,613,2241,0.998999999999999999111821580300,1,0.25
118,118_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1035,4245,0.998999999999999999111821580300,50,0.25
119,119_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2097,3050,0.001000000000000000020816681712,50,0.025
120,120_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,183,2845,0.998999999999999999111821580300,50,0.1
121,121_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,895,4568,0.001000000000000000020816681712,4,0.005
122,122_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1438,3452,0.001000000000000000020816681712,1,0.025
123,123_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,907,3703,0.998999999999999999111821580300,50,0.025
124,124_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,568,1036,0.998999999999999999111821580300,1,0.005
125,125_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,97,1026,0.998999999999999999111821580300,1,0.05
126,126_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3594,3834,0.001000000000000000020816681712,50,0.01
127,127_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,784,3700,0.001000000000000000020816681712,50,0.1
128,128_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4439,1061,0.001000000000000000020816681712,1,0.005
129,129_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,435,3797,0.998999999999999999111821580300,50,0.01
130,130_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1968,3872,0.001000000000000000020816681712,50,0.025
131,131_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4936,1045,0.001000000000000000020816681712,1,0.025
132,132_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1260,3769,0.001000000000000000020816681712,50,0.005
133,133_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4648,1111,0.001000000000000000020816681712,1,0.05
134,134_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4011,3352,0.001000000000000000020816681712,46,0.025
135,135_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1710,3381,0.998999999999999999111821580300,50,0.05
136,136_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,528,4796,0.001023555401851655244707672843,50,0.005
137,137_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4669,3360,0.001000000000000000020816681712,48,0.1
138,138_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4954,2816,0.998999999999999999111821580300,50,0.1
139,139_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1934,3879,0.001000000000000000020816681712,1,0.01
140,140_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3450,2242,0.001000000000000000020816681712,1,0.025
141,141_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2205,5000,0.001000000000000000020816681712,1,0.25
142,142_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,741,1026,0.998999999999999999111821580300,1,0.1
143,143_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3095,3884,0.998999999999999999111821580300,1,0.01
144,144_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4859,4608,0.998999999999999999111821580300,1,0.05
145,145_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2792,1060,0.001000000000000000020816681712,1,0.025
146,146_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4775,3796,0.998999999999999999111821580300,50,0.1
147,147_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,189,3831,0.001000000000000000020816681712,50,0.025
148,148_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,53,4114,0.998999999999999999111821580300,1,0.025
149,149_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,713,1347,0.998999999999999999111821580300,50,0.1
150,150_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,1.000000000000000000000000000000,4921,510,0.998999999999999999111821580300,13,0.001
151,151_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1216,733,0.998999999999999999111821580300,1,0.01
152,152_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1932,797,0.001000000000000000020816681712,43,0.01
153,153_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2875,4542,0.001000000000000000020816681712,1,0.001
154,154_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,3.000000000000000000000000000000,1933,144,0.001000000000000000888178419700,38,0.025
155,155_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1953,748,0.001000000000000000020816681712,35,0.01
156,156_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4700,1251,0.998999999999999999111821580300,1,0.001
157,157_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,4.000000000000000000000000000000,4995,178,0.998999999999999999111821580300,50,0.025
158,158_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,2.000000000000000000000000000000,4922,196,0.001000000000000000020816681712,1,0.001
159,159_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1500,1727,0.001000000000000000020816681712,50,0.25
160,160_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,62.000000000000000000000000000000,4896,121,0.998999999999999999111821580300,50,0.001
161,161_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,1.000000000000000000000000000000,3427,199,0.998999999999999999111821580300,50,0.1
162,162_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,287,1704,0.998999999999999999111821580300,50,0.25
163,163_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1701,1378,0.998999999999999999111821580300,50,0.005
164,164_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4490,4433,0.998999999999999999111821580300,10,0.25
165,165_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,300,3098,0.998999999999999999111821580300,50,0.001
166,166_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,937,815,0.998999999999999999111821580300,1,0.25
167,167_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,1.000000000000000000000000000000,4644,471,0.001000000000000000020816681712,19,0.001
168,168_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,427,4552,0.001000000000000000020816681712,32,0.25
169,169_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,1.000000000000000000000000000000,2124,323,0.998999999999999999111821580300,50,0.01
170,170_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.910000000000000031086244689504,1.000000000000000000000000000000,3972,323,0.998999999999999999111821580300,50,0.05
