trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
27,27_0,COMPLETED,Sobol,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,649,2930,0.405043396545574085898522298521,8,0.001
28,28_0,COMPLETED,Sobol,SOBOL,0.719999999999999973354647408996,4.000000000000000000000000000000,201,1368,0.858127040611579960938115618774,35,0.005
29,29_0,COMPLETED,Sobol,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,2732,3210,0.155187270255759346415658228580,3,0.025
30,30_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,73.000000000000000000000000000000,13,5000,0.219270795778068600112575836647,19,0.005
31,31_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,35.000000000000000000000000000000,1491,3631,0.124038053309826215575562002869,18,0.005
32,32_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,48.000000000000000000000000000000,1910,116,0.472059687905347358238827837340,1,0.25
33,33_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,49.000000000000000000000000000000,1973,111,0.470779725889027111929152624725,1,0.1
34,34_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,908,5000,0.618645119673674304117128031066,20,0.005
35,35_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,2775,408,0.544323860324325781157028814050,1,0.1
36,36_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,2506,4673,0.529282231145449255649282349623,19,0.005
37,37_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,296.000000000000000000000000000000,38,4426,0.007951913665264018910017185249,17,0.005
38,38_0,FAILED,BoTorch,BOTORCH_MODULAR,,,924,1,0.384949498169853299156528692038,4,0.25
39,39_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,134.000000000000000000000000000000,499,3760,0.087951256713477754534125097052,17,0.005
40,40_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,11.000000000000000000000000000000,3001,302,0.562042644774090272008493229805,1,0.05
41,41_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,134.000000000000000000000000000000,2086,2938,0.074224520385833978042278147313,18,0.005
42,42_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,1,5000,0.703240273648240932224950938689,20,0.05
43,43_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,1342,4558,0.371921780226302067795529637806,19,0.005
44,44_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,38.000000000000000000000000000000,1088,72,0.413205590776034525912763228916,1,0.1
45,45_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,3265,4945,0.484098993324376614122428463816,19,0.005
46,46_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,203.000000000000000000000000000000,3333,4583,0.140860692033182133275914793558,19,0.005
47,47_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,8.000000000000000000000000000000,1016,490,0.464792331234444300314123665885,1,0.25
48,48_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2980,1,0.617510072017478983674720893760,50,0.25
49,49_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,6.000000000000000000000000000000,2759,663,0.540787171616597506229595637706,1,0.25
50,50_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,86.000000000000000000000000000000,732,5000,0.001000000000000000020816681712,22,0.005
51,51_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,7.000000000000000000000000000000,3357,829,0.666740460462049266965323113254,1,0.1
52,52_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,5.000000000000000000000000000000,5000,2117,0.897851100800671542145892090048,9,0.05
53,53_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,26.000000000000000000000000000000,201,4901,0.001000000000000000020816681712,19,0.05
54,54_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,264.000000000000000000000000000000,1714,4194,0.001000000000000000020816681712,18,0.005
55,55_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,35.000000000000000000000000000000,2600,57,0.495745890203924288730519265300,2,0.25
56,56_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,943,5000,0.998999999999999999111821580300,20,0.005
57,57_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,17.000000000000000000000000000000,1413,4963,0.001000000000000000020816681712,21,0.005
58,58_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,10.000000000000000000000000000000,905,319,0.508346724781483016997185586661,1,0.1
59,59_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,6.000000000000000000000000000000,3610,1281,0.760305930482997105457343423041,6,0.05
60,60_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,12.000000000000000000000000000000,3228,525,0.862842978409946392837071016402,16,0.1
61,61_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,12.000000000000000000000000000000,3572,602,0.819374502881191624226175918011,15,0.025
62,62_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,11.000000000000000000000000000000,3269,757,0.750853176295872559720123717852,5,0.25
63,63_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,540,4575,0.713656717328100209662977704284,50,0.005
64,64_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,1393,1039,0.605071800332133480360141675192,18,0.05
65,65_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,377,588,0.707489994518357812047781862930,3,0.005
66,66_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,12.000000000000000000000000000000,1818,578,0.720248166707835646427326992125,2,0.005
67,67_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,6.000000000000000000000000000000,898,1247,0.686005766078001677499287325190,5,0.05
68,68_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,3725,4582,0.650308614818416841352188839664,1,0.25
69,69_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,4464,4417,0.681850953281741278821925789089,1,0.01
70,70_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,14.000000000000000000000000000000,1971,802,0.688578059439778789041497475409,13,0.005
71,71_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,5.000000000000000000000000000000,2358,617,0.768909417284201257558606812381,3,0.1
72,72_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,8.000000000000000000000000000000,4555,1272,0.745130193713281596679109952674,2,0.05
73,73_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,90,4736,0.663577136094084418793670465675,50,0.01
74,74_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,52.000000000000000000000000000000,2611,1285,0.001000000000000000020816681712,6,0.001
75,75_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,228,3522,0.658006307716178073796697844955,48,0.05
76,76_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,6.000000000000000000000000000000,217,784,0.675765088398944446801408503234,12,0.025
77,77_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,2882,5000,0.666850789096958940227466428041,50,0.001
78,78_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,6.000000000000000000000000000000,2716,898,0.721885666943998027811346673843,35,0.25
79,79_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,23.000000000000000000000000000000,4825,393,0.725255270987470113119854886463,4,0.01
80,80_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,16.000000000000000000000000000000,3988,414,0.663736323286671092702704299882,4,0.005
81,81_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,4.000000000000000000000000000000,3742,4618,0.698759549757274278647400933551,43,0.025
82,82_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,3201,797,0.648958693731959912476270346815,39,0.005
83,83_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,1050,4648,0.711416699011969022592438705033,14,0.025
84,84_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,1384,769,0.646103906997748445029117192462,50,0.1
85,85_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,151,2017,0.669799651260231443394843608985,50,0.001
86,86_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,92.000000000000000000000000000000,3370,734,0.620118744816251288298758481687,42,0.001
87,87_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,14.000000000000000000000000000000,3016,270,0.793622323737459334225263773988,27,0.025
88,88_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,23.000000000000000000000000000000,3978,320,0.894744632791682370509533939185,1,0.025
89,89_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,5000,4621,0.712159711538742024039549960435,50,0.025
90,90_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,2884,5000,0.693450921314891610691688583756,1,0.025
91,91_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,2878,922,0.590683401855301770666528682341,50,0.1
92,92_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,4335,1354,0.736561648523710976732559174707,47,0.05
93,93_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,2541,769,0.668588846071901166112638748018,46,0.005
94,94_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,4.000000000000000000000000000000,4224,4613,0.750902226203021716521845974057,50,0.1
95,95_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,8.000000000000000000000000000000,4550,1035,0.712181271544793270678042063082,1,0.05
96,96_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,2123,4784,0.661611524851310472961074538034,50,0.025
97,97_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,9.000000000000000000000000000000,4419,973,0.699568662735777557770688872552,1,0.1
98,98_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,4788,4502,0.663564923883523061221012540045,50,0.1
99,99_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,643,4435,0.643496405812430505299914784700,50,0.05
100,100_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,8.000000000000000000000000000000,4957,1198,0.998999999999999999111821580300,1,0.05
101,101_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,25,4389,0.666569362562927980597748955915,50,0.025
102,102_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,54,3517,0.677503871142174807218339083192,1,0.025
103,103_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,1023,4090,0.659742483343910057769221566559,1,0.05
104,104_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,4738,931,0.773275501056007175115780682972,1,0.05
105,105_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,6.000000000000000000000000000000,885,796,0.792397969056979567525900165492,1,0.1
106,106_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,4471,1811,0.707015312122792005666838122124,1,0.01
107,107_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,5000,4699,0.688721727564337249383186190244,50,0.1
108,108_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,147,796,0.680509839060423060708160392096,1,0.01
109,109_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,2973,4571,0.314057052394787206139881163836,50,0.05
110,110_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,8.000000000000000000000000000000,3253,846,0.688927920843858787591784675897,21,0.05
111,111_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,2272,794,0.001000000000000000020816681712,1,0.25
112,112_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,3553,805,0.736735184069128967720985201595,1,0.05
113,113_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,5000,4793,0.998999999999999999111821580300,50,0.25
114,114_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,4679,4724,0.918348286149616166440523556957,50,0.01
115,115_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,4228,749,0.689832284684471663815941155917,39,0.05
116,116_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,5000,3467,0.657519150551500897172729764861,50,0.05
117,117_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,694,5000,0.630281618267671039923527587234,50,0.1
118,118_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,4432,832,0.780042658480544437438197746815,40,0.05
119,119_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,2197,4477,0.001000000000000000020816681712,50,0.1
120,120_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,826,2297,0.681829892587176300544626883493,1,0.05
121,121_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,5000,4860,0.626343812548354139657647010608,50,0.1
122,122_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,3289,619,0.997676310220434237052700154891,47,0.05
123,123_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,4438,914,0.917564194281883960258028309909,1,0.05
124,124_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,6.000000000000000000000000000000,4053,2160,0.797724139730061176933872957306,50,0.01
125,125_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,6.000000000000000000000000000000,3064,2336,0.713925111129737555160090778372,50,0.005
126,126_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,4328,4287,0.657247159691648263901697646361,50,0.025
127,127_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,164,3572,0.217149422965646154981556037455,1,0.1
128,128_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,4909,851,0.738426351598907793061243864940,41,0.05
129,129_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,2052,722,0.661513666539807920763394122332,49,0.05
130,130_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,6.000000000000000000000000000000,4481,1873,0.700700034441276708996326760825,1,0.05
131,131_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,3358,4501,0.715671524177428186597182957485,1,0.1
132,132_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,456,4672,0.630376423132175789376674401865,50,0.25
133,133_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,13.000000000000000000000000000000,4935,866,0.656016314704904957011422084179,1,0.05
134,134_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,3288,3036,0.750109837097756360080325066519,1,0.25
135,135_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,1397,841,0.760314418883950904337609699724,1,0.1
136,136_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,4985,888,0.674094960435558387956689330167,46,0.05
137,137_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,10.000000000000000000000000000000,4877,1001,0.675311804176946584021834496525,50,0.05
138,138_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,5000,1582,0.284413723643648919114923501184,1,0.001
139,139_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,4990,926,0.892431559924260042748755950015,48,0.05
140,140_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,3.000000000000000000000000000000,725,4392,0.644299280083008407693512253900,1,0.01
141,141_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,4.000000000000000000000000000000,2059,817,0.788030997655975062876620995667,1,0.1
142,142_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,1842,734,0.760089391038542450118598026165,50,0.1
143,143_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,5000,5000,0.669397411504050854347269705613,50,0.05
144,144_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,8.000000000000000000000000000000,5000,1046,0.700583825972989404640145494341,50,0.1
145,145_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,3968,5000,0.623241431998919459545049903682,50,0.025
146,146_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,4831,882,0.842864695517178463823881884309,50,0.1
147,147_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,5.000000000000000000000000000000,2121,963,0.743404556438009067598216006445,50,0.05
148,148_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,8.000000000000000000000000000000,5000,1288,0.664114440047672727196470532363,50,0.05
149,149_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,5000,1393,0.631409903254823157148223344848,50,0.05
150,150_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,913,0.776790679265886296889220830053,21,0.05
151,151_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,15.000000000000000000000000000000,5000,496,0.692361530283377102357178500824,50,0.05
152,152_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,3897,5000,0.270565021196211008547294341042,50,0.25
153,153_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,8.000000000000000000000000000000,5000,1382,0.748313226673614217965280204226,8,0.05
154,154_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,5000,1211,0.998999999999999999111821580300,50,0.1
155,155_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,4.000000000000000000000000000000,509,5000,0.656848147269627702371508348733,50,0.05
156,156_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,14.000000000000000000000000000000,5000,607,0.998999999999999999111821580300,41,0.05
157,157_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,5000,1005,0.256339887484753614632637663817,50,0.05
158,158_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,8.000000000000000000000000000000,5000,1341,0.822066307181056665775997771561,50,0.1
159,159_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,832,0.931349408966395286846307044470,50,0.1
160,160_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,824,0.892619411307316146242385457299,50,0.05
161,161_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,4969,822,0.707939050056386687259646350867,45,0.1
162,162_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,665,0.716074442090067986299573021824,50,0.1
163,163_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,985,0.638786476276400616569617341156,50,0.05
164,164_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,3.000000000000000000000000000000,2402,5000,0.998999999999999999111821580300,1,0.025
165,165_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,5000,836,0.771547582190615588437765381968,50,0.05
166,166_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,14.000000000000000000000000000000,5000,578,0.803236811665681393890281469794,35,0.1
167,167_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,2590,2291,0.621373572104775284685729275225,1,0.01
168,168_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,5000,1972,0.595929580789694712805726339866,50,0.01
169,169_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,4186,983,0.660281796365938755677404969902,50,0.1
170,170_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,9.000000000000000000000000000000,5000,1040,0.797978289149529507184865906311,50,0.1
