trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
74,74_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4629,2,250,10
75,75_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,4.000000000000000000000000000000,234,193,481,46,1
76,76_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2238,2,2,10
77,77_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1101,1000,2,1
78,78_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,11.000000000000000000000000000000,4239,1,829,236,10
79,79_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2195,1000,2,10
80,80_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,11.000000000000000000000000000000,4593,152,701,189,10
81,81_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2618,2,250,10
82,82_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2912,1000,2,10
83,83_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,3.000000000000000000000000000000,3509,304,205,18,10
84,84_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,4058,1000,250,1
85,85_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,3446,2,2,1
86,86_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1127,1000,250,1
87,87_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,5.000000000000000000000000000000,697,151,331,208,10
88,88_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,4.000000000000000000000000000000,511,188,310,120,2
89,89_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,7.000000000000000000000000000000,529,1,441,65,5
90,90_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4837,2845,616,250,10
91,91_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4535,786,417,243,2
92,92_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,98,612,475,93,1
93,93_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4776,1948,610,248,8
94,94_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2240,426,85,1
95,95_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1478,385,250,1
96,96_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4509,3993,430,223,1
97,97_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,263,1697,528,93,1
98,98_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,251,4286,484,118,1
99,99_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,828,4726,427,209,10
100,100_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4607,1331,378,250,1
101,101_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,3811,601,250,10
102,102_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,800,528,406,238,10
103,103_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4836,4496,433,214,3
104,104_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,542,4588,348,173,10
105,105_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4650,1196,653,250,10
106,106_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3542,1611,213,40,1
107,107_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,39,3548,580,26,1
108,108_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4681,3652,411,250,3
109,109_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4588,893,426,216,1
110,110_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4809,1190,533,232,7
111,111_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4460,3183,391,250,1
112,112_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,3793,488,68,1
113,113_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4459,4124,690,250,7
114,114_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,534,3195,430,176,10
115,115_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4851,2973,530,250,9
116,116_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1050,4430,434,193,10
117,117_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4917,720,439,232,5
118,118_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,5000,595,48,1
119,119_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4392,3147,346,206,1
120,120_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,7.000000000000000000000000000000,3729,464,1000,249,1
121,121_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,1.000000000000000000000000000000,1,243,1000,41,1
122,122_0,FAILED,BOTORCH_MODULAR,,,4346,170,2,241,8
123,123_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,7.000000000000000000000000000000,3760,303,1000,245,5
124,124_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,4.000000000000000000000000000000,4277,531,1000,250,1
125,125_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,11.000000000000000000000000000000,5000,364,1000,40,6
126,126_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,22,1000,103,3
127,127_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,13.000000000000000000000000000000,4505,121,1000,240,7
128,128_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,6.000000000000000000000000000000,552,304,1000,44,1
129,129_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,4305,1000,250,7
130,130_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1071,1000,2,10
131,131_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,8.000000000000000000000000000000,3318,388,1000,250,2
132,132_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,555,1000,206,1
133,133_0,FAILED,BOTORCH_MODULAR,,,3300,284,2,250,7
134,134_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,548,1000,37,1
135,135_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2710,5000,2,2,6
136,136_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,1.000000000000000000000000000000,1,196,1000,35,3
137,137_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,12.000000000000000000000000000000,4050,397,1000,39,4
138,138_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3245,5000,2,74,6
139,139_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,9.000000000000000000000000000000,3645,427,1000,238,1
140,140_0,FAILED,BOTORCH_MODULAR,,,4890,117,2,227,9
141,141_0,FAILED,BOTORCH_MODULAR,,,3267,474,2,41,6
142,142_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2379,1000,203,5
143,143_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,3198,1000,132,4
144,144_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1649,1000,70,10
145,145_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,888,2,2,10
146,146_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2517,5000,1000,74,7
147,147_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1061,1000,186,10
148,148_0,FAILED,BOTORCH_MODULAR,,,2920,414,2,47,8
149,149_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2540,1000,133,5
150,150_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,6.000000000000000000000000000000,5000,347,977,72,8
151,151_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,10.000000000000000000000000000000,1875,102,699,250,10
152,152_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,3374,318,2,10
153,153_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,8.000000000000000000000000000000,3833,280,407,205,3
154,154_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,918,2,2,1
155,155_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2148,2,250,10
156,156_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2194,1000,2,1
157,157_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4791,309,2,6
158,158_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,10.000000000000000000000000000000,3831,251,465,238,2
159,159_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4731,695,2,1
160,160_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4378,467,250,10
161,161_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1449,269,2,10
162,162_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2796,518,250,1
163,163_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,138,420,250,1
164,164_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,6.000000000000000000000000000000,3362,382,416,250,1
165,165_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1350,204,250,10
166,166_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,13.000000000000000000000000000000,4162,181,337,213,4
167,167_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,23.000000000000000000000000000000,4635,44,519,146,7
168,168_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,4117,324,2,10
169,169_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,4677,1000,2,1
170,170_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,31.000000000000000000000000000000,980,170,445,2,1
171,171_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,23.000000000000000000000000000000,3025,373,481,2,1
172,172_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,20.000000000000000000000000000000,4662,78,916,113,10
173,173_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,3403,528,250,7
174,174_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1534,3343,887,250,1
175,175_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,11.000000000000000000000000000000,3912,223,354,234,6
176,176_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2992,554,250,3
177,177_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2404,786,250,10
178,178_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,3643,749,2,10
179,179_0,FAILED,BOTORCH_MODULAR,,,3912,338,417,2,4
180,180_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1644,537,718,2,10
181,181_0,FAILED,BOTORCH_MODULAR,,,1,508,2,250,5
182,182_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3908,686,522,2,1
183,183_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4143,1499,400,250,5
184,184_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,2.000000000000000000000000000000,299,521,416,250,1
185,185_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2440,970,2,6
186,186_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,571,266,2,5
187,187_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3441,2243,236,250,5
188,188_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3389,1054,227,250,5
189,189_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2771,275,250,6
190,190_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1915,4010,2,2,5
191,191_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1665,2797,716,250,7
192,192_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,995,1275,450,2,1
193,193_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,3783,1000,2,1
194,194_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,4827,545,2,6
195,195_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2396,690,424,2,1
196,196_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1654,964,725,250,10
197,197_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,128,1732,264,2,6
198,198_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1640,614,714,250,7
199,199_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3486,2835,256,2,6
200,200_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1868,2152,1000,2,6
201,201_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3884,2952,526,2,1
202,202_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4267,768,919,2,10
203,203_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1684,2059,693,2,10
204,204_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1590,1008,760,250,4
205,205_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,4072,2318,339,2,5
206,206_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1020,1019,447,2,4
207,207_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,383,3986,1000,250,6
208,208_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2602,992,250,5
209,209_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,3748,4829,1000,2,10
210,210_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,668,2,2,1
211,211_0,FAILED,BOTORCH_MODULAR,,,5000,233,2,250,7
212,212_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,3122,1000,2,10
213,213_0,FAILED,BOTORCH_MODULAR,,,2365,449,2,2,10
214,214_0,FAILED,BOTORCH_MODULAR,,,3220,1,2,2,10
215,215_0,FAILED,BOTORCH_MODULAR,,,5000,190,2,2,8
216,216_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,602,2,2,10
217,217_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2775,1812,2,250,4
218,218_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,5000,2,250,5
219,219_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2845,4614,1000,2,7
220,220_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,2,250,1
221,221_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2420,2462,2,250,10
222,222_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4273,1000,2,6
223,223_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2707,3957,2,2,10
224,224_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1853,2,2,10
225,225_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1653,2,250,10
226,226_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,0.000000000000000000000000000000,2696,4173,2,2,1
