trial_index,arm_name,trial_status,generation_method,result,n_samples,n_clusters,threshold
100,100_0,COMPLETED,BoTorch,0.279656349818261928952267680870,405,1,0.009624654229520763354388535049
101,101_0,COMPLETED,BoTorch,0.279656349818261928952267680870,508,1,0.017222582755166380985567542439
102,102_0,RUNNING,BoTorch,,770,1,0.018401945179709160160808067985
103,103_0,COMPLETED,BoTorch,0.279656349818261928952267680870,347,1,0.005531533048438877844810157569
104,104_0,COMPLETED,BoTorch,0.298325806806917115387989269948,136,1,0.048177471331925778019744655012
105,105_0,COMPLETED,BoTorch,0.279656349818261928952267680870,347,1,0.024839593095059217531250794764
106,106_0,COMPLETED,BoTorch,0.279656349818261928952267680870,339,4,0.020378378132624809515593966580
107,107_0,COMPLETED,BoTorch,0.279656349818261928952267680870,244,1,0.002000000000000000041633363423
108,108_0,COMPLETED,BoTorch,0.279656349818261928952267680870,442,1,0.002000000000000000041633363423
109,109_0,COMPLETED,BoTorch,0.279656349818261928952267680870,786,4,0.018249045682134278079100653258
110,110_0,COMPLETED,BoTorch,0.279656349818261928952267680870,455,1,0.010534204746145327952211445677
111,111_0,COMPLETED,BoTorch,0.279656349818261928952267680870,740,1,0.011592416774931056308584054193
112,112_0,COMPLETED,BoTorch,0.279656349818261928952267680870,395,1,0.002000000000000000041633363423
113,113_0,COMPLETED,BoTorch,0.279656349818261928952267680870,393,2,0.011260027405519743362583007240
114,114_0,COMPLETED,BoTorch,0.279656349818261928952267680870,787,1,0.015008084147379682771195064106
115,115_0,COMPLETED,BoTorch,0.279656349818261928952267680870,367,3,0.002000000000000000041633363423
116,116_0,COMPLETED,BoTorch,0.279656349818261928952267680870,921,1,0.013538210860071155094974670874
117,117_0,COMPLETED,BoTorch,0.279656349818261928952267680870,268,1,0.002000000000000000041633363423
118,118_0,COMPLETED,BoTorch,0.279656349818261928952267680870,301,1,0.016684095938235818379347108475
119,119_0,COMPLETED,BoTorch,0.279656349818261928952267680870,764,4,0.020259807580286386119450270371
120,120_0,COMPLETED,BoTorch,0.279656349818261928952267680870,259,4,0.002000000000000000041633363423
121,121_0,COMPLETED,BoTorch,0.279656349818261928952267680870,661,4,0.002000000000000000041633363423
122,122_0,COMPLETED,BoTorch,0.287311377905055675974210771528,719,4,0.052234761075212639280795912100
123,123_0,COMPLETED,BoTorch,0.279656349818261928952267680870,751,1,0.023026475226434632570526872541
124,124_0,COMPLETED,BoTorch,0.279656349818261928952267680870,726,1,0.002000000000000000041633363423
125,125_0,COMPLETED,BoTorch,0.286485295737415990302565660386,386,1,0.042620173539675475227195278194
126,126_0,COMPLETED,BoTorch,0.288027315783676574056926256162,710,4,0.070000000000000006661338147751
127,127_0,COMPLETED,BoTorch,0.279656349818261928952267680870,933,1,0.002000000000000000041633363423
128,128_0,COMPLETED,BoTorch,0.279656349818261928952267680870,940,4,0.002000000000000000041633363423
129,129_0,COMPLETED,BoTorch,0.279656349818261928952267680870,280,1,0.010334696655185332189730296193
130,130_0,COMPLETED,BoTorch,0.279656349818261928952267680870,848,4,0.002000000000000000041633363423
131,131_0,COMPLETED,BoTorch,0.287641810772111483629487338476,720,1,0.047840402845470336723465720752
132,132_0,COMPLETED,BoTorch,0.279656349818261928952267680870,298,4,0.020911091314045553157807688649
133,133_0,COMPLETED,BoTorch,0.286099790725850899875126742700,712,1,0.066605470857860796241034506693
134,134_0,COMPLETED,BoTorch,0.279656349818261928952267680870,931,4,0.002000000000000000041633363423
135,135_0,COMPLETED,BoTorch,0.279656349818261928952267680870,318,4,0.009697794364962979141164822749
136,136_0,COMPLETED,BoTorch,0.279656349818261928952267680870,976,4,0.002000000000000000041633363423
137,137_0,COMPLETED,BoTorch,0.279656349818261928952267680870,796,1,0.002000000000000000041633363423
138,138_0,COMPLETED,BoTorch,0.289349047251900026722637448984,310,1,0.029962486804000244833279253953
139,139_0,COMPLETED,BoTorch,0.279656349818261928952267680870,479,1,0.021370115018313921850801051505
140,140_0,COMPLETED,BoTorch,0.279656349818261928952267680870,883,1,0.017790692117950694661754340586
141,141_0,COMPLETED,BoTorch,0.279656349818261928952267680870,928,4,0.007927621356924657511355825079
142,142_0,COMPLETED,BoTorch,0.279656349818261928952267680870,926,1,0.005954968514654762970494950025
143,143_0,COMPLETED,BoTorch,0.279656349818261928952267680870,800,4,0.002000000000000000041633363423
144,144_0,COMPLETED,BoTorch,0.279656349818261928952267680870,297,4,0.029001730161232343319088755607
145,145_0,COMPLETED,BoTorch,0.279656349818261928952267680870,538,1,0.010785515252928886895111837418
146,146_0,COMPLETED,BoTorch,0.279656349818261928952267680870,368,1,0.019885498621174835243152756448
147,147_0,COMPLETED,BoTorch,0.279656349818261928952267680870,328,4,0.031790444402039597093789780047
148,148_0,COMPLETED,BoTorch,0.279656349818261928952267680870,975,1,0.002000000000000000041633363423
149,149_0,COMPLETED,BoTorch,0.279656349818261928952267680870,661,1,0.007718166204744521946556901071
150,150_0,COMPLETED,BoTorch,0.279656349818261928952267680870,291,4,0.012369767412565936537394151173
151,151_0,COMPLETED,BoTorch,0.279656349818261928952267680870,469,1,0.022141249336263588154416481757
152,152_0,COMPLETED,BoTorch,0.279656349818261928952267680870,558,4,0.010358608038920066873878056413
153,153_0,COMPLETED,BoTorch,0.288578037228769734845457151096,528,1,0.070000000000000006661338147751
154,154_0,COMPLETED,BoTorch,0.290505562286595409027256664558,291,1,0.034342157273375494008771369181
155,155_0,COMPLETED,BoTorch,0.279656349818261928952267680870,280,4,0.029324892674720388907605439499
156,156_0,COMPLETED,BoTorch,0.279656349818261928952267680870,276,4,0.034565433051895001759223902127
157,157_0,COMPLETED,BoTorch,0.279656349818261928952267680870,355,1,0.017826197918220841598380133064
158,158_0,COMPLETED,BoTorch,0.279656349818261928952267680870,281,4,0.027434853385193538888309205959
159,159_0,COMPLETED,BoTorch,0.279656349818261928952267680870,358,4,0.022510636274552207891641586457
160,160_0,COMPLETED,BoTorch,0.279656349818261928952267680870,501,1,0.002000000000000000041633363423
161,161_0,COMPLETED,BoTorch,0.279656349818261928952267680870,301,1,0.008449991812437012209113795791
162,162_0,COMPLETED,BoTorch,0.279656349818261928952267680870,370,1,0.023534979612626648337592172311
163,163_0,COMPLETED,BoTorch,0.279656349818261928952267680870,340,1,0.014963198545027395214290777403
164,164_0,COMPLETED,BoTorch,0.279656349818261928952267680870,328,2,0.013080975658625367680221174282
165,165_0,COMPLETED,BoTorch,0.279656349818261928952267680870,672,4,0.013583661514192298461201069415
166,166_0,COMPLETED,BoTorch,0.279656349818261928952267680870,822,1,0.020808366239038922351767268992
167,167_0,COMPLETED,BoTorch,0.279656349818261928952267680870,800,2,0.021992186894520412976383738624
168,168_0,COMPLETED,BoTorch,0.279656349818261928952267680870,303,2,0.006650509895926076144034855275
169,169_0,COMPLETED,BoTorch,0.279656349818261928952267680870,335,2,0.016071527829707239060086365612
170,170_0,COMPLETED,BoTorch,0.279656349818261928952267680870,829,4,0.009290259496907964792411505073
171,171_0,COMPLETED,BoTorch,0.279656349818261928952267680870,776,3,0.024777253092814401080890007734
172,172_0,COMPLETED,BoTorch,0.279656349818261928952267680870,677,1,0.015449072034617736953743261097
173,173_0,COMPLETED,BoTorch,0.279656349818261928952267680870,808,2,0.020377348860620120296616164524
174,174_0,COMPLETED,BoTorch,0.279656349818261928952267680870,341,4,0.028938127515462146177593893981
175,175_0,COMPLETED,BoTorch,0.279656349818261928952267680870,511,1,0.009517547642029748275471767727
176,176_0,COMPLETED,BoTorch,0.279656349818261928952267680870,659,1,0.002000000000000000041633363423
177,177_0,COMPLETED,BoTorch,0.279656349818261928952267680870,641,4,0.007993090707909093761696084357
178,178_0,COMPLETED,BoTorch,0.279656349818261928952267680870,584,4,0.008220707151701993689596470460
179,179_0,COMPLETED,BoTorch,0.279656349818261928952267680870,214,4,0.002000000000000000041633363423
180,180_0,COMPLETED,BoTorch,0.277012886881815134643147757743,100,1,0.070000000000000006661338147751
181,181_0,COMPLETED,BoTorch,0.279656349818261928952267680870,719,1,0.027008783000060904155859020648
182,182_0,COMPLETED,BoTorch,0.279656349818261928952267680870,393,4,0.002000000000000000041633363423
183,183_0,COMPLETED,BoTorch,0.278334618350038587308858950564,100,1,0.065880080134995563923006045570
184,184_0,COMPLETED,BoTorch,0.279656349818261928952267680870,421,4,0.007729875535686713504401890162
185,185_0,COMPLETED,BoTorch,0.277563608326908295431678652676,100,1,0.058196308311339255137095705095
186,186_0,COMPLETED,BoTorch,0.289349047251900026722637448984,100,4,0.040250449091722012573413280734
187,187_0,COMPLETED,BoTorch,0.279656349818261928952267680870,725,2,0.016970866054567039504785697090
188,188_0,COMPLETED,BoTorch,0.279215772662187444730363949930,100,2,0.070000000000000006661338147751
189,189_0,COMPLETED,BoTorch,0.287256305760546282179745958274,599,1,0.017356159258756553853686455113
190,190_0,COMPLETED,BoTorch,0.280923009141975987823514060437,100,1,0.037850096018771262063040694557
191,191_0,COMPLETED,BoTorch,0.279656349818261928952267680870,1000,2,0.013841014359317874507504519954
192,192_0,COMPLETED,BoTorch,0.279656349818261928952267680870,318,4,0.039189737697284170170330952487
193,193_0,COMPLETED,BoTorch,0.279656349818261928952267680870,836,4,0.023291464365725739193990762033
194,194_0,COMPLETED,BoTorch,0.287256305760546282179745958274,946,1,0.070000000000000006661338147751
195,195_0,COMPLETED,BoTorch,0.289734552263465117150076366670,407,1,0.070000000000000006661338147751
196,196_0,COMPLETED,BoTorch,0.287807027205639442968276853207,302,1,0.070000000000000006661338147751
197,197_0,COMPLETED,BoTorch,0.286209935014869465419451444177,424,4,0.070000000000000006661338147751
198,198_0,COMPLETED,BoTorch,0.291772221610309467898503044125,942,4,0.070000000000000006661338147751
199,199_0,COMPLETED,BoTorch,0.279656349818261928952267680870,708,1,0.017516417260499950875329844280
200,200_0,COMPLETED,BoTorch,0.286705584315453232413517525856,401,1,0.063993137061508484353389292210
201,201_0,COMPLETED,BoTorch,0.289569335829937268833589314454,417,1,0.070000000000000006661338147751
202,202_0,COMPLETED,BoTorch,0.287586738627602200857324987737,972,1,0.070000000000000006661338147751
203,203_0,COMPLETED,BoTorch,0.287421522194074241518535473006,941,1,0.051628085262174827629877427171
204,204_0,COMPLETED,BoTorch,0.291662077321290902354178342648,1000,1,0.070000000000000006661338147751
205,205_0,COMPLETED,BoTorch,0.291607005176781619582015991909,965,3,0.064777525102117622379793715481
206,206_0,COMPLETED,BoTorch,0.290009912986011642033190582879,553,1,0.051797703559754625091127167025
207,207_0,COMPLETED,BoTorch,0.279656349818261928952267680870,345,4,0.039189627227657293506712932185
208,208_0,COMPLETED,BoTorch,0.291662077321290902354178342648,949,2,0.059281937100214045222035252891
209,209_0,COMPLETED,BoTorch,0.286485295737415990302565660386,535,4,0.052965435526424409218293476442
210,210_0,COMPLETED,BoTorch,0.287531666483092807062860174483,958,1,0.062468359480480323275841669783
211,211_0,COMPLETED,BoTorch,0.279656349818261928952267680870,698,4,0.021280322992214571742319861869
212,212_0,COMPLETED,BoTorch,0.289954840841502359261028232140,1000,4,0.052367305459067987893906348518
213,213_0,COMPLETED,BoTorch,0.279656349818261928952267680870,435,4,0.031661795191177191655107492352
214,214_0,COMPLETED,BoTorch,0.286760656459962515185679876595,385,4,0.053629996105913492476791049057
215,215_0,COMPLETED,BoTorch,0.291551933032272225787551178655,955,1,0.045211237296492380599577387557
216,216_0,COMPLETED,BoTorch,0.289679480118955834377914015931,548,4,0.052837943262066665306431190174
217,217_0,COMPLETED,BoTorch,0.286925872893490474524469391326,532,3,0.052601314963315437545077202230
218,218_0,COMPLETED,BoTorch,0.290560634431104691799419015297,654,1,0.070000000000000006661338147751
219,219_0,COMPLETED,BoTorch,0.291662077321290902354178342648,975,2,0.062563008611736886654952627396
220,220_0,COMPLETED,BoTorch,0.287972243639167291284763905423,898,4,0.031020764958533036947940786376
221,221_0,COMPLETED,BoTorch,0.279656349818261928952267680870,466,2,0.016322954893983540602953041798
222,222_0,COMPLETED,BoTorch,0.288192532217204533395715770894,1000,1,0.033455407544136492314912345591
223,223_0,COMPLETED,BoTorch,0.278004185482982668631279921101,100,1,0.061251386274439628687460412948
224,224_0,COMPLETED,BoTorch,0.279656349818261928952267680870,497,3,0.014459155919965683070871342863
225,225_0,COMPLETED,BoTorch,0.279656349818261928952267680870,930,4,0.015203880409340533169659792634
226,226_0,COMPLETED,BoTorch,0.279656349818261928952267680870,268,3,0.002000000000000000041633363423
227,227_0,COMPLETED,BoTorch,0.279656349818261928952267680870,725,4,0.027403669799318353117456581458
228,228_0,COMPLETED,BoTorch,0.279656349818261928952267680870,396,4,0.036118206688741952281596070407
229,229_0,COMPLETED,BoTorch,0.290780923009141933910370880767,1000,1,0.038560592764635741314105388255
230,230_0,COMPLETED,BoTorch,0.279656349818261928952267680870,418,2,0.026822622365337785155237071422
231,231_0,COMPLETED,BoTorch,0.306256195616257276270744114299,100,1,0.002000000000000000041633363423
232,232_0,COMPLETED,BoTorch,0.290230201564048884144142448349,839,1,0.028108647342234061028420910588
233,233_0,COMPLETED,BoTorch,0.279656349818261928952267680870,721,3,0.026174895459617035509136684368
234,234_0,COMPLETED,BoTorch,0.284722987113118164437253199139,152,1,0.002000000000000000041633363423
235,235_0,COMPLETED,BoTorch,0.279656349818261928952267680870,591,1,0.005487033887094552864205354581
236,236_0,COMPLETED,BoTorch,0.279656349818261928952267680870,410,4,0.041551491213006781777483666929
237,237_0,COMPLETED,BoTorch,0.279656349818261928952267680870,915,4,0.018599073912435294675393748776
238,238_0,COMPLETED,BoTorch,0.290175129419539601371980097611,380,4,0.043498777629223828178339772421
239,239_0,COMPLETED,BoTorch,0.279656349818261928952267680870,447,1,0.015765749668194037336199642141
240,240_0,COMPLETED,BoTorch,0.279656349818261928952267680870,970,4,0.012646866267227586944077444286
241,241_0,COMPLETED,BoTorch,0.298986672541028730698542403843,196,1,0.002000000000000000041633363423
242,242_0,COMPLETED,BoTorch,0.279656349818261928952267680870,321,4,0.002000000000000000041633363423
243,243_0,COMPLETED,BoTorch,0.279656349818261928952267680870,761,1,0.002000000000000000041633363423
244,244_0,COMPLETED,BoTorch,0.279656349818261928952267680870,905,4,0.015278432055362490410432840804
245,245_0,COMPLETED,BoTorch,0.279656349818261928952267680870,702,4,0.013424233069170999482766504229
246,246_0,COMPLETED,BoTorch,0.279656349818261928952267680870,411,4,0.030967336097893281843251855889
247,247_0,COMPLETED,BoTorch,0.279656349818261928952267680870,746,1,0.031893278353902460020563580656
248,248_0,COMPLETED,BoTorch,0.279656349818261928952267680870,468,4,0.002000000000000000041633363423
249,249_0,COMPLETED,BoTorch,0.285824430003304374992012526491,488,4,0.070000000000000006661338147751
250,250_0,COMPLETED,BoTorch,0.279656349818261928952267680870,899,1,0.002000000000000000041633363423
251,251_0,COMPLETED,BoTorch,0.279656349818261928952267680870,231,4,0.002000000000000000041633363423
252,252_0,COMPLETED,BoTorch,0.279656349818261928952267680870,681,2,0.007943685146221016873946396686
253,253_0,COMPLETED,BoTorch,0.279656349818261928952267680870,412,4,0.033681604174761757553024921208
254,254_0,COMPLETED,BoTorch,0.286485295737415990302565660386,114,1,0.070000000000000006661338147751
255,255_0,COMPLETED,BoTorch,0.279656349818261928952267680870,846,4,0.016862048559722120355530705638
256,256_0,COMPLETED,BoTorch,0.279656349818261928952267680870,977,4,0.014678437456792162163488058013
257,257_0,COMPLETED,BoTorch,0.279656349818261928952267680870,982,3,0.014924285841649183315116289350
258,258_0,COMPLETED,BoTorch,0.290835995153651327704835694021,153,4,0.002000000000000000041633363423
259,259_0,COMPLETED,BoTorch,0.279656349818261928952267680870,813,1,0.013043192489121741700630607852
260,260_0,COMPLETED,BoTorch,0.279656349818261928952267680870,561,1,0.010069824451222298897223872416
261,261_0,COMPLETED,BoTorch,0.279656349818261928952267680870,397,1,0.027855161772148750998212562990
262,262_0,COMPLETED,BoTorch,0.279656349818261928952267680870,471,1,0.002000000000000000041633363423
263,263_0,COMPLETED,BoTorch,0.279656349818261928952267680870,231,4,0.018532477914857375944635009546
264,264_0,COMPLETED,BoTorch,0.288412820795241775506667636364,428,4,0.051558582873067575202963297443
265,265_0,COMPLETED,BoTorch,0.286815728604471908980144689849,494,4,0.042473025077286764850104106017
266,266_0,COMPLETED,BoTorch,0.293314241656570051652863639902,165,4,0.002263560639133777117187884542
267,267_0,COMPLETED,BoTorch,0.286980945037999757296631742065,414,1,0.036275526718156272942827911265
268,268_0,COMPLETED,BoTorch,0.279656349818261928952267680870,777,4,0.002000000000000000041633363423
269,269_0,COMPLETED,BoTorch,0.289679480118955834377914015931,493,4,0.036553479894524239235398255232
270,270_0,COMPLETED,BoTorch,0.279656349818261928952267680870,258,4,0.017487905956549910230224398333
271,271_0,COMPLETED,BoTorch,0.279656349818261928952267680870,256,2,0.008337713539213500307800686073
272,272_0,COMPLETED,BoTorch,0.279656349818261928952267680870,720,4,0.002000000000000000041633363423
273,273_0,COMPLETED,BoTorch,0.279656349818261928952267680870,819,4,0.021115428025871157968751390399
274,274_0,COMPLETED,BoTorch,0.288357748650732492734505285625,257,4,0.035175846239309076224355266049
275,275_0,COMPLETED,BoTorch,0.279656349818261928952267680870,506,4,0.002000000000000000041633363423
276,276_0,COMPLETED,BoTorch,0.289128758673862784611685583513,260,4,0.041582170082006854328060541093
277,277_0,COMPLETED,BoTorch,0.290175129419539601371980097611,496,2,0.032019682938860247189971630632
278,278_0,COMPLETED,BoTorch,0.279656349818261928952267680870,630,4,0.002000000000000000041633363423
279,279_0,COMPLETED,BoTorch,0.279656349818261928952267680870,496,4,0.026502830116992739939441037222
280,280_0,COMPLETED,BoTorch,0.279656349818261928952267680870,456,4,0.029235090245046398138573096048
281,281_0,COMPLETED,BoTorch,0.287256305760546282179745958274,500,1,0.031965500401775662209225004062
282,282_0,COMPLETED,BoTorch,0.279656349818261928952267680870,394,2,0.023718795280982640782951875735
283,283_0,COMPLETED,BoTorch,0.279656349818261928952267680870,222,4,0.010333800755729595846621471367
