start_time,end_time,run_time,program_string,n_reference_samples,recent_samples_proportion,threshold,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727302199,1727302208,9,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 354 recent_samples_proportion 0.956087445653975 threshold 0.7142651116475464,354,0.956087445653975,0.7142651116475464,0.2841722656680251,0,None,i7185,6,0.01007820244520321
1727302169,1727302226,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 330 recent_samples_proportion 0.13132796743884684 threshold 0.6897510453127325,330,0.13132796743884684,0.6897510453127325,0.2950214781363586,0,None,i7182,7,0.0007460716935411806
1727302167,1727302226,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 403 recent_samples_proportion 0.5925482713617386 threshold 0.5895193100906908,403,0.5925482713617386,0.5895193100906908,0.2905606344311047,0,None,i7182,7,0.0010476819872127733
1727302167,1727302226,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 386 recent_samples_proportion 0.18621035432443023 threshold 0.6061487564817071,386,0.18621035432443023,0.6061487564817071,0.28373168851195063,0,None,i7182,7,0.0011002456696533325
1727302187,1727302226,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 390 recent_samples_proportion 0.6507653087377548 threshold 0.5097444768063724,390,0.6507653087377548,0.5097444768063724,0.2867606564599625,0,None,i7182,7,0.001062280476312859
1727302168,1727302226,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 451 recent_samples_proportion 0.15969422543421388 threshold 0.6249805356375874,451,0.15969422543421388,0.6249805356375874,0.29072585086463265,0,None,i7182,7,0.0011198002716892451
1727302199,1727302226,27,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 214 recent_samples_proportion 0.2269304571673274 threshold 0.7261720342561603,214,0.2269304571673274,0.7261720342561603,0.28995484084150236,0,None,i7182,7,0.0005507214450930717
1727302187,1727302226,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 113 recent_samples_proportion 0.7620072470977902 threshold 0.6195997603237628,113,0.7620072470977902,0.6195997603237628,0.28180416345412496,0,None,i7182,8,0.0003367873452684549
1727302168,1727302229,61,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 97 recent_samples_proportion 0.23777572875842454 threshold 0.7720709443092346,97,0.23777572875842454,0.7720709443092346,0.2838418328009693,0,None,i7182,10,0.0002988234113315658
1727302219,1727302235,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.37252391660586004 threshold 0.7155048968270421,50,0.37252391660586004,0.7155048968270421,0.2875867386276022,0,None,i7181,9,0.00014985977784744142
1727302307,1727302317,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 141 recent_samples_proportion 0.4705126144179741 threshold 0.5644992196950593,141,0.4705126144179741,0.5644992196950593,0.28026214340786426,0,None,i7185,7,0.0004258334323475564
1727302307,1727302317,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 97 recent_samples_proportion 0.1 threshold 0.6247298718400034,97,0.1,0.6247298718400034,0.27734331974887105,0,None,i7185,7,0.00031318499762160917
1727302307,1727302318,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.8017434438526766 threshold 0.5404526333721693,50,0.8017434438526766,0.5404526333721693,0.28813746007269525,0,None,i7185,8,0.00013315714479339677
1727302307,1727302318,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 56 recent_samples_proportion 1 threshold 0.649486102295222,56,1,0.649486102295222,0.28411719352351583,0,None,i7185,8,0.00016854293890096675
1727302319,1727302329,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 140 recent_samples_proportion 1 threshold 0.5645645117791961,140,1,0.5645645117791961,0.2777838969049454,0,None,i7182,7,0.0004453471843390433
1727302319,1727302330,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.8997985977156759 threshold 0.7370717128943474,50,0.8997985977156759,0.7370717128943474,0.2878620993501487,0,None,i7182,8,0.00015239636054378754
1727302319,1727302331,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.1 threshold 0.8,50,0.1,0.8,0.2831809670668576,0,None,i7185,9,0.00016241911825125822
1727302320,1727302333,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 349 recent_samples_proportion 0.1272970516785026 threshold 0.5,349,0.1272970516785026,0.5,0.292763520211477,0,None,i7182,9,0.0008196030918149836
1727302327,1727302338,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 1 threshold 0.5572362926591334,50,1,0.5572362926591334,0.2879722436391673,0,None,i7185,8,0.0001324878447909618
1727302347,1727302356,9,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 500 recent_samples_proportion 0.1 threshold 0.5,500,0.1,0.5,0.28890847009582554,0,None,i7185,6,0.0012681891055059897
1727302347,1727302356,9,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 393 recent_samples_proportion 0.1 threshold 0.5087584172895199,393,0.1,0.5087584172895199,0.28918383081837207,0,None,i7185,6,0.001008432157237091
1727302347,1727302357,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 149 recent_samples_proportion 0.1 threshold 0.6769261649214665,149,0.1,0.6769261649214665,0.27987663839629917,0,None,i7185,7,0.0004577004278966786
1727302347,1727302357,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 105 recent_samples_proportion 0.1 threshold 0.6973494599573961,105,0.1,0.6973494599573961,0.2790505562286596,0,None,i7185,7,0.0003330869463093032
1727302347,1727302358,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.3427021197795591 threshold 0.5,50,0.3427021197795591,0.5,0.28263024562176453,0,None,i7185,8,0.0001477506962692554
1727302350,1727302359,9,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 153 recent_samples_proportion 0.6600614396329413 threshold 0.5,153,0.6600614396329413,0.5,0.27580129970261047,0,None,i7182,7,0.0005003563214819953
1727302348,1727302361,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 147 recent_samples_proportion 0.3526894343615825 threshold 0.6395322771469655,147,0.3526894343615825,0.6395322771469655,0.28103315343099455,0,None,i7182,9,0.0004442486323750781
1727302367,1727302376,9,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 500 recent_samples_proportion 0.5172694100436185 threshold 0.5,500,0.5172694100436185,0.5,0.29226787091089323,0,None,i7185,6,0.0012021462401460197
1727302367,1727302377,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 102 recent_samples_proportion 0.8303700831226976 threshold 0.6888152222217417,102,0.8303700831226976,0.6888152222217417,0.2858244300033044,0,None,i7185,7,0.00030903540963502895
1727302367,1727302378,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.7528641040311715 threshold 0.6489795779447989,50,0.7528641040311715,0.6489795779447989,0.2838969049454786,0,None,i7185,8,0.00015194603726061847
1727302367,1727302379,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.1 threshold 0.6986379804302362,50,0.1,0.6986379804302362,0.28141865844255975,0,None,i7185,9,0.0001579830772341617
1727302467,1727302477,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 157 recent_samples_proportion 0.919310758947714 threshold 0.5,157,0.919310758947714,0.5,0.27949113338473397,0,None,i7185,6,0.0004811566309760522
1727302467,1727302477,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 107 recent_samples_proportion 0.1 threshold 0.5144775061747415,107,0.1,0.5144775061747415,0.27954620552924336,0,None,i7185,7,0.0003281244538129375
1727302471,1727302480,9,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 141 recent_samples_proportion 0.824542545677123 threshold 0.5,141,0.824542545677123,0.5,0.28290560634431106,0,None,i7185,7,0.00040501876355663675
1727302487,1727302497,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 169 recent_samples_proportion 0.48521348380511253 threshold 0.5,169,0.48521348380511253,0.5,0.281638947020597,0,None,i7185,6,0.0004972079461830842
1727302487,1727302497,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 163 recent_samples_proportion 0.1 threshold 0.5,163,0.1,0.5,0.27883026765062235,0,None,i7185,7,0.0005046611060489233
1727302487,1727302497,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 162 recent_samples_proportion 0.8572640417449945 threshold 0.5671509244444168,162,0.8572640417449945,0.5671509244444168,0.28070272056393875,0,None,i7185,7,0.0004966691551117146
1727302487,1727302497,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 174 recent_samples_proportion 0.8659476023995604 threshold 0.5,174,0.8659476023995604,0.5,0.2826853177662738,0,None,i7185,7,0.0005064477602914716
1727302500,1727302510,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 88 recent_samples_proportion 0.1 threshold 0.5,88,0.1,0.5,0.28213459632118076,0,None,i7185,7,0.00025718420194494165
1727302500,1727302510,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 131 recent_samples_proportion 0.9647754611494695 threshold 0.5,131,0.9647754611494695,0.5,0.2846679149686089,0,None,i7182,7,0.00036525789961319884
1727302500,1727302514,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 159 recent_samples_proportion 1 threshold 0.6701569310372014,159,1,0.6701569310372014,0.2776186804714176,0,None,i7182,9,0.000556120674946925
1727302507,1727302516,9,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 166 recent_samples_proportion 1 threshold 0.5235387481693294,166,1,0.5235387481693294,0.28406212137900655,0,None,i7185,6,0.0004719734253741553
1727302507,1727302516,9,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 150 recent_samples_proportion 0.8957727071804488 threshold 0.606021793766658,150,0.8957727071804488,0.606021793766658,0.2824099570437273,0,None,i7185,7,0.0004364120359014843
1727302529,1727302539,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 155 recent_samples_proportion 0.7786458147500023 threshold 0.5,155,0.7786458147500023,0.5,0.28587950214781366,0,None,i7185,7,0.0004233371804019783
1727302529,1727302539,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 169 recent_samples_proportion 0.7293098406987234 threshold 0.5,169,0.7293098406987234,0.5,0.2811983698645225,0,None,i7185,7,0.0005013643344479379
1727302529,1727302539,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 115 recent_samples_proportion 0.1 threshold 0.5792294923282517,115,0.1,0.5792294923282517,0.2778940411939641,0,None,i7185,7,0.00036418676207767626
1727302529,1727302539,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 104 recent_samples_proportion 0.34479023498913164 threshold 0.5,104,0.34479023498913164,0.5,0.2815288027315783,0,None,i7185,7,0.00030705922432805585
1727302667,1727302677,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 137 recent_samples_proportion 0.1 threshold 0.539134108423303,137,0.1,0.539134108423303,0.2779491133384734,0,None,i7185,7,0.0004337990459810041
1727302667,1727302677,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 125 recent_samples_proportion 0.1 threshold 0.628846958941706,125,0.1,0.628846958941706,0.2820795241766715,0,None,i7185,7,0.0003680525714037496
1727302667,1727302677,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 153 recent_samples_proportion 1 threshold 0.7994255054449628,153,1,0.7994255054449628,0.2853287807027206,0,None,i7185,7,0.0005977342513815039
1727302667,1727302677,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 137 recent_samples_proportion 0.3324526730830339 threshold 0.5,137,0.3324526730830339,0.5,0.2813085141535412,0,None,i7185,7,0.00040795750124971336
1727302680,1727302689,9,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 153 recent_samples_proportion 0.5981395525465576 threshold 0.6001085107384855,153,0.5981395525465576,0.6001085107384855,0.27503028967948007,0,None,i7185,7,0.000520286838916876
1727302680,1727302691,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 133 recent_samples_proportion 0.1 threshold 0.8,133,0.1,0.8,0.28103315343099455,0,None,i7182,7,0.00042647868708007496
1727302681,1727302694,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 138 recent_samples_proportion 0.1 threshold 0.5,138,0.1,0.5,0.28097808128648527,0,None,i7182,9,0.0004104992925347589
1727302687,1727302697,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 145 recent_samples_proportion 0.44665707952202405 threshold 0.8,145,0.44665707952202405,0.8,0.2890186143848441,0,None,i7185,7,0.00042758844274679074
1727302707,1727302717,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 156 recent_samples_proportion 0.6834392461115323 threshold 0.7559223361733028,156,0.6834392461115323,0.7559223361733028,0.2916070051767816,0,None,i7185,7,0.0004211399286005838
1727302707,1727302717,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 147 recent_samples_proportion 0.1 threshold 0.5829154516977773,147,0.1,0.5829154516977773,0.2819693798876528,0,None,i7185,7,0.00043283974734174477
1727302707,1727302717,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 120 recent_samples_proportion 0.19756783037374148 threshold 0.5376752873537948,120,0.19756783037374148,0.5376752873537948,0.28075779270844803,0,None,i7185,7,0.00035963219199701944
1727302707,1727302717,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 124 recent_samples_proportion 0.28353564149203775 threshold 0.5940052940010256,124,0.28353564149203775,0.5940052940010256,0.2798215662517899,0,None,i7185,7,0.00037862099350148635
1727302710,1727302720,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 141 recent_samples_proportion 0.4166961884822521 threshold 0.5,141,0.4166961884822521,0.5,0.2815288027315783,0,None,i7185,7,0.00041585973688524095
1727302727,1727302737,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 126 recent_samples_proportion 0.1 threshold 0.5893147448336813,126,0.1,0.5893147448336813,0.27624187685868484,0,None,i7185,7,0.0004091627637839372
1727302727,1727302737,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 125 recent_samples_proportion 0.1 threshold 0.5229437115854407,125,0.1,0.5229437115854407,0.27849983478356644,0,None,i7185,7,0.00039051157015690554
1727302727,1727302737,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 129 recent_samples_proportion 0.1 threshold 0.6991438540743933,129,0.1,0.6991438540743933,0.28108822557550395,0,None,i7185,7,0.00039742361000373117
1727302875,1727302885,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 168 recent_samples_proportion 0.39541366504933806 threshold 0.569241035680599,168,0.39541366504933806,0.569241035680599,0.28147373058706904,0,None,i7185,7,0.0004987665917824046
1727302875,1727302885,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 DiscriminativeDriftDetector2019 n_reference_samples 140 recent_samples_proportion 0.6456547328490992 threshold 0.5723508803738483,140,0.6456547328490992,0.5723508803738483,0.2831809670668576,0,None,i7185,7,0.0004028505688909161
