trial_index,arm_name,trial_status,generation_method,result,n_samples,confidence,feature_proportion,n_clusters
92,92_0,COMPLETED,BoTorch,0.277178103315343093981937272474,158,0.250000000000000000000000000000,0.071380868764979774065970730135,1
93,93_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
94,94_0,COMPLETED,BoTorch,0.279546205529243363407942979393,100,0.250000000000000000000000000000,0.126063321334941941254115249649,3
95,95_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,2
96,96_0,COMPLETED,BoTorch,0.282244740610199329466922790743,162,0.100000000000000005551115123126,0.082406085220461888773968439637,1
97,97_0,COMPLETED,BoTorch,0.277783896904945426520328055631,100,0.050000000000000002775557561563,0.052815648415997534792509782164,2
98,98_0,COMPLETED,BoTorch,0.279711421962771211724430031609,104,0.050000000000000002775557561563,0.040917674834797496119520587854,2
99,99_0,COMPLETED,BoTorch,0.283015750633329621344103088632,175,0.100000000000000005551115123126,0.059508679931502175830537737511,1
100,100_0,COMPLETED,BoTorch,0.280317215552373655285123277281,100,0.250000000000000000000000000000,0.132175142840226106377699011318,1
101,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
102,93_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
103,103_0,FAILED,BoTorch,,209,0.250000000000000000000000000000,0.000000000000000000000000000000,1
104,104_0,COMPLETED,BoTorch,0.279160700517678161958201599191,100,0.100000000000000005551115123126,0.147701455916858542805059073544,3
105,105_0,COMPLETED,BoTorch,0.281694019165106279700694358326,100,0.250000000000000000000000000000,0.015408072592119799459897677707,4
106,106_0,FAILED,BoTorch,,133,0.250000000000000000000000000000,0.000000000000000000000000000000,1
107,107_0,COMPLETED,BoTorch,0.280427359841392220829447978758,100,0.010000000000000000208166817117,0.200000000000000011102230246252,4
108,108_0,COMPLETED,BoTorch,0.274038991078312643701053730183,100,0.100000000000000005551115123126,0.107651776383508049339532419708,2
109,85_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,3
110,110_0,FAILED,BoTorch,,246,0.250000000000000000000000000000,0.000000000000000000000000000000,1
111,79_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,1
112,95_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,2
113,113_0,FAILED,BoTorch,,181,0.100000000000000005551115123126,0.000000000000000000000000000000,1
114,114_0,FAILED,BoTorch,,100,0.010000000000000000208166817117,0.000000000000000000000000000000,1
115,115_0,COMPLETED,BoTorch,0.280372287696882938057285628020,100,0.250000000000000000000000000000,0.058837232069032657788554274703,3
116,116_0,COMPLETED,BoTorch,0.280372287696882938057285628020,100,0.250000000000000000000000000000,0.019451621923215790810335334982,3
117,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
118,93_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
119,119_0,COMPLETED,BoTorch,0.278499834783566435625346002780,100,0.100000000000000005551115123126,0.071280474695899459502967943081,2
120,120_0,COMPLETED,BoTorch,0.277453464037889618865051488683,100,0.250000000000000000000000000000,0.027479106722264542983502622064,2
121,121_0,COMPLETED,BoTorch,0.280096926974336413174171411811,100,0.100000000000000005551115123126,0.107526642964011473480034908334,1
122,95_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,2
123,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
124,124_0,COMPLETED,BoTorch,0.280207071263354978718496113288,127,0.250000000000000000000000000000,0.080205005851055805043969826329,2
125,125_0,FAILED,BoTorch,,229,0.250000000000000000000000000000,0.000000000000000000000000000000,1
126,126_0,FAILED,BoTorch,,311,0.250000000000000000000000000000,0.000000000000000000000000000000,1
127,127_0,COMPLETED,BoTorch,0.280096926974336413174171411811,100,0.100000000000000005551115123126,0.063816599022502473737006312149,1
128,128_0,FAILED,BoTorch,,203,0.250000000000000000000000000000,0.000000000000000000000000000000,3
129,129_0,COMPLETED,BoTorch,0.273212908910672958029408619041,100,0.100000000000000005551115123126,0.034025703431758771988491218963,2
130,130_0,FAILED,BoTorch,,376,0.250000000000000000000000000000,0.000000000000000000000000000000,3
131,131_0,FAILED,BoTorch,,252,0.250000000000000000000000000000,0.000000000000000000000000000000,3
132,132_0,COMPLETED,BoTorch,0.278499834783566435625346002780,172,0.001000000000000000020816681712,0.200000000000000011102230246252,4
133,133_0,COMPLETED,BoTorch,0.276792598303778003554498354788,100,0.250000000000000000000000000000,0.051157768335299030892926452907,2
134,134_0,FAILED,BoTorch,,301,0.100000000000000005551115123126,0.000000000000000000000000000000,1
135,95_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,2
136,93_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
137,79_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,1
138,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
139,139_0,FAILED,BoTorch,,100,0.100000000000000005551115123126,0.000000000000000000000000000000,2
140,140_0,FAILED,BoTorch,,166,0.250000000000000000000000000000,0.000000000000000000000000000000,1
141,141_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,2
142,142_0,FAILED,BoTorch,,143,0.250000000000000000000000000000,0.000000000000000000000000000000,2
143,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
144,144_0,COMPLETED,BoTorch,0.286705584315453232413517525856,142,0.001000000000000000020816681712,0.200000000000000011102230246252,4
145,145_0,COMPLETED,BoTorch,0.279325916951206121296991113923,100,0.050000000000000002775557561563,0.031364224861028959512321279135,1
146,146_0,COMPLETED,BoTorch,0.277067959026324528437612570997,100,0.100000000000000005551115123126,0.050877720506665717603578258377,2
147,147_0,FAILED,BoTorch,,230,0.250000000000000000000000000000,0.000000000000000000000000000000,1
148,80_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,1
149,149_0,FAILED,BoTorch,,288,0.250000000000000000000000000000,0.000000000000000000000000000000,2
150,150_0,FAILED,BoTorch,,235,0.250000000000000000000000000000,0.000000000000000000000000000000,2
151,141_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,2
152,152_0,FAILED,BoTorch,,372,0.250000000000000000000000000000,0.000000000000000000000000000000,1
153,93_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
154,139_0,FAILED,BoTorch,,100,0.100000000000000005551115123126,0.000000000000000000000000000000,2
155,95_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,2
156,80_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,1
157,79_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,1
158,139_0,FAILED,BoTorch,,100,0.100000000000000005551115123126,0.000000000000000000000000000000,2
159,93_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
160,160_0,FAILED,BoTorch,,258,0.250000000000000000000000000000,0.000000000000000000000000000000,1
161,142_0,FAILED,BoTorch,,143,0.250000000000000000000000000000,0.000000000000000000000000000000,2
162,162_0,FAILED,BoTorch,,246,0.250000000000000000000000000000,0.000000000000000000000000000000,3
163,163_0,FAILED,BoTorch,,189,0.250000000000000000000000000000,0.000000000000000000000000000000,1
164,164_0,FAILED,BoTorch,,252,0.250000000000000000000000000000,0.000000000000000000000000000000,2
165,165_0,COMPLETED,BoTorch,0.282024452032162087355970925273,130,0.100000000000000005551115123126,0.014940955056160890729310963820,1
166,166_0,COMPLETED,BoTorch,0.282740389910783096460988872423,241,0.250000000000000000000000000000,0.004611359294566957402194962157,2
167,167_0,FAILED,BoTorch,,138,0.250000000000000000000000000000,0.000000000000000000000000000000,1
168,168_0,COMPLETED,BoTorch,0.285493997136248456314433497027,100,0.050000000000000002775557561563,0.033234922768231221767987193516,4
169,169_0,FAILED,BoTorch,,420,0.250000000000000000000000000000,0.000000000000000000000000000000,2
170,139_0,FAILED,BoTorch,,100,0.100000000000000005551115123126,0.000000000000000000000000000000,2
171,93_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
172,172_0,FAILED,BoTorch,,342,0.250000000000000000000000000000,0.000000000000000000000000000000,1
173,173_0,COMPLETED,BoTorch,0.288688181517788300389781852573,379,0.250000000000000000000000000000,0.055260351827480319597540869836,2
174,174_0,FAILED,BoTorch,,423,0.250000000000000000000000000000,0.000000000000000000000000000000,1
175,95_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,2
176,114_0,FAILED,BoTorch,,100,0.010000000000000000208166817117,0.000000000000000000000000000000,1
177,177_0,COMPLETED,BoTorch,0.279546205529243363407942979393,100,0.100000000000000005551115123126,0.091784815734130054121209241202,2
178,178_0,FAILED,BoTorch,,141,0.250000000000000000000000000000,0.000000000000000000000000000000,2
179,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
180,141_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,2
181,181_0,COMPLETED,BoTorch,0.283456327789404105566006819572,371,0.250000000000000000000000000000,0.035268170977396595677788582179,2
182,182_0,COMPLETED,BoTorch,0.288798325806806865934106554050,240,0.250000000000000000000000000000,0.006550836244915510600539398922,2
183,183_0,FAILED,BoTorch,,128,0.100000000000000005551115123126,0.000000000000000000000000000000,2
184,141_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,2
185,185_0,COMPLETED,BoTorch,0.283346183500385540021682118095,371,0.250000000000000000000000000000,0.012474694277423533511628406245,2
186,186_0,COMPLETED,BoTorch,0.282575173477255248144501820207,138,0.010000000000000000208166817117,0.105835394462641854684825659660,1
187,187_0,FAILED,BoTorch,,312,0.100000000000000005551115123126,0.000000000000000000000000000000,2
188,95_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,2
189,93_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
190,79_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,1
191,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
192,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
193,93_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
194,139_0,FAILED,BoTorch,,100,0.100000000000000005551115123126,0.000000000000000000000000000000,2
195,80_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,1
196,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
197,197_0,COMPLETED,BoTorch,0.284282409957043680215349468199,121,0.100000000000000005551115123126,0.064490437360056454552115212664,2
198,141_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,2
199,199_0,COMPLETED,BoTorch,0.280482431985901503601610329497,100,0.025000000000000001387778780781,0.200000000000000011102230246252,1
200,114_0,FAILED,BoTorch,,100,0.010000000000000000208166817117,0.000000000000000000000000000000,1
201,95_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,2
202,114_0,FAILED,BoTorch,,100,0.010000000000000000208166817117,0.000000000000000000000000000000,1
203,203_0,FAILED,BoTorch,,475,0.250000000000000000000000000000,0.000000000000000000000000000000,1
204,204_0,COMPLETED,BoTorch,0.275030289679480066666883431026,100,0.050000000000000002775557561563,0.200000000000000011102230246252,4
205,205_0,COMPLETED,BoTorch,0.280427359841392220829447978758,100,0.250000000000000000000000000000,0.179974964553872268657741528841,4
206,206_0,FAILED,BoTorch,,376,0.250000000000000000000000000000,0.000000000000000000000000000000,4
207,93_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
208,80_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,1
209,95_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,2
210,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
211,211_0,FAILED,BoTorch,,144,0.250000000000000000000000000000,0.000000000000000000000000000000,1
212,212_0,FAILED,BoTorch,,100,0.005000000000000000104083408559,0.000000000000000000000000000000,1
213,213_0,FAILED,BoTorch,,160,0.010000000000000000208166817117,0.000000000000000000000000000000,1
214,139_0,FAILED,BoTorch,,100,0.100000000000000005551115123126,0.000000000000000000000000000000,2
215,114_0,FAILED,BoTorch,,100,0.010000000000000000208166817117,0.000000000000000000000000000000,1
216,216_0,COMPLETED,BoTorch,0.280757792708448028484724545706,100,0.250000000000000000000000000000,0.200000000000000011102230246252,4
217,217_0,FAILED,BoTorch,,145,0.001000000000000000020816681712,0.000000000000000000000000000000,1
218,218_0,COMPLETED,BoTorch,0.280427359841392220829447978758,100,0.050000000000000002775557561563,0.124746793075073622580895005285,2
219,219_0,COMPLETED,BoTorch,0.278885339795131637075087382982,100,0.005000000000000000104083408559,0.016780906584811027676407135800,1
220,220_0,FAILED,BoTorch,,328,0.250000000000000000000000000000,0.000000000000000000000000000000,1
221,221_0,FAILED,BoTorch,,438,0.250000000000000000000000000000,0.000000000000000000000000000000,1
222,114_0,FAILED,BoTorch,,100,0.010000000000000000208166817117,0.000000000000000000000000000000,1
223,223_0,COMPLETED,BoTorch,0.278885339795131637075087382982,100,0.005000000000000000104083408559,0.016828327482921595636966571874,1
224,95_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,2
225,114_0,FAILED,BoTorch,,100,0.010000000000000000208166817117,0.000000000000000000000000000000,1
226,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
227,227_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,1
228,139_0,FAILED,BoTorch,,100,0.100000000000000005551115123126,0.000000000000000000000000000000,2
229,93_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
230,230_0,COMPLETED,BoTorch,0.276792598303778003554498354788,100,0.250000000000000000000000000000,0.040516131459451071306077096779,2
231,80_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,1
232,227_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,1
233,95_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,2
234,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
235,114_0,FAILED,BoTorch,,100,0.010000000000000000208166817117,0.000000000000000000000000000000,1
236,114_0,FAILED,BoTorch,,100,0.010000000000000000208166817117,0.000000000000000000000000000000,1
237,141_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,2
238,238_0,FAILED,BoTorch,,447,0.250000000000000000000000000000,0.000000000000000000000000000000,1
239,239_0,FAILED,BoTorch,,494,0.250000000000000000000000000000,0.000000000000000000000000000000,1
240,240_0,COMPLETED,BoTorch,0.295847560303998280417658861552,584,0.025000000000000001387778780781,0.012052556872367859233663445195,4
241,241_0,COMPLETED,BoTorch,0.280372287696882938057285628020,100,0.100000000000000005551115123126,0.200000000000000011102230246252,3
242,242_0,FAILED,BoTorch,,385,0.250000000000000000000000000000,0.000000000000000000000000000000,4
243,69_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
244,93_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,2
245,80_0,FAILED,BoTorch,,100,0.250000000000000000000000000000,0.000000000000000000000000000000,1
246,246_0,FAILED,BoTorch,,525,0.100000000000000005551115123126,0.000000000000000000000000000000,4
247,139_0,FAILED,BoTorch,,100,0.100000000000000005551115123126,0.000000000000000000000000000000,2
248,95_0,FAILED,BoTorch,,100,0.050000000000000002775557561563,0.000000000000000000000000000000,2
249,249_0,COMPLETED,BoTorch,0.284943275691155406548205064610,270,0.100000000000000005551115123126,0.062503175008246217303486957917,4
250,227_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,1
251,114_0,FAILED,BoTorch,,100,0.010000000000000000208166817117,0.000000000000000000000000000000,1
252,227_0,FAILED,BoTorch,,100,0.001000000000000000020816681712,0.000000000000000000000000000000,1
