start_time,end_time,run_time,program_string,n_samples,confidence,feature_proportion,n_clusters,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727277390,1727277432,42,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 860 confidence 0.25 feature_proportion 0.14860238544642926 n_clusters 2,860,0.25,0.14860238544642926,2,0.29628813746007265,0,None,i7178,11,0.0019137570216984257
1727277390,1727277432,42,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 529 confidence 0.25 feature_proportion 0.11263309754431249 n_clusters 4,529,0.25,0.11263309754431249,4,0.29414032382420974,0,None,i7178,11,0.001224938002116104
1727277390,1727277432,42,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 296 confidence 0.25 feature_proportion 0.13458528500050307 n_clusters 1,296,0.25,0.13458528500050307,1,0.2854389249917392,0,None,i7178,11,0.0008187392150383665
1727277390,1727277433,43,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 210 confidence 0.005 feature_proportion 0.16118290536105634 n_clusters 2,210,0.005,0.16118290536105634,2,0.28213459632118076,0,None,i7178,11,0.0006142163881743901
1727277371,1727277433,62,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 992 confidence 0.01 feature_proportion 0.016774291545152666 n_clusters 3,992,0.01,0.016774291545152666,3,0.29441568454675626,0,None,i7182,12,0.0025092245842053065
1727277390,1727277440,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 880 confidence 0.025 feature_proportion 0.016868462413549425 n_clusters 4,880,0.025,0.016868462413549425,4,0.2935896023791167,0,None,i7178,18,0.0024102162067602636
1727277390,1727277440,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 998 confidence 0.005 feature_proportion 0.043478224985301496 n_clusters 3,998,0.005,0.043478224985301496,3,0.29403017953519106,0,None,i7178,19,0.002895221311346436
1727277390,1727277442,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 651 confidence 0.005 feature_proportion 0.027049892954528334 n_clusters 2,651,0.005,0.027049892954528334,2,0.29562727172596104,0,None,i7178,21,0.0020492634825305333
1727277390,1727277451,61,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 810 confidence 0.001 feature_proportion 0.19471505582332613 n_clusters 4,810,0.001,0.19471505582332613,4,0.29926203326357526,0,None,i7178,30,0.0022063277894041194
1727277449,1727277662,213,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 653 confidence 0.25 feature_proportion 0.19161480981856585 n_clusters 3,653,0.25,0.19161480981856585,3,0.2973345082057496,0,None,i7176,166,0.001431875757241984
1727277449,1727277683,234,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 798 confidence 0.1 feature_proportion 0.06610465962439775 n_clusters 3,798,0.1,0.06610465962439775,3,0.29226787091089323,0,None,i7176,187,0.0020140669991975204
1727277449,1727277718,269,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 835 confidence 0.05 feature_proportion 0.09850220661610365 n_clusters 4,835,0.05,0.09850220661610365,4,0.29034034585306756,0,None,i7176,222,0.002327522738998611
1727277449,1727277812,363,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 325 confidence 0.001 feature_proportion 0.1444283714517951 n_clusters 1,325,0.001,0.1444283714517951,1,0.2967837867606564,0,None,i7176,316,0.0009941971350890724
1727277911,1727277924,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 114 confidence 0.025 feature_proportion 0.1681599595321156 n_clusters 3,114,0.025,0.1681599595321156,3,0.2793259169512061,0,None,i7182,9,0.0003504272125146357
1727277911,1727277924,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 200 confidence 0.025 feature_proportion 0.08368193996025887 n_clusters 3,200,0.025,0.08368193996025887,3,0.282354884899218,0,None,i7182,10,0.0005932771931229905
1727277911,1727277924,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 127 confidence 0.01 feature_proportion 0.09849697721392857 n_clusters 2,127,0.01,0.09849697721392857,2,0.28147373058706904,0,None,i7182,10,0.0003803543793448553
1727277911,1727277925,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.005 feature_proportion 0.028910586306439074 n_clusters 3,100,0.005,0.028910586306439074,3,0.2854389249917392,0,None,i7182,11,0.000294602797134125
1727277911,1727277925,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 130 confidence 0.005 feature_proportion 0.09738323130639011 n_clusters 3,130,0.005,0.09738323130639011,3,0.28257517347725525,0,None,i7182,11,0.00041085568125991015
1727277911,1727277926,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0.11318287281672423 n_clusters 3,100,0.001,0.11318287281672423,3,0.28626500715937875,0,None,i7182,12,0.0003121946893287349
1727277923,1727277936,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 120 confidence 0.05 feature_proportion 0.12440171117404995 n_clusters 2,120,0.05,0.12440171117404995,2,0.2826853177662738,0,None,i7182,10,0.00034669578221295375
1727277923,1727277937,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.01 feature_proportion 0.04044186350798262 n_clusters 2,100,0.01,0.04044186350798262,2,0.2805375041304108,0,None,i7182,10,0.0003074599153462465
1727277923,1727277938,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 215 confidence 0.001 feature_proportion 0.0813424781142499 n_clusters 3,215,0.001,0.0813424781142499,3,0.29331424165657005,0,None,i7182,12,0.0005544425359382956
1727277924,1727277940,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0.10627960458479013 n_clusters 2,100,0.001,0.10627960458479013,2,0.2850534199801741,0,None,i7178,12,0.000298724662641393
1727277931,1727277943,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 235 confidence 0.01 feature_proportion 0.04988278452349009 n_clusters 2,235,0.01,0.04988278452349009,2,0.28626500715937875,0,None,i7182,9,0.0006439769431288323
1727277931,1727277944,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 104 confidence 0.005 feature_proportion 0.19400346596958346 n_clusters 3,104,0.005,0.19400346596958346,3,0.2820244520321621,0,None,i7182,10,0.00030775610166965784
1727277931,1727277944,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0.018468888734889537 n_clusters 2,100,0.001,0.018468888734889537,2,0.2827403899107831,0,None,i7182,10,0.0003053408248829635
1727277951,1727277955,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 199 confidence 0.001 feature_proportion 0 n_clusters 3,199,0.001,0,3,None,1,None,i7182
1727277951,1727277965,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 136 confidence 0.1 feature_proportion 0.11143196664002658 n_clusters 3,136,0.1,0.11143196664002658,3,0.2822998127547087,0,None,i7182,10,0.0003972761569564519
1727277951,1727277965,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 166 confidence 0.05 feature_proportion 0.03953296965603051 n_clusters 3,166,0.05,0.03953296965603051,3,0.2848882035466461,0,None,i7182,10,0.0004709979597081695
1727277952,1727277966,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 189 confidence 0.005 feature_proportion 0.14285811140718063 n_clusters 3,189,0.005,0.14285811140718063,3,0.28075779270844803,0,None,i7182,11,0.0005761849097586655
1727277951,1727277966,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 250 confidence 0.005 feature_proportion 0.1126901258918167 n_clusters 3,250,0.005,0.1126901258918167,3,0.28923890296288135,0,None,i7182,12,0.0006867329535024215
1727277951,1727277967,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 140 confidence 0.001 feature_proportion 0.1441210236140281 n_clusters 3,140,0.001,0.1441210236140281,3,0.28290560634431106,0,None,i7182,12,0.00041819010546091765
1727277953,1727277967,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.01 feature_proportion 0.167280718658282 n_clusters 2,100,0.01,0.167280718658282,2,0.28439255424606236,0,None,i7182,11,0.00028062042174124477
1727278031,1727278045,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 180 confidence 0.025 feature_proportion 0.19739527959843514 n_clusters 3,180,0.025,0.19739527959843514,3,0.2774534640378896,0,None,i7182,10,0.0005746416694759021
1727278031,1727278045,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.05 feature_proportion 0.2 n_clusters 3,100,0.05,0.2,3,0.2812534420090318,0,None,i7182,11,0.0002949419294831785
1727278031,1727278046,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0.12339113816776724 n_clusters 3,100,0.025,0.12339113816776724,3,0.2797114219627712,0,None,i7182,12,0.0003139745250185788
1727278044,1727278058,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 164 confidence 0.025 feature_proportion 0.2 n_clusters 2,164,0.025,0.2,2,0.28064764841942946,0,None,i7182,10,0.0004926178063905914
1727278044,1727278058,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.005 feature_proportion 0.016772286104730035 n_clusters 1,100,0.005,0.016772286104730035,1,0.27888533979513164,0,None,i7182,11,0.00031155982876894544
1727278044,1727278058,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.05 feature_proportion 0.08887206963716518 n_clusters 3,100,0.05,0.08887206963716518,3,0.280041854829827,0,None,i7182,11,0.0003085291732169142
1727278045,1727278059,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0.2 n_clusters 4,100,0.025,0.2,4,0.27838969049454787,0,None,i7182,11,0.0003143443754014385
1727278051,1727278065,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 206 confidence 0.05 feature_proportion 0.1893214262894135 n_clusters 3,206,0.05,0.1893214262894135,3,0.2835113999339134,0,None,i7182,10,0.0005842711423228797
1727278051,1727278065,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0.2 n_clusters 2,100,0.025,0.2,2,0.2792708448066967,0,None,i7182,11,0.00030766561178383907
1727278071,1727278085,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.25 feature_proportion 0.2 n_clusters 1,100,0.25,0.2,1,0.28031721555237366,0,None,i7182,10,0.00030014318757572373
1727278071,1727278085,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0.07567215640702751 n_clusters 1,100,0.025,0.07567215640702751,1,0.27916070051767816,0,None,i7182,10,0.0003082809430074065
1727278071,1727278085,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.05 feature_proportion 0.1315727624768716 n_clusters 3,100,0.05,0.1315727624768716,3,0.2777838969049454,0,None,i7182,10,0.0003142171800614361
1727278072,1727278086,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.1 feature_proportion 0.2 n_clusters 4,100,0.1,0.2,4,0.27965634981826193,0,None,i7182,10,0.00030381466387634443
1727278164,1727278177,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 161 confidence 0.025 feature_proportion 0.1672451170742337 n_clusters 3,161,0.025,0.1672451170742337,3,0.2793809890957154,0,None,i7182,10,0.0004951531551377344
1727278164,1727278177,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 155 confidence 0.005 feature_proportion 0.015263594869020234 n_clusters 1,155,0.005,0.015263594869020234,1,0.2811983698645225,0,None,i7182,10,0.00046618087238141587
1727278164,1727278177,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 157 confidence 0.025 feature_proportion 0.2 n_clusters 4,157,0.025,0.2,4,0.28147373058706904,0,None,i7182,10,0.00046376542744679724
1727278171,1727278184,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 203 confidence 0.1 feature_proportion 0.2 n_clusters 4,203,0.1,0.2,4,0.28929397510739063,0,None,i7182,10,0.000514423895302847
1727278171,1727278185,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 160 confidence 0.01 feature_proportion 0.2 n_clusters 3,160,0.01,0.2,3,0.2842824099570437,0,None,i7182,10,0.00044696945856214504
1727278191,1727278195,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 131 confidence 0.025 feature_proportion 0 n_clusters 1,131,0.025,0,1,None,1,None,i7182
1727278191,1727278195,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 147 confidence 0.001 feature_proportion 0 n_clusters 1,147,0.001,0,1,None,1,None,i7182
1727278191,1727278205,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 186 confidence 0.025 feature_proportion 0.1613791399203211 n_clusters 3,186,0.025,0.1613791399203211,3,0.28174909130961556,0,None,i7182,10,0.0005478531042332121
1727278191,1727278205,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 174 confidence 0.01 feature_proportion 0.19643273322141896 n_clusters 3,174,0.01,0.19643273322141896,3,0.2827954620552924,0,None,i7182,10,0.0005053679143207015
1727278191,1727278205,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 150 confidence 0.005 feature_proportion 0.05595199365761913 n_clusters 1,150,0.005,0.05595199365761913,1,0.2850534199801741,0,None,i7182,10,0.0004177082147104224
1727278211,1727278214,3,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 143 confidence 0.01 feature_proportion 0 n_clusters 1,143,0.01,0,1,None,1,None,i7182
1727278211,1727278224,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 154 confidence 0.025 feature_proportion 0.2 n_clusters 3,154,0.025,0.2,3,0.2857142857142857,0,None,i7182,10,0.0004192129620837778
1727278211,1727278225,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 158 confidence 0.01 feature_proportion 0.2 n_clusters 4,158,0.01,0.2,4,0.2768476704482873,0,None,i7182,10,0.0005133510613188985
1727278212,1727278225,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 254 confidence 0.1 feature_proportion 0.2 n_clusters 3,254,0.1,0.2,3,0.2898997686969931,0,None,i7182,10,0.0006380501313864012
1727278291,1727278304,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.1 feature_proportion 0.008081171800640817 n_clusters 1,100,0.1,0.008081171800640817,1,0.2800969269743364,0,None,i7182,10,0.00030136701300926394
1727278311,1727278314,3,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0 n_clusters 1,100,0.025,0,1,None,1,None,i7182
1727278311,1727278325,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.25 feature_proportion 0.09828554898386631 n_clusters 1,100,0.25,0.09828554898386631,1,0.28136358629805047,0,None,i7182,10,0.00029433001676640807
1727278311,1727278325,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.25 feature_proportion 0.2 n_clusters 2,100,0.25,0.2,2,0.2801519991188457,0,None,i7182,10,0.00030106105665087907
