start_time,end_time,run_time,program_string,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1746010460,1746010473,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 120 n_samples 1044 confidence 0.1 feature_proportion 0.9149595595169813 n_clusters 35,120,1044,0.9149595595169812,35,0.1,0.55,1.0,0,,i7168,1.0,641.65234375,635.6354166666666,-1.0,0.0,4856321
1746010455,1746010475,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3003 n_samples 3236 confidence 0.01 feature_proportion 0.7660613428819925 n_clusters 45,3003,3236,0.7660613428819925,45,0.01,0.55,0.0,0,,i7178,0.0,633.046875,632.9401041666666,-1.0,0.0,4856301
1746010450,1746010476,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1767 n_samples 1906 confidence 0.025 feature_proportion 0.25522992584668097 n_clusters 24,1767,1906,0.2552299258466809,24,0.025,0.55,5.0,0,,i7174,5.0,489.91796875,489.609375,-1.0,0.0,4856305
1746010467,1746010480,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3329 n_samples 1837 confidence 0.25 feature_proportion 0.0047275479268282655 n_clusters 15,3329,1837,0.0047275479268282,15,0.25,0.55,0.0,0,,i7169,0.0,638.2265625,634.9466145833334,-1.0,0.0,4856326
1746010469,1746010482,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3243 n_samples 2859 confidence 0.025 feature_proportion 0.5790294989328831 n_clusters 14,3243,2859,0.5790294989328831,14,0.025,0.55,0.0,0,,i7167,0.0,634.5234375,634.4947916666666,-1.0,0.0,4856330
1746010488,1746010501,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 187 n_samples 4867 confidence 0.005 feature_proportion 0.4951292684096843 n_clusters 37,187,4867,0.4951292684096843,37,0.005,0.55,0.0,0,,i7171,0.0,632.74609375,632.6966145833334,-1.0,0.0,4856337
1746010488,1746010501,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3952 n_samples 1193 confidence 0.01 feature_proportion 0.9825719602610916 n_clusters 9,3952,1193,0.9825719602610916,9,0.01,0.55,0.0,0,,i7171,0.0,643.0703125,637.01953125,-1.0,0.0,4856340
1746010489,1746010502,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4875 n_samples 3882 confidence 0.005 feature_proportion 0.24663938687182962 n_clusters 26,4875,3882,0.2466393868718296,26,0.005,0.55,0.0,0,,i7169,0.0,634.57421875,634.5234375,-1.0,0.0,4856345
1746010490,1746010503,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1680 n_samples 3394 confidence 0.1 feature_proportion 0.833437586447224 n_clusters 24,1680,3394,0.833437586447224,24,0.1,0.55,0.0,0,,i7167,0.0,633.15625,633.1067708333334,-1.0,0.0,4856353
1746010476,1746010508,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2065 n_samples 3012 confidence 0.01 feature_proportion 0.5233577434960752 n_clusters 43,2065,3012,0.5233577434960752,43,0.01,0.55,0.0,0,,i7173,0.0,575.5546875,575.41015625,-1.0,0.0,4856322
1746010490,1746010509,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1996 n_samples 1688 confidence 0.05 feature_proportion 0.0684417379591614 n_clusters 41,1996,1688,0.0684417379591614,41,0.05,0.55,1.0,0,,i7174,1.0,636.46484375,634.4700520833334,-1.0,0.0,4856334
1746010490,1746010509,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1140 n_samples 50 confidence 0.001 feature_proportion 0.7262833001893013 n_clusters 5,1140,50,0.7262833001893013,5,0.001,0.55,6.0,0,,i7167,6.0,636.953125,634.84375,-1.0,1.0,4856349
1746010507,1746010520,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2585 n_samples 4463 confidence 0.005 feature_proportion 0.8891913035195321 n_clusters 50,2585,4463,0.8891913035195321,50,0.005,0.55,0.0,0,,i7169,0.0,633.22265625,633.1927083333334,-1.0,0.0,4856359
1746010509,1746010522,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1399 n_samples 631 confidence 0.001 feature_proportion 0.40199416754581035 n_clusters 21,1399,631,0.4019941675458103,21,0.001,0.55,1.0,0,,i7167,1.0,641.98046875,635.94140625,-1.0,0.9465,4856364
1746010509,1746010522,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2933 n_samples 2070 confidence 0.01 feature_proportion 0.31505104693956676 n_clusters 47,2933,2070,0.3150510469395667,47,0.01,0.55,0.0,0,,i7172,0.0,634.1875,634.1002604166666,-1.0,0.0,4856357
1746010520,1746010533,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4608 n_samples 1470 confidence 0.1 feature_proportion 0.5481475793328137 n_clusters 29,4608,1470,0.5481475793328137,29,0.1,0.55,0.0,0,,i7171,0.0,642.90234375,636.8580729166666,-1.0,0.0,4856367
1746010520,1746010533,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4224 n_samples 3450 confidence 0.1 feature_proportion 0.2839253485891968 n_clusters 12,4224,3450,0.2839253485891968,12,0.1,0.55,0.0,0,,i7171,0.0,633.76171875,633.71484375,-1.0,0.0,4856369
1746010521,1746010534,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 787 n_samples 2795 confidence 0.25 feature_proportion 0.03731426248140633 n_clusters 2,787,2795,0.0373142624814063,2,0.25,0.55,0.0,0,,i7171,0.0,632.89453125,632.8463541666666,-1.0,0.0,4856366
1746010522,1746010534,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 545 n_samples 2279 confidence 0.25 feature_proportion 0.8025536369066686 n_clusters 35,545,2279,0.8025536369066686,35,0.25,0.55,0.0,0,,i7171,0.0,633.59765625,633.5677083333334,-1.0,0.0,4856370
1746012928,1746012942,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 5000 confidence 0.05 feature_proportion 0.7046706388134363 n_clusters 31,5000,5000,0.7046706388134363,31,0.05,0.55,0.0,0,,i7185,0.0,634.04296875,633.9921875,-1.0,0.0,4858239
1746012929,1746012948,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 3391 confidence 0.025 feature_proportion 0.6780357189408293 n_clusters 8,5000,3391,0.6780357189408293,8,0.025,0.55,0.0,0,,i7184,0.0,634.15625,634.1263020833334,-1.0,0.0,4858241
1746012929,1746012948,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 3715 confidence 0.05 feature_proportion 0.7679758331956198 n_clusters 5,5000,3715,0.7679758331956198,5,0.05,0.55,0.0,0,,i7184,0.0,634.046875,633.9973958333334,-1.0,0.0,4858240
1746012929,1746012949,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 985 confidence 0.05 feature_proportion 0.8102931796146161 n_clusters 1,5000,985,0.8102931796146161,1,0.05,0.55,2.0,0,,i7184,2.0,637.6328125,635.4700520833334,-1.0,0.985,4858242
1746012948,1746012961,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 1952 confidence 0.05 feature_proportion 0.5932950823539934 n_clusters 2,5000,1952,0.5932950823539934,2,0.05,0.55,1.0,0,,i7183,1.0,642.40625,636.4049479166666,-1.0,0.0,4858248
1746012948,1746012961,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1 n_samples 5000 confidence 0.001 feature_proportion 0.001 n_clusters 14,1,5000,0.001,14,0.001,0.55,0.0,0,,i7183,0.0,633.8984375,633.84765625,-1.0,0.0,4858249
1746012948,1746012961,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 5000 confidence 0.025 feature_proportion 0.518090888827097 n_clusters 10,5000,5000,0.518090888827097,10,0.025,0.55,0.0,0,,i7183,0.0,634.46875,634.4388020833334,-1.0,0.0,4858246
1746012948,1746012961,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1355 n_samples 2357 confidence 0.025 feature_proportion 0.001 n_clusters 7,1355,2357,0.001,7,0.025,0.55,0.0,0,,i7183,0.0,632.79296875,632.7421875,-1.0,0.0,4858247
1746012948,1746012961,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 2713 confidence 0.05 feature_proportion 0.7067660544222141 n_clusters 6,5000,2713,0.7067660544222141,6,0.05,0.55,0.0,0,,i7183,0.0,633.12109375,633.0703125,-1.0,0.0,4858253
1746012949,1746012961,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 4878 confidence 0.05 feature_proportion 0.999 n_clusters 20,5000,4878,0.999,20,0.05,0.55,0.0,0,,i7183,0.0,633.94140625,633.890625,-1.0,0.0,4858252
1746012949,1746012962,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 2328 confidence 0.05 feature_proportion 0.999 n_clusters 1,5000,2328,0.999,1,0.05,0.55,0.0,0,,i7183,0.0,632.75,632.7200520833334,-1.0,0.0,4858254
1746012949,1746012962,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1257 n_samples 2759 confidence 0.025 feature_proportion 0.001 n_clusters 8,1257,2759,0.001,8,0.025,0.55,0.0,0,,i7185,0.0,633.93359375,633.8177083333334,-1.0,0.0,4858243
1746012950,1746012963,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1 n_samples 3580 confidence 0.025 feature_proportion 0.001 n_clusters 8,1,3580,0.001,8,0.025,0.55,0.0,0,,i7184,0.0,632.703125,632.6731770833334,-1.0,0.0,4858245
1746012948,1746012968,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 165 confidence 0.05 feature_proportion 0.999 n_clusters 1,5000,165,0.999,1,0.05,0.57,4.0,0,,i7183,4.0,637.93359375,634.5234375,-1.0,0.99,4858250
1746012968,1746012981,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 4052 confidence 0.05 feature_proportion 0.999 n_clusters 14,5000,4052,0.999,14,0.05,0.55,0.0,0,,i7183,0.0,634.62109375,634.5703125,-1.0,0.0,4858260
1746012968,1746012981,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 963 confidence 0.05 feature_proportion 0.35261418430003616 n_clusters 50,5000,963,0.3526141843000361,50,0.05,0.55,1.0,0,,i7183,1.0,642.1171875,636.12890625,-1.0,0.963,4858261
1746012968,1746012981,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 381 confidence 0.05 feature_proportion 0.999 n_clusters 7,5000,381,0.999,7,0.05,0.56,2.0,0,,i7183,2.0,641.8828125,635.8424479166666,-1.0,0.9525,4858263
1746012969,1746012982,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 4476 confidence 0.025 feature_proportion 0.001 n_clusters 8,5000,4476,0.001,8,0.025,0.55,0.0,0,,i7185,0.0,633.10546875,633.0755208333334,-1.0,0.0,4858255
1746012969,1746012982,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 502 confidence 0.05 feature_proportion 0.001 n_clusters 49,5000,502,0.001,49,0.05,0.55,3.0,0,,i7183,3.0,642.4296875,636.3971354166666,-1.0,0.776,4858264
1746012970,1746012983,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 5000 confidence 0.05 feature_proportion 0.001 n_clusters 50,5000,5000,0.001,50,0.05,0.55,0.0,0,,i7184,0.0,632.671875,632.5924479166666,-1.0,0.0,4858257
1746012971,1746012984,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 2193 confidence 0.05 feature_proportion 0.999 n_clusters 5,5000,2193,0.999,5,0.05,0.55,0.0,0,,i7184,0.0,633.40625,633.30859375,-1.0,0.0,4858256
1746012971,1746012984,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1291 n_samples 961 confidence 0.001 feature_proportion 0.001 n_clusters 32,1291,961,0.001,32,0.001,0.55,1.0,0,,i7184,1.0,637.56640625,635.3997395833334,-1.0,0.6455,4858258
1746012980,1746012992,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2126 n_samples 1227 confidence 0.025 feature_proportion 0.999 n_clusters 6,2126,1227,0.999,6,0.025,0.55,0.0,0,,i7183,0.0,642.5546875,636.4479166666666,-1.0,0.0,4858269
