start_time,end_time,run_time,program_string,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744531242,1744531262,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1520 feature_id 3 batch_size 118 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 19,1520,3,118,str\(\'H\'\),1,str\(\'stdev\'\),0.999,19,0.7,11.0,0,,i7100,11.0,525.67578125,525.5703125,-1.0,0.204468098273408,4312577
1744531242,1744531262,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 315 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 100,5000,3,315,str\(\'H\'\),3,str\(\'tstat\'\),0.999,100,0.69,10.0,0,,i7004,10.0,525.48828125,525.2578125,-1.0,0.214431586113002,4312565
1744531243,1744531262,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3308 feature_id 3 batch_size 37 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 19,3308,3,37,str\(\'H\'\),1,str\(\'stdev\'\),0.999,19,0.69,10.0,0,,i7075,10.0,523.65625,522.3486328125,-1.0,0.1305155021969181,4312580
1744531243,1744531262,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 225 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 1,5000,3,225,str\(\'H\'\),3,str\(\'stdev\'\),0.999,1,0.69,9.0,0,,i7073,9.0,524.33984375,524.0846354166666,-1.0,0.055696515873507,4312582
1744531245,1744531265,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 2506 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 100,1,3,2506,str\(\'H\'\),3,str\(\'tstat\'\),0.999,100,0.69,9.0,0,,i7003,9.0,524.72265625,524.48828125,-1.0,0.1550838541988984,4312568
1744531247,1744531266,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 307 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 72,5000,3,307,str\(\'KL\'\),3,str\(\'stdev\'\),0.999,72,0.69,10.0,0,,i7011,10.0,525.65625,525.48046875,-1.0,0.1992697567918807,4312556
1744531259,1744531278,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 247 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 1,5000,3,247,str\(\'KL\'\),3,str\(\'stdev\'\),0.999,1,0.7,9.0,0,,i7186,9.0,525.6953125,525.4817708333334,-1.0,0.1528559935639581,4312585
1744531271,1744531290,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 470 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 100,1,3,470,str\(\'H\'\),3,str\(\'tstat\'\),0.999,100,0.7,10.0,0,,i7157,10.0,524.55078125,524.3229166666666,-1.0,0.2253233492171545,4312596
1744531271,1744531290,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1800 feature_id 3 batch_size 329 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 28,1800,3,329,str\(\'H\'\),3,str\(\'tstat\'\),0.999,28,0.7,10.0,0,,i7163,10.0,524.53125,524.2838541666666,-1.0,0.2036017080264867,4312594
1744531271,1744531290,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3555 feature_id 3 batch_size 670 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 1,3555,3,670,str\(\'KL\'\),3,str\(\'stdev\'\),0.999,1,0.69,10.0,0,,i7183,10.0,525.0,524.828125,-1.0,0.1658518472677764,4312588
1744531272,1744531291,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 3248 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 34,5000,3,3248,str\(\'KL\'\),2,str\(\'stdev\'\),0.001,34,0.69,10.0,0,,i7169,10.0,525.76171875,525.4947916666666,-1.0,0.2010025372857231,4312592
1744531279,1744531298,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4615 feature_id 3 batch_size 64 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 20,4615,3,64,str\(\'H\'\),1,str\(\'stdev\'\),0.999,20,0.69,11.0,0,,i7183,11.0,526.05859375,525.9169921875,-1.0,0.1544650040225261,4312598
1744531279,1744531298,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 794 feature_id 3 batch_size 2095 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 15,794,3,2095,str\(\'H\'\),1,str\(\'tstat\'\),0.999,15,0.69,12.0,0,,i7162,12.0,524.53515625,524.3740234375,-1.0,0.3948882975431648,4312600
1744531299,1744531318,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 3693 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.001 subsets 1,1,3,3693,str\(\'KL\'\),3,str\(\'tstat\'\),0.001,1,0.69,8.0,0,,i7186,8.0,524.71875,524.4830729166666,-1.0,0.0,4312601
1744531299,1744531318,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 4453 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 1,1,3,4453,str\(\'H\'\),3,str\(\'stdev\'\),0.999,1,0.69,8.0,0,,i7183,8.0,524.56640625,524.4127604166666,-1.0,0.0,4312603
1744531301,1744531320,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 205 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 75,5000,3,205,str\(\'H\'\),3,str\(\'stdev\'\),0.999,75,0.69,10.0,0,,i7169,10.0,524.54296875,524.3450520833334,-1.0,0.2156692864657466,4312607
1744531301,1744531320,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 2929 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 100,5000,3,2929,str\(\'H\'\),3,str\(\'tstat\'\),0.999,100,0.69,9.0,0,,i7173,9.0,525.7578125,525.5221354166666,-1.0,0.1812612166594467,4312605
1744531301,1744531320,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 3265 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 1,1,3,3265,str\(\'H\'\),3,str\(\'stdev\'\),0.999,1,0.69,8.0,0,,i7157,8.0,526.109375,525.9518229166666,-1.0,0.0,4312613
1744531301,1744531320,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 3756 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.001 subsets 1,5000,3,3756,str\(\'H\'\),3,str\(\'tstat\'\),0.001,1,0.69,8.0,0,,i7157,8.0,525.59375,525.38671875,-1.0,0.0,4312611
1744531301,1744531320,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 611 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 57,5000,3,611,str\(\'KL\'\),3,str\(\'stdev\'\),0.999,57,0.69,9.0,0,,i7163,9.0,524.8515625,524.6770833333334,-1.0,0.1512469831053902,4312609
1744531319,1744531338,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 3703 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 1,1,3,3703,str\(\'KL\'\),3,str\(\'tstat\'\),0.999,1,0.69,9.0,0,,i7179,9.0,525.6015625,525.375,-1.0,0.2291602203106628,4312616
1744531319,1744531338,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 4328 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.999 subsets 40,5000,3,4328,str\(\'KL\'\),2,str\(\'stdev\'\),0.999,40,0.69,8.0,0,,i7183,8.0,525.66796875,525.3971354166666,-1.0,0.0,4312614
1744531331,1744531344,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 19,1,3,1,str\(\'H\'\),1,str\(\'stdev\'\),0.001,19,,,1,,i7183,,,,,,4312618
1744531331,1744531344,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1956 feature_id 3 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 16,1956,3,1,str\(\'KL\'\),1,str\(\'stdev\'\),0.999,16,,,1,,i7173,,,,,,4312621
1744531331,1744531350,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 3279 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 100,1,3,3279,str\(\'KL\'\),3,str\(\'tstat\'\),0.999,100,0.69,10.0,0,,i7177,10.0,526.1796875,525.97265625,-1.0,0.2029209728324772,4312620
1744536943,1744536956,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 806 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 10,806,3,1,str\(\'H\'\),1,str\(\'stdev\'\),0.001,10,,,1,,i7114,,,,,,4318305
1744536943,1744536962,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 4337 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 40,1,3,4337,str\(\'H\'\),3,str\(\'stdev\'\),0.999,40,0.69,8.0,0,,i7184,8.0,524.53125,524.3502604166666,-1.0,0.0,4318303
1744536962,1744536975,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1497 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 19,1497,3,1,str\(\'H\'\),1,str\(\'stdev\'\),0.999,19,,,1,,i7181,,,,,,4318310
1744536961,1744536981,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3060 feature_id 3 batch_size 2346 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 51,3060,3,2346,str\(\'KL\'\),3,str\(\'tstat\'\),0.999,51,0.69,9.0,0,,i7185,9.0,524.859375,524.6315104166666,-1.0,0.1451822513769416,4318309
