start_time,end_time,run_time,program_string,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1746200744,1746200757,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2390 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 1,2390,1,0.999,1,0.1,,,1,,i7179,,,,,,4904802
1746200025,1746200908,883,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3983 n_samples 1870 confidence 0.25 feature_proportion 0.999 n_clusters 1,3983,1870,0.999,1,0.25,0.74,852.0,0,,i7178,852.0,2415.9140625,1683.257723721591,-1.0,0.9979585915317816,4904638
1746201444,1746201457,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2382 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2382,1,0.999,1,0.25,,,1,,i7176,,,,,,4904968
1746202045,1746202333,288,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 897 n_samples 5000 confidence 0.05 feature_proportion 0.999 n_clusters 1,897,5000,0.999,1,0.05,0.68,271.0,0,,i7178,271.0,1292.421875,1148.30390625,-1.0,0.176607738699716,4905082
1746202753,1746202772,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2393 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 1,2393,1,0.999,1,0.1,,,1,,i7175,,,,,,4905204
1746203486,1746203499,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2749 n_samples 1 confidence 0.025 feature_proportion 0.999 n_clusters 1,2749,1,0.999,1,0.025,,,1,,i7176,,,,,,4905327
1746204096,1746204109,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2385 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2385,1,0.999,1,0.25,,,1,,i7182,,,,,,4905446
1746204747,1746204767,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2753 n_samples 1 confidence 0.05 feature_proportion 0.999 n_clusters 1,2753,1,0.999,1,0.05,,,1,,i7185,,,,,,4905578
1746205465,1746205485,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2393 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2393,1,0.999,1,0.25,,,1,,i7170,,,,,,4905727
1746206167,1746206186,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2768 n_samples 1 confidence 0.05 feature_proportion 0.999 n_clusters 1,2768,1,0.999,1,0.05,,,1,,i7170,,,,,,4905861
1746206844,1746206857,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2392 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2392,1,0.999,1,0.25,,,1,,i7171,,,,,,4905987
1746207456,1746207476,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2778 n_samples 1 confidence 0.05 feature_proportion 0.999 n_clusters 1,2778,1,0.999,1,0.05,,,1,,i7184,,,,,,4906103
1746208106,1746208126,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2397 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2397,1,0.999,1,0.25,,,1,,i7180,,,,,,4906225
1746208765,1746208778,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2390 n_samples 1 confidence 0.025 feature_proportion 0.999 n_clusters 1,2390,1,0.999,1,0.025,,,1,,i7182,,,,,,4906346
1746209375,1746209388,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2387 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2387,1,0.999,1,0.25,,,1,,i7169,,,,,,4906499
1746210007,1746210584,577,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1104 n_samples 1779 confidence 0.025 feature_proportion 0.999 n_clusters 26,1104,1779,0.999,26,0.025,0.74,558.0,0,,i7185,558.0,1909.2734375,1445.8197063577586,-1.0,0.6177695799050796,4906649
1746210667,1746210687,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2763 n_samples 1 confidence 0.025 feature_proportion 0.999 n_clusters 1,2763,1,0.999,1,0.025,,,1,,i7186,,,,,,4906798
1746211206,1746211219,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2386 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 1,2386,1,0.999,1,0.1,,,1,,i7179,,,,,,4906924
1746212448,1746212461,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2387 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2387,1,0.999,1,0.25,,,1,,i7183,,,,,,4907187
1746212847,1746213166,319,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1326 n_samples 4167 confidence 0.001 feature_proportion 0.999 n_clusters 40,1326,4167,0.999,40,0.001,0.7,301.0,0,,i7181,301.0,1480.453125,1240.5983664772727,-1.0,0.3137447928540341,4907280
1746213327,1746213340,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2390 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 50,2390,1,0.999,50,0.1,,,1,,i7183,,,,,,4907384
1746211867,1746213615,1748,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 650 n_samples 247 confidence 0.1 feature_proportion 0.001 n_clusters 1,650,247,0.001,1,0.1,0.79,1731.0,0,,i7186,1731.0,3058.99609375,2012.5691964285716,-1.0,0.9729953783341276,4907071
1746213727,1746213741,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2386 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2386,1,0.999,1,0.25,,,1,,i7180,,,,,,4907481
1746214407,1746214420,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2788 n_samples 1 confidence 0.025 feature_proportion 0.999 n_clusters 1,2788,1,0.999,1,0.025,,,1,,i7176,,,,,,4907639
1746214987,1746215007,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2388 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 1,2388,1,0.999,1,0.1,,,1,,i7186,,,,,,4907773
1746215549,1746215562,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2388 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2388,1,0.999,1,0.25,,,1,,i7183,,,,,,4907907
1746216129,1746216149,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2772 n_samples 1 confidence 0.05 feature_proportion 0.999 n_clusters 1,2772,1,0.999,1,0.05,,,1,,i7186,,,,,,4908040
1746216790,1746216809,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2391 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2391,1,0.999,1,0.25,,,1,,i7186,,,,,,4908186
1746217350,1746217755,405,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1240 n_samples 2567 confidence 0.05 feature_proportion 0.999 n_clusters 23,1240,2567,0.999,23,0.05,0.72,389.0,0,,i7179,389.0,1672.47265625,1345.8840510670732,-1.0,0.4797137192320712,4908330
1746218008,1746218021,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2752 n_samples 1 confidence 0.05 feature_proportion 0.999 n_clusters 1,2752,1,0.999,1,0.05,,,1,,i7176,,,,,,4908485
1746218557,1746218570,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2386 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 1,2386,1,0.999,1,0.1,,,1,,i7175,,,,,,4908627
1746219109,1746219123,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2389 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 50,2389,1,0.999,50,0.25,,,1,,i7183,,,,,,4908759
1746219570,1746219583,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2386 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2386,1,0.999,1,0.25,,,1,,i7175,,,,,,4908870
1746220108,1746220121,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2771 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 1,2771,1,0.999,1,0.005,,,1,,i7173,,,,,,4909002
1746220781,1746220801,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2761 n_samples 1 confidence 0.05 feature_proportion 0.999 n_clusters 1,2761,1,0.999,1,0.05,,,1,,i7183,,,,,,4909166
1746221311,1746221331,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2386 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2386,1,0.999,1,0.25,,,1,,i7179,,,,,,4909292
1746221918,1746221931,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2405 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 1,2405,1,0.999,1,0.1,,,1,,i7180,,,,,,4909433
1746222568,1746222582,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2387 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2387,1,0.999,1,0.25,,,1,,i7181,,,,,,4909569
1746223111,1746223130,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2388 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 50,2388,1,0.999,50,0.25,,,1,,i7180,,,,,,4909687
1746224269,1746224282,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2387 n_samples 1 confidence 0.025 feature_proportion 0.999 n_clusters 1,2387,1,0.999,1,0.025,,,1,,i7175,,,,,,4909931
1746224801,1746224821,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2766 n_samples 1 confidence 0.05 feature_proportion 0.999 n_clusters 1,2766,1,0.999,1,0.05,,,1,,i7185,,,,,,4910041
1746225371,1746225384,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2725 n_samples 1 confidence 0.05 feature_proportion 0.999 n_clusters 50,2725,1,0.999,50,0.05,,,1,,i7185,,,,,,4910154
1746223783,1746225562,1779,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3241 n_samples 252 confidence 0.005 feature_proportion 0.999 n_clusters 1,3241,252,0.999,1,0.005,0.8,1760.0,0,,i7179,1760.0,2478.578125,1765.2592608848315,-1.0,0.9997098505730452,4909834
1746226029,1746226042,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2391 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 1,2391,1,0.999,1,0.1,,,1,,i7175,,,,,,4910293
1746226650,1746226663,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2386 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2386,1,0.999,1,0.25,,,1,,i7176,,,,,,4910426
1746227256,1746227276,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2760 n_samples 1 confidence 0.05 feature_proportion 0.999 n_clusters 1,2760,1,0.999,1,0.05,,,1,,i7183,,,,,,4910553
1746227869,1746227889,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2394 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 1,2394,1,0.999,1,0.1,,,1,,i7180,,,,,,4910676
1746228509,1746228522,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2391 n_samples 1 confidence 0.025 feature_proportion 0.999 n_clusters 1,2391,1,0.999,1,0.025,,,1,,i7184,,,,,,4910795
1746229151,1746229170,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2392 n_samples 1 confidence 0.25 feature_proportion 0.999 n_clusters 1,2392,1,0.999,1,0.25,,,1,,i7186,,,,,,4910920
1746229755,1746229774,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2387 n_samples 1 confidence 0.025 feature_proportion 0.999 n_clusters 1,2387,1,0.999,1,0.025,,,1,,i7183,,,,,,4911044
