start_time,end_time,run_time,program_string,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745867974,1745871040,3066,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3431 significance 0.6832375115379691 gamma 0.7598056853245944 max_node_size 3057 max_tree_depth 1606 max_time_stationary 1234,3431,0.6832375115379691,0.7598056853245944,3057,1606,1234,,,1,,i7179,4825903,,,,,
1745868776,1745871134,2358,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 324 significance 0.010797702012583614 gamma 0.2937362545095384 max_node_size 1665 max_tree_depth 4310 max_time_stationary 3209,324,0.0107977020125836,0.2937362545095384,1665,4310,3209,,,1,,i7176,4826050,,,,,
1745870776,1745873080,2304,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3230 significance 0.03849970589950681 gamma 0.10120740050449968 max_node_size 752 max_tree_depth 2582 max_time_stationary 4030,3230,0.0384997058995068,0.1012074005044996,752,2582,4030,,,1,,i7162,4826483,,,,,
1745871755,1745874296,2541,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4163 significance 0.9398237549364566 gamma 0.9488739081285894 max_node_size 3179 max_tree_depth 4440 max_time_stationary 3427,4163,0.9398237549364566,0.9488739081285894,3179,4440,3427,,,1,,i7185,4826667,,,,,
1745872639,1745875625,2986,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2075 significance 0.36480092317424717 gamma 0.4789212736617774 max_node_size 2109 max_tree_depth 2146 max_time_stationary 1018,2075,0.3648009231742471,0.4789212736617774,2109,2146,1018,,,1,,i7163,4826839,,,,,
1745877875,1745880639,2764,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4641 significance 0.46394408276490867 gamma 0.6741209763176739 max_node_size 2574 max_tree_depth 4013 max_time_stationary 4730,4641,0.4639440827649086,0.6741209763176739,2574,4013,4730,,,1,,i7176,4827774,,,,,
1745878280,1745880667,2387,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3084 significance 0.5606200262922794 gamma 0.27477477375790477 max_node_size 147 max_tree_depth 3323 max_time_stationary 2874,3084,0.5606200262922794,0.2747747737579047,147,3323,2874,,,1,,i7176,4827846,,,,,
1745877599,1745880711,3112,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1616 significance 0.8557870480939745 gamma 0.14563085882924498 max_node_size 1465 max_tree_depth 1328 max_time_stationary 2057,1616,0.8557870480939745,0.1456308588292449,1465,1328,2057,,,1,,i7176,4827730,,,,,
1745881280,1745883599,2319,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4891 significance 0.7018315126467496 gamma 0.20463437863625586 max_node_size 4304 max_tree_depth 2342 max_time_stationary 4107,4891,0.7018315126467496,0.2046343786362558,4304,2342,4107,,,1,,i7181,4828377,,,,,
1745879495,1745884207,4712,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1039 significance 0.9017053800597787 gamma 0.34064629977196453 max_node_size 2849 max_tree_depth 3087 max_time_stationary 784,1039,0.9017053800597788,0.3406462997719645,2849,3087,784,,,1,,i7184,4828058,,,,,
1745884361,1745886835,2474,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3807 significance 0.21090630638971924 gamma 0.42085042971558867 max_node_size 4949 max_tree_depth 1754 max_time_stationary 2795,3807,0.2109063063897192,0.4208504297155886,4949,1754,2795,,,1,,i7178,4829003,,,,,
1745885360,1745888010,2650,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3489 significance 0.7986483167558909 gamma 0.504423179903999 max_node_size 2376 max_tree_depth 1226 max_time_stationary 4652,3489,0.7986483167558909,0.504423179903999,2376,1226,4652,,,1,,i7163,4829203,,,,,
1745886321,1745889343,3022,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 268 significance 0.37952414100430903 gamma 0.03441081276535988 max_node_size 3455 max_tree_depth 3441 max_time_stationary 2291,268,0.379524141004309,0.0344108127653598,3455,3441,2291,,,1,,i7184,4829388,,,,,
1745887481,1745890397,2916,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 165 significance 0.5900229938998819 gamma 0.4457315004095435 max_node_size 3914 max_tree_depth 1542 max_time_stationary 1548,165,0.5900229938998819,0.4457315004095435,3914,1542,1548,,,1,,i7184,4829598,,,,,
1745888400,1745890550,2150,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3580 significance 0.2293675880562514 gamma 0.9820642316211015 max_node_size 22 max_tree_depth 3760 max_time_stationary 4148,3580,0.2293675880562514,0.9820642316211016,22,3760,4148,,,1,,i7183,4829762,,,,,
1745889360,1745891858,2498,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3888 significance 0.7644964446593076 gamma 0.06812430136837065 max_node_size 2615 max_tree_depth 3262 max_time_stationary 3543,3888,0.7644964446593076,0.0681243013683706,2615,3262,3543,,,1,,i7180,4829924,,,,,
1745891765,1745894414,2649,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4991 significance 0.27307631957903505 gamma 0.3079036041814834 max_node_size 3220 max_tree_depth 2679 max_time_stationary 4535,4991,0.273076319579035,0.3079036041814834,3220,2679,4535,,,1,,i7179,4830345,,,,,
1745892425,1745894858,2433,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2809 significance 0.7359474555402994 gamma 0.6409763543698936 max_node_size 627 max_tree_depth 4656 max_time_stationary 2677,2809,0.7359474555402994,0.6409763543698936,627,4656,2677,,,1,,i7181,4830459,,,,,
1745901308,1745903525,2217,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2969 significance 0.47472079979255793 gamma 0.23782470026984812 max_node_size 2500 max_tree_depth 1657 max_time_stationary 3310,2969,0.4747207997925579,0.2378247002698481,2500,1657,3310,,,1,,i7176,4832073,,,,,
1745901028,1745903827,2799,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 766 significance 0.8274707120899111 gamma 0.7068027235027403 max_node_size 3570 max_tree_depth 4263 max_time_stationary 978,766,0.8274707120899111,0.7068027235027403,3570,4263,978,,,1,,i7175,4832023,,,,,
1745901698,1745903871,2173,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4537 significance 0.503159375578165 gamma 0.8359912078939378 max_node_size 4908 max_tree_depth 1010 max_time_stationary 3913,4537,0.503159375578165,0.8359912078939378,4908,1010,3913,,,1,,i7175,4832142,,,,,
1745902238,1745905148,2910,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1708 significance 0.17759728342853487 gamma 0.3737299807500094 max_node_size 987 max_tree_depth 3696 max_time_stationary 1626,1708,0.1775972834285348,0.3737299807500094,987,3696,1626,,,1,,i7183,4832234,,,,,
1745904728,1745907651,2923,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3135 significance 0.9973208107370883 gamma 0.3877058059088886 max_node_size 1855 max_tree_depth 2402 max_time_stationary 4771,3135,0.9973208107370884,0.3877058059088886,1855,2402,4771,,,1,,i7181,4832648,,,,,
1745905569,1745909241,3672,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 619 significance 0.3209517483972013 gamma 0.9152213121633976 max_node_size 2964 max_tree_depth 4774 max_time_stationary 2175,619,0.3209517483972013,0.9152213121633976,2964,4774,2175,,,1,,i7180,4833303,,,,,
1745908129,1745911197,3068,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4263 significance 0.6257711706701666 gamma 0.3233685775082558 max_node_size 1880 max_tree_depth 3976 max_time_stationary 1961,4263,0.6257711706701666,0.3233685775082558,1880,3976,1961,,,1,,i7175,4833798,,,,,
1745909209,1745911982,2773,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1975 significance 0.054616199035197495 gamma 0.8547977439574898 max_node_size 3311 max_tree_depth 1351 max_time_stationary 4981,1975,0.0546161990351974,0.8547977439574898,3311,1351,4981,,,1,,i7176,4834011,,,,,
1745910309,1745912583,2274,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1828 significance 0.5460896230656653 gamma 0.5177377445138991 max_node_size 2666 max_tree_depth 2095 max_time_stationary 3171,1828,0.5460896230656653,0.5177377445138991,2666,2095,3171,,,1,,i7183,4834229,,,,,
1745912389,1745914553,2164,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2871 significance 0.8708047262653709 gamma 0.9042078737746924 max_node_size 3868 max_tree_depth 2556 max_time_stationary 1720,2871,0.8708047262653709,0.9042078737746924,3868,2556,1720,,,1,,i7182,4834648,,,,,
1745911419,1745915154,3735,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4429 significance 0.1503787938915193 gamma 0.05264292121492326 max_node_size 1275 max_tree_depth 4486 max_time_stationary 1118,4429,0.1503787938915193,0.0526429212149232,1275,4486,1118,,,1,,i7185,4834462,,,,,
1745914209,1745916855,2646,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1135 significance 0.7167882777322083 gamma 0.9621307737249881 max_node_size 1628 max_tree_depth 3571 max_time_stationary 4435,1135,0.7167882777322083,0.962130773724988,1628,3571,4435,,,1,,i7179,4834982,,,,,
1745914990,1745917925,2935,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2603 significance 0.10272788913175464 gamma 0.4969762326255441 max_node_size 3010 max_tree_depth 1101 max_time_stationary 2352,2603,0.1027278891317546,0.4969762326255441,3010,1101,2352,,,1,,i7169,4835124,,,,,
1745916692,1745919771,3079,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1452 significance 0.3083581639956683 gamma 0.11056582860089839 max_node_size 4212 max_tree_depth 4096 max_time_stationary 2543,1452,0.3083581639956683,0.1105658286008983,4212,4096,2543,,,1,,i7167,4835509,,,,,
1745406309,1745406335,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3793 significance 0.9835557368993759 gamma 0.7194569997787476 max_node_size 2879 max_tree_depth 479 max_time_stationary 4055,3793,0.983555736899376,0.7194569997787476,2879,479,4055,,,-9,,i7180,4622118,,,,,
1745406363,1745406383,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 853 significance 0.48508463213033975 gamma 0.4414236525408924 max_node_size 332 max_tree_depth 4424 max_time_stationary 65,853,0.4850846321303397,0.4414236525408924,332,4424,65,,,-9,,i7180,4622163,,,,,
1745406444,1745406463,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2506 significance 0.6207765838969499 gamma 0.3212326878849417 max_node_size 2155 max_tree_depth 2199 max_time_stationary 4923,2506,0.6207765838969499,0.3212326878849417,2155,2199,4923,,,-9,,i7180,4622476,,,,,
1745406444,1745406498,54,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3631 significance 0.20705641086399557 gamma 0.11809322807192803 max_node_size 1402 max_tree_depth 1553 max_time_stationary 2711,3631,0.2070564108639955,0.118093228071928,1402,1553,2711,,,-9,,i7175,4622318,,,,,
1745406531,1745406587,56,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1571 significance 0.7065934119150042 gamma 0.8381196032818407 max_node_size 3836 max_tree_depth 3546 max_time_stationary 1369,1571,0.7065934119150042,0.8381196032818407,3836,3546,1369,,,-9,,i7178,4622226,,,,,
1745406588,1745406608,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2067 significance 0.12133851456083357 gamma 0.6036517782397568 max_node_size 4647 max_tree_depth 2704 max_time_stationary 955,2067,0.1213385145608335,0.6036517782397568,4647,2704,955,,,-9,,i7184,4622601,,,,,
1745406735,1745406761,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 352 significance 0.8354590270221234 gamma 0.2381433553826064 max_node_size 1123 max_tree_depth 4328 max_time_stationary 2296,352,0.8354590270221234,0.2381433553826064,1123,4328,2296,,,-9,,i7177,4622724,,,,,
1745406746,1745406766,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4687 significance 0.647093776140362 gamma 0.1507933283727616 max_node_size 4966 max_tree_depth 4777 max_time_stationary 2945,4687,0.647093776140362,0.1507933283727616,4966,4777,2945,,,-9,,i7180,4622872,,,,,
1745406740,1745406773,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4914 significance 0.3369042569175363 gamma 0.9537839865460992 max_node_size 3650 max_tree_depth 771 max_time_stationary 3621,4914,0.3369042569175363,0.9537839865460992,3650,771,3621,,,-9,,i7175,4622782,,,,,
1745406788,1745406808,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 127 significance 0.14764998876675964 gamma 0.93222199588269 max_node_size 2454 max_tree_depth 283 max_time_stationary 1766,127,0.1476499887667596,0.93222199588269,2454,283,1766,,,-9,,i7175,4622919,,,,,
