start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1747744128,1747744141,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 892 batch_size 3267 detection_buf_size 1093 overlap 0.6076430167369544 alpha 0.15805560590513051 gamma 2.039639281766489 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4709,892,3267,1093,0.6076430167369544,0.1580556059051305,2.039639281766489,str\(\'t-test\'\),str\(\'bounded\'\),4709,,,1,,i7184,5173699
1747744549,1747744562,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3364 batch_size 1158 detection_buf_size 4822 overlap 0.3803285941500217 alpha 0.651761622428894 gamma 5.193749246054329 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 241,3364,1158,4822,0.3803285941500217,0.651761622428894,5.193749246054329,str\(\'ks-test\'\),str\(\'full\'\),241,,,1,,i7181,5173903
1747744971,1747744984,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2961 batch_size 3041 detection_buf_size 3151 overlap 0.31317886275798085 alpha 0.5540261364076287 gamma 9.057917199551127 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4147,2961,3041,3151,0.3131788627579808,0.5540261364076287,9.057917199551127,str\(\'t-test\'\),str\(\'bounded\'\),4147,,,1,,i7181,5174047
1747745332,1747745345,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 431 batch_size 151 detection_buf_size 1885 overlap 0.6666911627035588 alpha 0.01463529985398054 gamma 3.404285498224199 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 802,431,151,1885,0.6666911627035588,0.0146352998539805,3.404285498224199,str\(\'ks-test\'\),str\(\'full\'\),802,,,1,,i7181,5174173
1747745633,1747745640,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1528 batch_size 4973 detection_buf_size 4201 overlap 0.20301314027048648 alpha 0.40789599550887945 gamma 0.18862642680760475 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2333,1528,4973,4201,0.2030131402704864,0.4078959955088794,0.1886264268076047,str\(\'t-test\'\),str\(\'full\'\),2333,,,1,,i7184,5174270
1747745904,1747745917,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4057 batch_size 1926 detection_buf_size 435 overlap 0.7845928508229554 alpha 0.9014687962587923 gamma 7.0337743758261215 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2699,4057,1926,435,0.7845928508229554,0.9014687962587924,7.0337743758261215,str\(\'ks-test\'\),str\(\'bounded\'\),2699,,,1,,i7180,5174425
1747746235,1747746248,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3774 batch_size 4819 detection_buf_size 2673 overlap 0.49993479187972845 alpha 0.21912824386358262 gamma 3.456289140389301 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3196,3774,4819,2673,0.4999347918797284,0.2191282438635826,3.456289140389301,str\(\'ks-test\'\),str\(\'full\'\),3196,,,1,,i7180,5174537
1747746837,1747746850,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1263 batch_size 2085 detection_buf_size 1443 overlap 0.5201380747817457 alpha 0.7235397705603391 gamma 9.090286334538833 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1853,1263,2085,1443,0.5201380747817457,0.7235397705603391,9.090286334538831,str\(\'t-test\'\),str\(\'bounded\'\),1853,,,1,,i7181,5174736
1747747108,1747747121,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 481 batch_size 2883 detection_buf_size 4973 overlap 0.11103817363083363 alpha 0.8214973984342069 gamma 7.318727819436231 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 15,481,2883,4973,0.1110381736308336,0.8214973984342069,7.318727819436231,str\(\'ks-test\'\),str\(\'bounded\'\),15,,,1,,i7180,5174828
1747747502,1747747515,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2989 batch_size 306 detection_buf_size 1244 overlap 0.9011769012268632 alpha 0.36287351048365235 gamma 0.454002577977255 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4961,2989,306,1244,0.9011769012268632,0.3628735104836523,0.454002577977255,str\(\'t-test\'\),str\(\'full\'\),4961,,,1,,i7184,5174954
1747747680,1747747693,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3178 batch_size 3426 detection_buf_size 2036 overlap 0.8419468264915049 alpha 0.4684058733638376 gamma 4.084279666803778 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 740,3178,3426,2036,0.8419468264915049,0.4684058733638376,4.084279666803778,str\(\'ks-test\'\),str\(\'bounded\'\),740,,,1,,i7180,5175020
1747747860,1747747873,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 688 batch_size 1005 detection_buf_size 3302 overlap 0.17800407272018492 alpha 0.972714577626437 gamma 8.448871688722633 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4232,688,1005,3302,0.1780040727201849,0.972714577626437,8.448871688722633,str\(\'t-test\'\),str\(\'full\'\),4232,,,1,,i7180,5175084
1745834818,1745834831,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3779 batch_size 6 detection_buf_size 837 overlap 0.14004798433557153 alpha 0.24349322635494172 gamma 6.991954528470524 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3114,3779,6,837,0.1400479843355715,0.2434932263549417,6.991954528470524,str\(\'ks-test\'\),str\(\'full\'\),3114,,,1,,i7180,4817992
1745487933,1745487946,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3039 batch_size 109 detection_buf_size 13 overlap 0.005389545537531376 alpha 0.33766862710379064 gamma 8.719528730312362 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1257,3039,109,13,0.0053895455375313,0.3376686271037906,8.719528730312362,str\(\'ks-test\'\),str\(\'bounded\'\),1257,,,1,,i7182,4684768
1745585644,1745585657,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2163 batch_size 1 detection_buf_size 2339 overlap 0.07112981693819165 alpha 0.6748492741640657 gamma 0.003930141377262771 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 171,2163,1,2339,0.0711298169381916,0.6748492741640657,0.0039301413772627,str\(\'t-test\'\),str\(\'bounded\'\),171,,,1,,i7183,4730154
