start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_clusters,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1746380155,1746380175,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2607 n_samples 1 n_clusters 6 threshold 0.001,2607,1,6,0.001,,,1,,i7173,,,,,,4944959
1746381245,1746381265,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2610 n_samples 1 n_clusters 6 threshold 0.001,2610,1,6,0.001,,,1,,i7183,,,,,,4945147
1746382125,1746382138,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2528 n_samples 1 n_clusters 9 threshold 0.03039550923723895,2528,1,9,0.0303955092372389,,,1,,i7181,,,,,,4945304
1746379145,1746382576,3431,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 819 n_samples 59 n_clusters 10 threshold 0.2131761585832514,819,59,10,0.2131761585832514,0.84,3413.0,0,,i7185,3413.0,1389.63671875,1324.1550769861517,-1.0,0.9961900616912948,4944745
1746386065,1746386078,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2548 n_samples 1 n_clusters 8 threshold 0.001,2548,1,8,0.001,,,1,,i7183,,,,,,4946051
1746387117,1746387136,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2727 n_samples 1 n_clusters 10 threshold 0.016412722961175207,2727,1,10,0.0164127229611752,,,1,,i7183,,,,,,4946271
1746387745,1746387759,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2779 n_samples 1 n_clusters 10 threshold 0.001,2779,1,10,0.001,,,1,,i7182,,,,,,4946385
1746388367,1746388387,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2782 n_samples 1 n_clusters 10 threshold 0.001,2782,1,10,0.001,,,1,,i7181,,,,,,4946490
1746388945,1746388958,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2711 n_samples 1 n_clusters 10 threshold 0.001,2711,1,10,0.001,,,1,,i7182,,,,,,4946622
1746389567,1746389586,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2846 n_samples 1 n_clusters 8 threshold 0.001,2846,1,8,0.001,,,1,,i7184,,,,,,4946754
1746386485,1746390109,3624,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2436 n_samples 26 n_clusters 10 threshold 0.15808385022564012,2436,26,10,0.1580838502256401,0.85,3612.0,0,,i7170,3612.0,1430.21484375,1354.76922994146,-1.0,0.9999671854814752,4946145
1746390229,1746390248,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2614 n_samples 1 n_clusters 10 threshold 0.001,2614,1,10,0.001,,,1,,i7176,,,,,,4946867
1746390987,1746391000,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2328 n_samples 1 n_clusters 10 threshold 0.001,2328,1,10,0.001,,,1,,i7176,,,,,,4946995
1746392047,1746392060,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2461 n_samples 1 n_clusters 10 threshold 0.001,2461,1,10,0.001,,,1,,i7176,,,,,,4947179
1746392627,1746392640,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2991 n_samples 1 n_clusters 1 threshold 0.001,2991,1,1,0.001,,,1,,i7182,,,,,,4947273
1746393770,1746393789,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2368 n_samples 1 n_clusters 9 threshold 0.001,2368,1,9,0.001,,,1,,i7186,,,,,,4947471
1746394388,1746394401,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2642 n_samples 1 n_clusters 10 threshold 0.001,2642,1,10,0.001,,,1,,i7175,,,,,,4947612
1746393208,1746394778,1570,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 210 n_samples 94 n_clusters 1 threshold 0.41576666012887104,210,94,1,0.415766660128871,0.8,1552.0,0,,i7185,1552.0,2811.1171875,1897.572092563291,-1.0,0.966028337927366,4947374
1746395048,1746395061,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2525 n_samples 2 n_clusters 10 threshold 0.001,2525,2,10,0.001,,,1,,i7180,,,,,,4947736
1746395817,1746395830,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2547 n_samples 1 n_clusters 1 threshold 0.001,2547,1,1,0.001,,,1,,i7185,,,,,,4947881
1746396828,1746396847,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2664 n_samples 1 n_clusters 10 threshold 0.001,2664,1,10,0.001,,,1,,i7180,,,,,,4948060
1746397559,1746403394,5835,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1712 n_samples 60 n_clusters 10 threshold 0.325844407450181,1712,60,10,0.325844407450181,0.83,5817.0,0,,i7179,5817.0,1347.18359375,1304.4793651005994,-1.0,0.9988981230095404,4948184
1746404207,1746405915,1708,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 655 n_samples 85 n_clusters 1 threshold 0.001,655,85,1,0.001,0.81,1689.0,0,,i7182,1689.0,1517.078125,1354.6048062865498,-1.0,0.9642511726872672,4949354
1746406509,1746406522,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2329 n_samples 1 n_clusters 10 threshold 0.001,2329,1,10,0.001,,,1,,i7178,,,,,,4949805
1746404577,1746408535,3958,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2362 n_samples 23 n_clusters 1 threshold 0.001,2362,23,1,0.001,0.85,3940.0,0,,i7176,3940.0,1457.625,1385.196900647096,-1.0,0.9999844562806988,4949455
1746408178,1746410211,2033,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2168 n_samples 50 n_clusters 1 threshold 0.001,2168,50,1,0.001,0.81,2013.0,0,,i7184,2013.0,2300.30078125,1706.8868719362745,-1.0,0.997043239172936,4950119
1746405109,1746410440,5331,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1649 n_samples 66 n_clusters 1 threshold 0.001,1649,66,1,0.001,0.83,5310.0,0,,i7184,5310.0,1267.1953125,1217.2905355886492,-1.0,0.9874976684421048,4949540
1746410109,1746410889,780,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1 n_samples 91 n_clusters 1 threshold 0.001,1,91,1,0.001,0.62,762.0,0,,i7179,762.0,1056.87890625,1043.6338508702531,-1.0,0.0100239718693222,4950488
1746411267,1746411280,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2468 n_samples 1 n_clusters 10 threshold 0.001,2468,1,10,0.001,,,1,,i7181,,,,,,4950701
1746409070,1746413666,4596,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1150 n_samples 72 n_clusters 1 threshold 0.001,1150,72,1,0.001,0.83,4577.0,0,,i7186,4577.0,1337.125,1226.8410411005434,-1.0,0.9822732516769946,4950306
1746412548,1746415347,2799,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1070 n_samples 106 n_clusters 1 threshold 0.001,1070,106,1,0.001,0.81,2782.0,0,,i7181,2782.0,1378.15625,1329.644810267857,-1.0,0.952703916326432,4950935
1746413428,1746416087,2659,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 759 n_samples 113 n_clusters 1 threshold 0.11161646837134394,759,113,1,0.1116164683713439,0.81,2643.0,0,,i7181,2643.0,1605.3515625,1419.4572368421052,-1.0,0.9538662411141738,4951097
1746417228,1746421029,3801,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2731 n_samples 41 n_clusters 1 threshold 0.31639367428468934,2731,41,1,0.3163936742846893,0.84,3782.0,0,,i7179,3782.0,1460.83203125,1354.676089638158,-1.0,0.9999671854814752,4951794
1746418030,1746421932,3902,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1246 n_samples 87 n_clusters 1 threshold 0.7702550904077196,1246,87,1,0.7702550904077196,0.82,3885.0,0,,i7178,3885.0,1401.68359375,1308.210677749361,-1.0,0.9893197377601846,4951949
1746436171,1746440974,4803,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1317 n_samples 66 n_clusters 1 threshold 0.2151098203829974,1317,66,1,0.2151098203829974,0.83,4788.0,0,,i7180,4788.0,1349.234375,1280.1344773258836,-1.0,0.9963904029622876,4956269
1746564824,1746567329,2505,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 630 n_samples 96 n_clusters 1 threshold 0.3504685941121074,630,96,1,0.3504685941121074,0.82,2485.0,0,,i7180,2485.0,1551.0625,1443.9673337898407,-1.0,0.9732060820846544,4978783
1746571903,1746573792,1889,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 767 n_samples 123 n_clusters 1 threshold 0.999,767,123,1,0.999,0.81,1874.0,0,,i7185,1874.0,1667.3046875,1512.115974506579,-1.0,0.9622494870572632,4979869
1745670753,1745675159,4406,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3646 n_samples 105 n_clusters 4 threshold 0.30321478741802277,3646,105,4,0.3032147874180227,0.81,4390.0,0,,i7180,4390.0,1337.015625,1243.8824316184807,-1.0,0.983266322632346,4765396
1747424932,1747427993,3061,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4933 n_samples 147 n_clusters 5 threshold 0.034738476203754545,4933,147,5,0.0347384762037545,0.79,3040.0,0,,i7103,3040.0,1437.890625,1284.8929355596406,-1.0,0.9645465033539892,5086536
1747436671,1747450501,13830,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2194 n_samples 1647 n_clusters 1 threshold 0.3370635579843074,2194,1647,1,0.3370635579843074,0.57,13816.0,0,,i7128,13816.0,1059.94140625,957.7783181941433,-1.0,0.0917614833544037,5086946
1747451352,1747455739,4387,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1478 n_samples 433 n_clusters 6 threshold 0.24279868742264807,1478,433,6,0.242798687422648,0.66,4359.0,0,,i7052,4359.0,1496.57421875,1227.2493757134705,-1.0,0.251749531961341,5087959
1747452452,1747461516,9064,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3096 n_samples 726 n_clusters 1 threshold 0.9314166959989816,3096,726,1,0.9314166959989816,0.59,9046.0,0,,i7047,9046.0,1075.30859375,1013.3495447019868,-1.0,0.0791762519602357,5088144
1747466167,1747478881,12714,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2030 n_samples 927 n_clusters 3 threshold 0.534333052650094,2030,927,3,0.534333052650094,0.57,12696.0,0,,i7076,12696.0,1060.265625,982.8685459284028,-1.0,0.0650383757158746,5089089
1747467628,1747479478,11850,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3481 n_samples 557 n_clusters 9 threshold 0.34554279877990485,3481,557,9,0.3455427987799048,0.62,11839.0,0,,i7164,11839.0,1077.87109375,1034.5511768196202,-1.0,0.1197971717339191,5089164
1747476262,1747480493,4231,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 99 n_samples 270 n_clusters 2 threshold 0.4327666683346033,99,270,2,0.4327666683346033,0.68,4201.0,0,,i7098,4201.0,1259.05859375,1089.6361726155212,-1.0,0.1769652442436426,5090053
1747481827,1747483833,2006,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2379 n_samples 37 n_clusters 10 threshold 0.6841235814895481,2379,37,10,0.6841235814895481,0.84,1987.0,0,,i7061,1987.0,1542.4296875,1464.3309040733832,-1.0,0.9999499146822518,5090797
1747501629,1747506992,5363,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4042 n_samples 322 n_clusters 1 threshold 0.5998235698025673,4042,322,1,0.5998235698025673,0.71,5327.0,0,,i7083,5327.0,2234.08203125,1422.2101270443925,-1.0,0.5493409463016311,5092425
1747542225,1747546193,3968,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2508 n_samples 226 n_clusters 7 threshold 0.7860110170654953,2508,226,7,0.7860110170654953,0.76,3947.0,0,,i7070,3947.0,2458.015625,1505.712787311083,-1.0,0.7838645831174483,5095529
