timestamp,ram_usage_mb,cpu_usage_percent
1727333905,466.2890625,0.0
1727333905,466.2890625,0.9
1727333905,466.2890625,0.0
1727334756,504.7578125,0.7
1727334756,504.7578125,0.0
1727334756,504.7578125,0.8
1727334756,504.7578125,0.0
1727335521,497.57421875,0.7
1727335521,497.57421875,0.0
1727335521,497.57421875,0.0
1727335521,497.57421875,2.9
1727336233,517.98828125,0.7
1727336233,517.98828125,0.0
1727336233,517.98828125,0.9
1727336233,517.98828125,0.0
1727337208,479.3125,0.7
1727337208,479.3125,0.0
1727337208,479.3125,0.4
1727337208,479.3125,0.0
1727338155,480.96484375,0.7
1727338155,480.96484375,0.0
1727338155,480.96484375,0.8
1727338155,480.96484375,0.0
1727339114,525.12890625,0.7
1727339114,525.12890625,0.0
1727339114,525.12890625,0.4
1727339114,525.12890625,0.0
1727340033,482.25,0.7
1727340033,482.25,0.0
1727340033,482.25,0.4
1727340033,482.25,0.0
1727341321,502.1171875,15.2
1727341321,502.1171875,53.2
1727341321,502.1171875,49.6
1727341321,502.1171875,52.5
1727342780,513.29296875,50.3
1727342780,513.29296875,46.2
1727342780,513.29296875,50.7
1727342780,513.29296875,38.7
1727344307,556.58203125,50.3
1727344307,556.58203125,56.5
1727344307,556.58203125,49.7
1727344307,556.58203125,57.8
1727346043,526.93359375,50.3
1727346043,526.93359375,49.1
1727346043,526.93359375,50.3
1727346043,526.93359375,40.6
1727347682,558.6015625,50.3
1727347682,558.6015625,52.1
1727347749,558.6796875,49.7
1727347749,558.6796875,55.6
