timestamp,ram_usage_mb,cpu_usage_percent
1727627439,478.44140625,48.1
1727627439,478.44140625,57.8
1727627441,478.44140625,49.7
1727627441,478.44140625,36.4
1727627441,478.44140625,54.2
1727627441,478.44140625,40.6
1727627442,478.44140625,49.7
1727627442,478.44140625,38.2
1727627442,478.44140625,53.8
1727627442,478.44140625,39.4
1727627443,478.44140625,49.7
1727627443,478.44140625,50.0
1727627443,478.44140625,50.4
1727627443,478.44140625,52.6
1727627445,478.44140625,49.7
1727627445,478.44140625,54.3
1727627445,478.44140625,47.7
1727627445,478.44140625,56.8
1727627446,478.44140625,49.8
1727627446,478.44140625,54.3
1727627446,478.44140625,49.0
1727627446,478.44140625,55.6
1727627448,478.4453125,49.7
1727627448,478.4453125,54.2
1727627448,478.4453125,50.0
1727627448,478.4453125,40.6
1727627449,478.4453125,49.7
1727627449,478.4453125,55.6
1727627449,478.4453125,49.1
1727627449,478.4453125,45.9
1727627450,478.4453125,49.7
1727627450,478.4453125,38.9
1727627450,478.4453125,53.8
1727627450,478.4453125,37.5
1727627452,478.4453125,49.8
1727627452,478.4453125,36.4
1727627452,478.4453125,52.5
1727627452,478.4453125,40.6
1727627453,478.4453125,49.7
1727627453,478.4453125,53.3
1727627453,478.4453125,48.6
1727627453,478.4453125,42.4
1727627454,478.4453125,49.8
1727627454,478.4453125,47.6
1727627454,478.4453125,51.8
1727627454,478.4453125,39.4
1727627456,478.4453125,49.7
1727627456,478.4453125,55.3
1727627456,478.4453125,48.1
1727627456,478.4453125,57.4
1727627457,478.4453125,49.7
1727627457,478.4453125,37.1
1727627457,478.4453125,53.4
1727627457,478.4453125,39.4
1727627459,478.4453125,49.8
1727627459,478.4453125,36.1
1727627459,478.4453125,52.5
1727627459,478.4453125,40.6
1727627460,478.4453125,49.8
1727627460,478.4453125,54.3
1727627460,478.4453125,49.1
1727627460,478.4453125,50.0
1727627461,478.4453125,49.7
1727627461,478.4453125,54.3
1727627461,478.4453125,49.1
1727627461,478.4453125,50.0
1727627463,478.4453125,49.8
1727627463,478.4453125,38.2
1727627463,478.4453125,51.7
1727627463,478.4453125,42.4
1727627464,478.4453125,49.8
1727627464,478.4453125,36.4
1727627464,478.4453125,54.6
1727627464,478.4453125,37.1
1727627466,478.4453125,49.7
1727627466,478.4453125,54.3
1727627466,478.4453125,48.1
1727627466,478.4453125,57.8
1727627467,478.4453125,49.7
1727627467,478.4453125,55.3
1727627467,478.4453125,49.5
1727627467,478.4453125,45.9
1727627468,478.4453125,49.7
1727627468,478.4453125,53.2
1727627468,478.4453125,46.3
1727627468,478.4453125,57.8
1727627470,478.4453125,49.7
1727627470,478.4453125,55.3
1727627470,478.4453125,48.6
1727627470,478.4453125,55.6
1727627471,478.4453125,49.7
1727627471,478.4453125,47.6
1727627471,478.4453125,51.4
1727627471,478.4453125,40.6
1727627473,478.4453125,49.7
1727627473,478.4453125,54.3
1727627473,478.4453125,48.6
1727627473,478.4453125,57.8
1727627474,478.4453125,49.7
1727627474,478.4453125,55.3
1727627474,478.4453125,48.1
1727627474,478.4453125,55.6
1727627475,478.4453125,49.7
1727627475,478.4453125,53.2
1727627475,478.4453125,50.0
1727627475,478.4453125,52.4
1727627477,478.4453125,49.8
1727627477,478.4453125,36.4
1727627477,478.4453125,53.7
1727627477,478.4453125,37.5
1727627478,478.4453125,49.8
1727627478,478.4453125,55.3
1727627478,478.4453125,48.1
1727627478,478.4453125,56.8
1727627480,478.4453125,49.7
1727627480,478.4453125,52.1
1727627480,478.4453125,48.6
1727627480,478.4453125,38.7
1727627481,478.4453125,49.8
1727627481,478.4453125,40.6
1727627481,478.4453125,52.5
1727627481,478.4453125,40.6
1727627482,478.4453125,49.8
1727627482,478.4453125,50.0
1727627482,478.4453125,52.7
1727627482,478.4453125,38.7
1727627484,478.4453125,49.8
1727627484,478.4453125,43.2
1727627484,478.4453125,53.2
1727627484,478.4453125,41.9
1727627485,478.4453125,49.7
1727627485,478.4453125,44.7
1727627485,478.4453125,48.6
1727627485,478.4453125,56.5
1727627486,478.4453125,49.7
1727627486,478.4453125,39.4
1727627486,478.4453125,51.8
1727627487,478.4453125,50.0
1727627488,478.4453125,49.7
1727627488,478.4453125,54.3
1727627488,478.4453125,48.5
1727627488,478.4453125,40.6
1727627489,478.4453125,49.8
1727627489,478.4453125,37.1
1727627489,478.4453125,53.3
1727627489,478.4453125,38.2
1727627491,478.4453125,49.8
1727627491,478.4453125,54.2
1727627491,478.4453125,47.6
1727627491,478.4453125,54.2
1727627492,478.4453125,49.7
1727627492,478.4453125,55.3
1727627492,478.4453125,47.2
1727627492,478.4453125,42.4
1727627493,478.4453125,49.8
1727627493,478.4453125,38.2
1727627493,478.4453125,51.4
1727627493,478.4453125,52.5
1727627495,478.4453125,49.7
1727627495,478.4453125,38.2
1727627495,478.4453125,54.2
1727627495,478.4453125,39.4
1727627496,478.4453125,49.7
1727627496,478.4453125,51.2
1727627496,478.4453125,52.9
1727627496,478.4453125,39.4
1727627498,478.4453125,49.7
1727627498,478.4453125,48.8
1727627498,478.4453125,49.5
1727627498,478.4453125,54.8
1727627499,478.4453125,49.7
1727627499,478.4453125,56.5
1727627499,478.4453125,48.5
1727627499,478.4453125,40.6
1727627500,478.4453125,49.8
1727627500,478.4453125,40.0
1727627500,478.4453125,48.6
1727627500,478.4453125,56.5
1727627502,478.4453125,49.7
1727627502,478.4453125,53.3
1727627502,478.4453125,48.6
1727627502,478.4453125,40.6
1727627503,478.4453125,49.7
1727627503,478.4453125,54.3
1727627503,478.4453125,46.8
1727627503,478.4453125,57.8
1727627504,478.4453125,49.7
1727627504,478.4453125,56.5
1727627504,478.4453125,49.0
1727627504,478.4453125,52.4
1727627506,478.4453125,49.7
1727627506,478.4453125,36.4
1727627506,478.4453125,51.4
1727627506,478.4453125,51.2
1727627507,478.4453125,49.7
1727627507,478.4453125,54.3
1727627507,478.4453125,48.1
1727627507,478.4453125,56.8
1727627509,478.4453125,49.7
1727627509,478.4453125,55.3
1727627509,478.4453125,48.5
1727627509,478.4453125,40.6
1727627510,478.4453125,49.8
1727627510,478.4453125,37.5
1727627510,478.4453125,50.0
1727627510,478.4453125,56.8
1727627511,478.4453125,49.7
1727627511,478.4453125,36.4
1727627511,478.4453125,51.4
1727627511,478.4453125,53.7
1727627513,478.4453125,49.7
1727627513,478.4453125,54.3
1727627513,478.4453125,47.7
1727627513,478.4453125,47.4
1727627514,478.4453125,49.7
1727627514,478.4453125,56.5
1727627514,478.4453125,48.1
1727627514,478.4453125,57.8
1727627516,478.4453125,49.7
1727627516,478.4453125,37.5
1727627516,478.4453125,49.1
1727627516,478.4453125,56.8
1727627517,478.4453125,49.7
1727627517,478.4453125,55.6
1727627517,478.4453125,50.0
1727627517,478.4453125,38.2
1727627518,478.4453125,49.7
1727627518,478.4453125,54.3
1727627518,478.4453125,48.6
1727627518,478.4453125,56.8
1727627520,478.4453125,49.8
1727627520,478.4453125,38.2
1727627520,478.4453125,48.6
1727627520,478.4453125,56.8
1727627521,478.4453125,49.7
1727627521,478.4453125,55.3
1727627521,478.4453125,47.7
1727627521,478.4453125,56.8
1727627522,478.4453125,49.8
1727627522,478.4453125,38.2
1727627522,478.4453125,53.4
1727627522,478.4453125,40.6
1727627524,478.4453125,49.8
1727627524,478.4453125,36.4
1727627524,478.4453125,54.2
1727627524,478.4453125,39.4
1727627525,478.4453125,49.7
1727627525,478.4453125,56.5
1727627525,478.4453125,49.0
1727627525,478.4453125,40.6
1727627527,478.4453125,49.8
1727627527,478.4453125,37.1
1727627527,478.4453125,54.6
1727627527,478.4453125,38.7
1727627528,478.4453125,49.7
1727627528,478.4453125,38.2
1727627528,478.4453125,53.8
1727627528,478.4453125,37.5
1727627529,478.4453125,49.7
1727627529,478.4453125,55.3
1727627529,478.4453125,48.1
1727627529,478.4453125,56.8
1727627531,478.4453125,49.7
1727627531,478.4453125,45.2
1727627531,478.4453125,52.7
1727627531,478.4453125,40.6
1727627532,478.4453125,49.7
1727627532,478.4453125,54.2
1727627532,478.4453125,48.9
1727627532,478.4453125,55.6
1727627533,478.4453125,49.7
1727627533,478.4453125,44.7
1727627533,478.4453125,53.1
1727627533,478.4453125,40.6
1727627535,478.4453125,49.7
1727627535,478.4453125,44.7
1727627535,478.4453125,49.0
1727627535,478.4453125,56.5
1727627536,478.4453125,49.7
1727627536,478.4453125,37.5
1727627536,478.4453125,52.9
1727627536,478.4453125,42.4
1727627538,478.4453125,49.7
1727627538,478.4453125,54.3
1727627538,478.4453125,48.1
1727627538,478.4453125,56.5
1727627539,478.4453125,49.7
1727627539,478.4453125,54.3
1727627539,478.4453125,48.6
1727627539,478.4453125,57.8
1727627540,478.4453125,49.7
1727627540,478.4453125,54.3
1727627540,478.4453125,49.0
1727627540,478.4453125,39.4
1727627542,478.44921875,49.8
1727627542,478.44921875,52.1
1727627542,478.44921875,50.0
1727627542,478.44921875,38.7
1727627543,478.45703125,49.7
1727627543,478.45703125,54.2
1727627543,478.45703125,48.5
1727627543,478.45703125,56.5
1727627545,478.45703125,49.7
1727627545,478.45703125,54.3
1727627545,478.45703125,48.1
1727627545,478.45703125,57.8
1727627546,478.45703125,49.7
1727627546,478.45703125,53.2
1727627546,478.45703125,49.1
1727627546,478.45703125,56.5
1727627547,478.45703125,49.7
1727627547,478.45703125,54.3
1727627547,478.45703125,48.1
1727627547,478.45703125,48.7
1727627549,478.45703125,49.7
1727627549,478.45703125,38.9
1727627549,478.45703125,53.4
1727627549,478.45703125,37.5
1727627550,478.45703125,49.7
1727627550,478.45703125,54.3
1727627550,478.45703125,48.1
1727627550,478.45703125,56.5
1727627552,478.45703125,49.8
1727627552,478.45703125,38.2
1727627552,478.45703125,53.4
1727627552,478.45703125,41.2
1727627553,478.45703125,49.8
1727627553,478.45703125,48.8
1727627553,478.45703125,49.1
1727627553,478.45703125,53.7
1727627554,478.45703125,49.7
1727627554,478.45703125,36.4
1727627554,478.45703125,52.2
1727627554,478.45703125,45.9
1727627556,478.45703125,49.7
1727627556,478.45703125,41.2
1727627556,478.45703125,53.8
1727627556,478.45703125,38.7
1727627557,478.45703125,49.7
1727627557,478.45703125,37.1
1727627557,478.45703125,53.8
1727627557,478.45703125,39.4
1727627559,478.45703125,49.8
1727627559,478.45703125,36.4
1727627559,478.45703125,53.4
1727627559,478.45703125,40.6
1727627560,478.45703125,49.7
1727627560,478.45703125,54.3
1727627560,478.45703125,48.6
1727627560,478.45703125,55.1
1727627561,478.45703125,49.7
1727627561,478.45703125,41.7
1727627561,478.45703125,49.1
1727627561,478.45703125,55.6
1727627563,478.45703125,49.7
1727627563,478.45703125,38.2
1727627563,478.45703125,53.8
1727627563,478.45703125,37.5
1727627564,478.45703125,49.8
1727627564,478.45703125,54.3
1727627564,478.45703125,48.1
1727627564,478.45703125,55.6
1727627565,478.45703125,49.7
1727627565,478.45703125,37.5
1727627565,478.45703125,52.9
1727627565,478.45703125,41.2
1727627567,478.45703125,49.7
1727627567,478.45703125,54.3
1727627567,478.45703125,48.6
1727627567,478.45703125,54.3
1727627568,478.45703125,49.7
1727627568,478.45703125,40.0
1727627568,478.45703125,52.7
1727627568,478.45703125,45.7
1727627570,478.45703125,49.7
1727627570,478.45703125,38.2
1727627570,478.45703125,48.6
1727627570,478.45703125,58.7
1727627571,478.45703125,49.7
1727627571,478.45703125,38.2
1727627571,478.45703125,53.1
1727627571,478.45703125,44.4
1727627572,478.45703125,49.8
1727627572,478.45703125,40.0
1727627572,478.45703125,51.2
1727627572,478.45703125,55.3
1727627574,478.45703125,49.7
1727627574,478.45703125,54.2
1727627574,478.45703125,47.6
1727627574,478.45703125,56.5
1727627575,478.45703125,49.7
1727627575,478.45703125,36.4
1727627575,478.45703125,51.8
1727627575,478.45703125,48.6
1727627577,478.45703125,49.7
1727627577,478.45703125,44.7
1727627577,478.45703125,52.8
1727627577,478.45703125,39.4
1727627578,478.45703125,49.8
1727627578,478.45703125,48.8
1727627578,478.45703125,50.5
1727627578,478.45703125,38.2
1727627579,478.45703125,49.8
1727627579,478.45703125,54.3
1727627579,478.45703125,48.1
1727627579,478.45703125,57.8
1727627581,478.45703125,49.8
1727627581,478.45703125,37.1
1727627581,478.45703125,54.2
1727627581,478.45703125,39.4
1727627582,478.45703125,49.8
1727627582,478.45703125,54.3
1727627582,478.45703125,49.0
1727627582,478.45703125,55.6
1727627584,478.45703125,49.8
1727627584,478.45703125,38.2
1727627584,478.45703125,48.1
1727627584,478.45703125,56.3
1727627585,478.45703125,49.7
1727627585,478.45703125,54.3
1727627585,478.45703125,47.6
1727627585,478.45703125,57.8
1727627586,478.45703125,49.7
1727627586,478.45703125,43.6
1727627586,478.45703125,52.6
1727627586,478.45703125,40.6
1727627588,478.5,49.8
1727627588,478.5,40.0
1727627588,478.5,53.4
1727627588,478.5,38.7
1727627589,478.5,49.7
1727627589,478.5,55.3
1727627589,478.5,49.0
1727627589,478.5,55.3
1727627590,478.5,49.7
1727627590,478.5,51.3
1727627590,478.5,50.0
1727627590,478.5,52.1
1727627592,478.5,49.7
1727627592,478.5,53.5
1727627592,478.5,47.7
1727627592,478.5,55.6
1727627593,478.5,49.7
1727627593,478.5,45.0
1727627593,478.5,51.4
1727627593,478.5,39.4
1727627595,478.5,49.8
1727627595,478.5,54.2
1727627595,478.5,47.7
1727627595,478.5,56.5
1727627596,478.5,49.7
1727627596,478.5,38.2
1727627596,478.5,53.8
1727627596,478.5,41.2
1727627597,478.5,49.8
1727627597,478.5,47.6
1727627597,478.5,49.1
1727627597,478.5,53.2
1727627599,478.5,49.7
1727627599,478.5,37.5
1727627599,478.5,53.8
1727627599,478.5,40.6
1727627600,478.5,49.8
1727627600,478.5,35.3
1727627600,478.5,53.8
1727627600,478.5,39.4
1727627602,478.5,49.8
1727627602,478.5,40.0
1727627602,478.5,53.0
1727627602,478.5,37.5
1727627603,478.5,49.8
1727627603,478.5,54.2
1727627603,478.5,48.1
1727627603,478.5,54.2
1727627604,478.50390625,49.8
1727627604,478.50390625,54.3
1727627604,478.50390625,48.6
1727627604,478.50390625,54.3
1727627606,478.50390625,49.7
1727627606,478.50390625,36.4
1727627606,478.50390625,52.9
1727627606,478.50390625,40.6
1727627607,478.50390625,49.7
1727627607,478.50390625,52.1
1727627607,478.50390625,48.1
1727627607,478.50390625,58.7
1727627609,478.50390625,49.7
1727627609,478.50390625,55.3
1727627609,478.50390625,49.1
1727627609,478.50390625,55.6
1727627610,478.50390625,49.7
1727627610,478.50390625,52.1
1727627610,478.50390625,48.1
1727627610,478.50390625,45.9
1727627611,478.50390625,49.8
1727627611,478.50390625,38.9
1727627611,478.50390625,53.4
1727627611,478.50390625,42.4
1727627613,478.50390625,49.7
1727627613,478.50390625,56.8
1727627613,478.50390625,48.1
1727627613,478.50390625,56.8
1727627614,478.50390625,49.8
1727627614,478.50390625,53.2
1727627614,478.50390625,48.6
1727627614,478.50390625,55.6
1727627616,478.50390625,49.7
1727627616,478.50390625,53.2
1727627616,478.50390625,49.1
1727627616,478.50390625,56.5
1727627617,478.50390625,49.7
1727627617,478.50390625,55.3
1727627617,478.50390625,46.8
1727627617,478.50390625,56.5
