start_time,end_time,run_time,program_string,n_samples,const,max_depth,threshold,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727287808,1727287883,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 769 const 0.17955736368894576 max_depth 4 threshold 0.6845675587654114,769,0.17955736368894576,4,0.6845675587654114,0.2966185703271286,0,None,i7182,72,0.003449518869719327
1727287835,1727287883,48,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 916 const 0.3169266355223954 max_depth 4 threshold 0.7052072605118156,916,0.3169266355223954,4,0.7052072605118156,0.30080405330983584,0,None,i7166,11,0.003751024953800592
1727287855,1727287884,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 220 const 0.559539464954287 max_depth 4 threshold 0.473165405727923,220,0.559539464954287,4,0.473165405727923,0.293479458090098,0,None,i7174,12,0.0010020443854620283
1727287855,1727287895,40,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 632 const 0.32057551518082616 max_depth 4 threshold 0.32007501479238276,632,0.32057551518082616,4,0.32007501479238276,0.30074898116532656,0,None,i7174,23,0.0024153069091939006
1727287855,1727287930,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 718 const 0.6600131052546203 max_depth 3 threshold 0.6723421568050981,718,0.6600131052546203,3,0.6723421568050981,0.2954620552924331,0,None,i7174,58,0.00355465660014619
1727288017,1727288027,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.6259557114589693 max_depth 2 threshold 0.31894703817819015,100,0.6259557114589693,2,0.31894703817819015,0.28521863641370193,0,None,i7182,7,0.000545826143358911
1727288017,1727288027,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.3849498109794157 max_depth 3 threshold 0.34685224951590043,100,0.3849498109794157,3,0.34685224951590043,0.2853287807027206,0,None,i7182,7,0.0005446023179253702
1727288017,1727288028,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.16609681222969586 max_depth 4 threshold 0.8,100,0.16609681222969586,4,0.8,0.2853287807027206,0,None,i7182,8,0.0005446023179253702
1727288017,1727288028,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.27048686275770883 max_depth 4 threshold 0.6585308524182512,100,0.27048686275770883,4,0.6585308524182512,0.2853287807027206,0,None,i7182,8,0.0005446023179253702
1727288017,1727288028,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.17881747745816418 max_depth 4 threshold 0.6123185825970645,100,0.17881747745816418,4,0.6123185825970645,0.2848882035466461,0,None,i7182,8,0.0005494976196595311
1727288017,1727288029,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 3 threshold 0.6937233664583143,100,0.1,3,0.6937233664583143,0.2861548628703602,0,None,i7182,9,0.0005354236271738193
1727288017,1727288029,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 122 const 0.1 max_depth 4 threshold 0.5701401238739063,122,0.1,4,0.5701401238739063,0.2858244300033044,0,None,i7182,9,0.0006586330796045512
1727288018,1727288031,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 143 const 0.1 max_depth 4 threshold 0.8,143,0.1,4,0.8,0.29006498513052104,0,None,i7182,10,0.0007063221073574624
1727288037,1727288047,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.7910204129585225 max_depth 3 threshold 0.2,100,0.7910204129585225,3,0.2,0.2853287807027206,0,None,i7182,7,0.0005446023179253702
1727288037,1727288047,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.5796747715986722 max_depth 3 threshold 0.2,100,0.5796747715986722,3,0.2,0.2853287807027206,0,None,i7182,7,0.0005446023179253702
1727288037,1727288047,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.2856057563101008 max_depth 3 threshold 0.5433103634684704,100,0.2856057563101008,3,0.5433103634684704,0.2853287807027206,0,None,i7182,7,0.0005446023179253702
1727288037,1727288048,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.18309847985390768 max_depth 4 threshold 0.5102937116039626,100,0.18309847985390768,4,0.5102937116039626,0.2848882035466461,0,None,i7182,8,0.0005494976196595311
1727288037,1727288048,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 148 const 0.1 max_depth 4 threshold 0.6306139124755847,148,0.1,4,0.6306139124755847,0.2876418107721115,0,None,i7182,8,0.0007692043790480276
1727288037,1727288051,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 4 threshold 0.6844442190833013,100,0.1,4,0.6844442190833013,0.28846789293975106,0,None,i7182,11,0.0005097232930694763
1727288048,1727288058,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.3540097253583977 max_depth 4 threshold 0.2,100,0.3540097253583977,4,0.2,0.2848882035466461,0,None,i7182,8,0.0005494976196595311
1727288048,1727288058,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.20966928037585617 max_depth 4 threshold 0.3366190986130696,100,0.20966928037585617,4,0.3366190986130696,0.2849983478356647,0,None,i7182,8,0.0005482737942259915
1727288056,1727288066,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.6621376091768707 max_depth 3 threshold 0.2469877286618245,100,0.6621376091768707,3,0.2469877286618245,0.2853287807027206,0,None,i7182,7,0.0005446023179253702
1727288056,1727288066,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.2333359511356883 max_depth 3 threshold 0.30417765288351273,100,0.2333359511356883,3,0.30417765288351273,0.2848882035466461,0,None,i7182,7,0.0005494976196595311
1727288065,1727288079,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.8600913728335876 max_depth 2 threshold 0.4112384722397693,100,0.8600913728335876,2,0.4112384722397693,0.28521863641370193,0,None,i7177,7,0.000545826143358911
1727288065,1727288084,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 4 threshold 0.48038400783360713,100,0.1,4,0.48038400783360713,0.2874765943385835,0,None,i7177,12,0.0005207377219713378
1727288108,1727288118,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.4228414350410764 max_depth 2 threshold 0.2,100,0.4228414350410764,2,0.2,0.2853287807027206,0,None,i7182,7,0.0005446023179253702
1727288117,1727288126,9,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.9097103621962321 max_depth 2 threshold 0.2,100,0.9097103621962321,2,0.2,0.28521863641370193,0,None,i7182,7,0.000545826143358911
1727288117,1727288127,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.5416179836545 max_depth 3 threshold 0.4097979743488269,100,0.5416179836545,3,0.4097979743488269,0.28521863641370193,0,None,i7182,7,0.000545826143358911
1727288117,1727288128,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 2 threshold 0.2,100,0.1,2,0.2,0.28698094503799976,0,None,i7182,8,0.0005262449364222685
1727288137,1727288147,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 2 threshold 0.32434741888946517,100,1,2,0.32434741888946517,0.28521863641370193,0,None,i7182,7,0.000545826143358911
1727288137,1727288147,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.26976089380888735 max_depth 2 threshold 0.3465489749693449,100,0.26976089380888735,2,0.3465489749693449,0.2853287807027206,0,None,i7182,7,0.0005446023179253702
1727288137,1727288147,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.5218717326800723 max_depth 2 threshold 0.2,100,0.5218717326800723,2,0.2,0.28521863641370193,0,None,i7182,7,0.000545826143358911
1727288137,1727288147,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.427933794673768 max_depth 2 threshold 0.4388164869383877,100,0.427933794673768,2,0.4388164869383877,0.28521863641370193,0,None,i7182,7,0.000545826143358911
1727288137,1727288147,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.639194822828227 max_depth 2 threshold 0.2,100,0.639194822828227,2,0.2,0.28521863641370193,0,None,i7182,7,0.000545826143358911
1727288137,1727288152,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 4 threshold 0.2,100,0.1,4,0.2,0.2869258728934905,0,None,i7182,12,0.0005268568491390383
1727288157,1727288168,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.42757360608128125 max_depth 4 threshold 0.2,100,0.42757360608128125,4,0.2,0.2854389249917392,0,None,i7182,8,0.0005433784924918306
1727288158,1727288169,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.2910150475259643 max_depth 4 threshold 0.35882273114548086,100,0.2910150475259643,4,0.35882273114548086,0.2854389249917392,0,None,i7182,8,0.0005433784924918306
1727288157,1727288170,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 3 threshold 0.3883744432910038,100,0.1,3,0.3883744432910038,0.28742152219407424,0,None,i7182,10,0.0005213496346881076
1727288157,1727288170,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 3 threshold 0.2,100,0.1,3,0.2,0.2848882035466461,0,None,i7182,10,0.0005494976196595311
1727288228,1727288238,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 4 threshold 0.2,100,1,4,0.2,0.2853287807027206,0,None,i7182,7,0.0005446023179253702
1727288237,1727288247,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 3 threshold 0.2,100,1,3,0.2,0.2853287807027206,0,None,i7182,7,0.0005446023179253702
1727288237,1727288247,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.3581732824864572 max_depth 3 threshold 0.2,100,0.3581732824864572,3,0.2,0.2854389249917392,0,None,i7182,7,0.0005433784924918306
1727288257,1727288267,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.2844098461485733 max_depth 2 threshold 0.6803374604910857,100,0.2844098461485733,2,0.6803374604910857,0.28521863641370193,0,None,i7182,7,0.000545826143358911
1727288257,1727288268,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 123 const 0.8123385617189447 max_depth 2 threshold 0.2,123,0.8123385617189447,2,0.2,0.2889635422403348,0,None,i7182,7,0.0006216362613105356
1727288257,1727288268,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 142 const 1 max_depth 2 threshold 0.2,142,1,2,0.2,0.2849432756911554,0,None,i7182,7,0.0007876190825854883
1727288257,1727288269,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 131 const 1 max_depth 3 threshold 0.2,131,1,3,0.2,0.2894041193964093,0,None,i7182,8,0.0006544805579366936
1727288258,1727288269,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.3201642264331035 max_depth 4 threshold 0.4239089908639081,100,0.3201642264331035,4,0.4239089908639081,0.2853287807027206,0,None,i7182,7,0.0005446023179253702
1727288257,1727288269,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 136 const 0.19551801358830218 max_depth 3 threshold 0.2,136,0.19551801358830218,3,0.2,0.28037228769688294,0,None,i7182,8,0.000821075609047852
1727288277,1727288287,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 141 const 0.9126900570160437 max_depth 2 threshold 0.2,141,0.9126900570160437,2,0.2,0.2852737085582112,0,None,i7182,7,0.000770149520872343
1727288277,1727288287,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.8285938504427315 max_depth 2 threshold 0.2,100,0.8285938504427315,2,0.2,0.28521863641370193,0,None,i7182,7,0.000545826143358911
1727288277,1727288288,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 108 const 1 max_depth 3 threshold 0.2,108,1,3,0.2,0.2790505562286596,0,None,i7182,7,0.0006608657341116854
1727288277,1727288288,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 4 threshold 0.38255228046146694,100,1,4,0.38255228046146694,0.2853287807027206,0,None,i7182,8,0.0005446023179253702
1727288278,1727288289,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.3979553101648916 max_depth 4 threshold 0.8,100,0.3979553101648916,4,0.8,0.28521863641370193,0,None,i7182,7,0.000545826143358911
1727288288,1727288298,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 133 const 0.9930960254681568 max_depth 2 threshold 0.2,133,0.9930960254681568,2,0.2,0.28439255424606236,0,None,i7182,7,0.0007378047595291001
1727288397,1727288407,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 144 const 0.3563669746011441 max_depth 3 threshold 0.2,144,0.3563669746011441,3,0.2,0.28620993501486947,0,None,i7182,7,0.0007675133790344715
1727288397,1727288407,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 141 const 0.17989747666729544 max_depth 2 threshold 0.2,141,0.17989747666729544,2,0.2,0.2843374821015531,0,None,i7182,7,0.0007847780592576264
1727288397,1727288410,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 138 const 0.1 max_depth 4 threshold 0.2,138,0.1,4,0.2,0.28923890296288135,0,None,i7182,10,0.0006972980758639972
1727288408,1727288418,10,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 150 const 0.41076905235291383 max_depth 2 threshold 0.2,150,0.41076905235291383,2,0.2,0.29000991298601164,0,None,i7182,7,0.0007425560818004921
1727288408,1727288420,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 142 const 0.1 max_depth 3 threshold 0.2,142,0.1,3,0.2,0.2868157286044719,0,None,i7182,8,0.0007578976077709406
1727288409,1727288420,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 134 const 0.1 max_depth 2 threshold 0.2,134,0.1,2,0.2,0.2876418107721115,0,None,i7182,8,0.0007003204048049206
1727288409,1727288422,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 BayesianNonparametricDetectionMethod n_samples 132 const 0.1 max_depth 3 threshold 0.2,132,0.1,3,0.2,0.2904504901420861,0,None,i7182,10,0.0006487174669405153
