start_time,end_time,run_time,program_string,n_samples,confidence,feature_proportion,n_clusters,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727442509,1727442574,65,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 699 confidence 0.005 feature_proportion 0.19887305721640589 n_clusters 1,699,0.005,0.19887305721640589,1,0.3950987746936734,0,None,i7177,33,0.061702925731432864
1727442509,1727442575,66,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 657 confidence 0.025 feature_proportion 0.04751168489456177 n_clusters 4,657,0.025,0.04751168489456177,4,0.37134283570892723,0,None,i7177,34,0.05411352838209552
1727442509,1727442576,67,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 804 confidence 0.005 feature_proportion 0.12379424516111613 n_clusters 4,804,0.005,0.12379424516111613,4,0.41435358839709924,0,None,i7177,35,0.0758522964074352
1727442509,1727442576,67,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 899 confidence 0.001 feature_proportion 0.16347774770110846 n_clusters 1,899,0.001,0.16347774770110846,1,0.39909977494373594,0,None,i7177,35,0.08093690089188964
1727442509,1727442578,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 971 confidence 0.005 feature_proportion 0.03258454278111458 n_clusters 1,971,0.005,0.03258454278111458,1,0.41510377594398595,0,None,i7177,37,0.0756022338918063
1727442496,1727442578,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 609 confidence 0.001 feature_proportion 0.14215138740837574 n_clusters 4,609,0.001,0.14215138740837574,4,0.3723430857714428,0,None,i7181,37,0.053913478369592406
1727442496,1727442580,84,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 726 confidence 0.005 feature_proportion 0.013220926560461522 n_clusters 4,726,0.005,0.013220926560461522,4,0.38034508627156793,0,None,i7181,40,0.06539134783695923
1727442496,1727442581,85,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 847 confidence 0.001 feature_proportion 0.09601190835237504 n_clusters 3,847,0.001,0.09601190835237504,3,0.39809952488122036,0,None,i7181,40,0.08127031757939483
1727442496,1727442581,85,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 815 confidence 0.005 feature_proportion 0.16886854451149702 n_clusters 3,815,0.005,0.16886854451149702,3,0.4148537134283571,0,None,i7181,40,0.07568558806368259
1727442496,1727442581,85,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 800 confidence 0.01 feature_proportion 0.03590900525450707 n_clusters 2,800,0.01,0.03590900525450707,2,0.4038509627406852,0,None,i7181,40,0.07935317162623988
1727442702,1727442706,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0 n_clusters 2,100,0.001,0,2,None,1,None,i7181
1727442703,1727442707,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0 n_clusters 4,100,0.001,0,4,None,1,None,i7181
1727442684,1727442714,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.005 feature_proportion 0.044424322962941847 n_clusters 2,100,0.005,0.044424322962941847,2,0.26606651662915726,0,None,i7186,25,0.010157944891628313
1727442684,1727442714,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0.05717938059489365 n_clusters 2,100,0.025,0.05717938059489365,2,0.28157039259814953,0,None,i7186,26,0.009239489359519367
1727442684,1727442714,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0.03771657066948318 n_clusters 3,100,0.001,0.03771657066948318,3,0.23630907726931738,0,None,i7186,26,0.011266705565280206
1727442724,1727442728,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0 n_clusters 3,100,0.001,0,3,None,1,None,i7186
1727442702,1727442732,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.1 feature_proportion 0.1588293221682167 n_clusters 3,100,0.1,0.1588293221682167,3,0.28157039259814953,0,None,i7181,26,0.009239489359519367
1727442703,1727442732,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.01 feature_proportion 0.006200475445037423 n_clusters 2,100,0.01,0.006200475445037423,2,0.28157039259814953,0,None,i7181,26,0.009239489359519367
1727442702,1727442733,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0.08135908929996705 n_clusters 3,100,0.001,0.08135908929996705,3,0.27431857964491124,0,None,i7181,26,0.00967347099932878
1727442703,1727442733,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0.0687298632658901 n_clusters 1,100,0.001,0.0687298632658901,1,0.23755938984746183,0,None,i7181,26,0.01123197466033175
1727442704,1727442733,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0.04967810961752275 n_clusters 1,100,0.025,0.04967810961752275,1,0.21030257564391097,0,None,i7181,26,0.011358102683565628
1727442731,1727442734,3,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.01 feature_proportion 0 n_clusters 1,100,0.01,0,1,None,1,None,i7177
1727442723,1727442748,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.05 feature_proportion 0.10798079540881261 n_clusters 1,100,0.05,0.10798079540881261,1,0.21930482620655167,0,None,i7177,21,0.01112120135296982
1727442724,1727442753,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.25 feature_proportion 0.09433494538647529 n_clusters 2,100,0.25,0.09433494538647529,2,0.28157039259814953,0,None,i7181,25,0.009239489359519367
1727442724,1727442753,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.01 feature_proportion 0.056389409209062095 n_clusters 2,100,0.01,0.056389409209062095,2,0.24281070267566895,0,None,i7181,26,0.010502625656414102
1727442724,1727442753,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0.0921184897061867 n_clusters 4,100,0.001,0.0921184897061867,4,0.28157039259814953,0,None,i7186,25,0.009239489359519367
1727442724,1727442754,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.005 feature_proportion 0.06271045894458567 n_clusters 3,100,0.005,0.06271045894458567,3,0.28157039259814953,0,None,i7186,25,0.009239489359519367
1727442731,1727442755,24,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.25 feature_proportion 0.044856578283365936 n_clusters 1,100,0.25,0.044856578283365936,1,0.28157039259814953,0,None,i7177,20,0.009239489359519367
1727442744,1727442773,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.005 feature_proportion 0.12942683263229005 n_clusters 4,100,0.005,0.12942683263229005,4,0.2298074518629657,0,None,i7181,25,0.010844816467274714
1727442744,1727442773,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.005 feature_proportion 0.0034204333029426133 n_clusters 3,100,0.005,0.0034204333029426133,3,0.2378094523630908,0,None,i7186,25,0.010634237506745105
1727442806,1727442810,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0 n_clusters 4,100,0.001,0,4,None,1,None,i7186
1727442822,1727442826,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0 n_clusters 4,100,0.001,0,4,None,1,None,i7186
1727442846,1727442850,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.25 feature_proportion 0 n_clusters 4,100,0.25,0,4,None,1,None,i7181
1727442846,1727442850,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.25 feature_proportion 0 n_clusters 2,100,0.25,0,2,None,1,None,i7181
1727442846,1727442850,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 190 confidence 0.001 feature_proportion 0 n_clusters 3,190,0.001,0,3,None,1,None,i7186
1727442822,1727442851,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0.05972976549841274 n_clusters 1,100,0.025,0.05972976549841274,1,0.21030257564391097,0,None,i7186,26,0.011358102683565628
1727442822,1727442852,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0.06178035295165191 n_clusters 1,100,0.025,0.06178035295165191,1,0.21030257564391097,0,None,i7186,26,0.011358102683565628
1727442826,1727442859,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 224 confidence 0.1 feature_proportion 0.17062696487680676 n_clusters 1,224,0.1,0.17062696487680676,1,0.2728182045511378,0,None,i7181,29,0.02306826706676669
1727442846,1727442876,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.25 feature_proportion 0.2 n_clusters 4,100,0.25,0.2,4,0.28157039259814953,0,None,i7181,26,0.009239489359519367
1727442846,1727442879,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 245 confidence 0.25 feature_proportion 0.12981091944130066 n_clusters 2,245,0.25,0.12981091944130066,2,0.2945736434108527,0,None,i7181,29,0.02315578894723681
1727442846,1727442880,34,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 249 confidence 0.25 feature_proportion 0.2 n_clusters 4,249,0.25,0.2,4,0.2890722680670168,0,None,i7181,29,0.023522547303492534
1727442852,1727442884,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 104 confidence 0.25 feature_proportion 0.00686604957418456 n_clusters 2,104,0.25,0.00686604957418456,2,0.22280570142535638,0,None,i7181,29,0.01132715611335266
1727442946,1727442950,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0 n_clusters 4,100,0.001,0,4,None,1,None,i7181
1727442926,1727442955,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.01 feature_proportion 0.10835586980082207 n_clusters 1,100,0.01,0.10835586980082207,1,0.21680420105026255,0,None,i7186,25,0.011187007278135324
1727442942,1727442971,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0.1057172433586296 n_clusters 1,100,0.025,0.1057172433586296,1,0.21505376344086025,0,None,i7181,25,0.011233071425751173
1727442942,1727442971,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.01 feature_proportion 0.2 n_clusters 4,100,0.01,0.2,4,0.28157039259814953,0,None,i7186,25,0.009239489359519367
1727442942,1727442971,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0.10632263436215086 n_clusters 1,100,0.025,0.10632263436215086,1,0.21505376344086025,0,None,i7186,26,0.011233071425751173
1727442946,1727442975,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0.09377977096828483 n_clusters 4,100,0.025,0.09377977096828483,4,0.28157039259814953,0,None,i7181,25,0.009239489359519367
1727442966,1727442995,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.01 feature_proportion 0.09693556425362757 n_clusters 4,100,0.01,0.09693556425362757,4,0.28157039259814953,0,None,i7181,25,0.009239489359519367
1727442966,1727442995,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0.2 n_clusters 4,100,0.001,0.2,4,0.28157039259814953,0,None,i7181,25,0.009239489359519367
1727442966,1727442997,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 163 confidence 0.1 feature_proportion 0.014601076067599514 n_clusters 4,163,0.1,0.014601076067599514,4,0.24256064016003998,0,None,i7181,27,0.017363036411276733
1727442966,1727442998,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 215 confidence 0.01 feature_proportion 0.11508659639114759 n_clusters 4,215,0.01,0.11508659639114759,4,0.29232308077019253,0,None,i7186,28,0.020563964520541902
1727443062,1727443065,3,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.25 feature_proportion 0 n_clusters 4,100,0.25,0,4,None,1,None,i7186
1727443072,1727443076,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0 n_clusters 4,100,0.001,0,4,None,1,None,i7186
1727443052,1727443082,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.025 feature_proportion 0.08590986666442471 n_clusters 1,100,0.025,0.08590986666442471,1,0.21030257564391097,0,None,i7186,26,0.011358102683565628
1727443092,1727443095,3,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.001 feature_proportion 0 n_clusters 4,100,0.001,0,4,None,1,None,i7181
1727443092,1727443097,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 266 confidence 0.001 feature_proportion 0 n_clusters 4,266,0.001,0,4,None,1,None,i7186
1727443072,1727443102,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.01 feature_proportion 0.08121625754024035 n_clusters 1,100,0.01,0.08121625754024035,1,0.22580645161290325,0,None,i7186,26,0.010950105947539516
1727443092,1727443120,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.1 feature_proportion 0.09073418590457916 n_clusters 4,100,0.1,0.09073418590457916,4,0.28157039259814953,0,None,i7181,25,0.009239489359519367
1727443092,1727443123,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 177 confidence 0.005 feature_proportion 0.06713159217480139 n_clusters 4,177,0.005,0.06713159217480139,4,0.2568142035508877,0,None,i7186,27,0.01833791781278653
1727443112,1727443141,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 100 confidence 0.005 feature_proportion 0.12941008866514 n_clusters 4,100,0.005,0.12941008866514,4,0.28157039259814953,0,None,i7186,25,0.009239489359519367
1727443112,1727443142,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 128 confidence 0.25 feature_proportion 0.1284788866967059 n_clusters 3,128,0.25,0.1284788866967059,3,0.23230807701925482,0,None,i7181,26,0.013653413353338334
1727443112,1727443142,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 115 confidence 0.001 feature_proportion 0.043198331606128994 n_clusters 4,115,0.001,0.043198331606128994,4,0.24481120280070012,0,None,i7186,26,0.012033311358142567
1727443112,1727443142,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 180 confidence 0.05 feature_proportion 0.027794026254146523 n_clusters 4,180,0.05,0.027794026254146523,4,0.27606901725431354,0,None,i7181,27,0.017421021922147204
