start_time,end_time,run_time,program_string,n_samples,const,max_depth,threshold,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727455231,1727455302,71,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 328 const 0.9875012597069144 max_depth 3 threshold 0.3511412430554629,328,0.9875012597069144,3,0.3511412430554629,0.3438359589897474,0,None,i7181,34,0.04967908643827624
1727455231,1727455303,72,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 423 const 0.31394313983619215 max_depth 3 threshold 0.2573594326153398,423,0.31394313983619215,3,0.2573594326153398,0.37384346086521636,0,None,i7181,35,0.06701675418854712
1727455231,1727455304,73,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 221 const 0.4909802520647645 max_depth 2 threshold 0.4271877828985453,221,0.4909802520647645,2,0.4271877828985453,0.32433108277069267,0,None,i7181,35,0.035286599427634686
1727455231,1727455304,73,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 449 const 0.9126628790050745 max_depth 4 threshold 0.32709901109337813,449,0.9126628790050745,4,0.32709901109337813,0.37759439859964994,0,None,i7181,36,0.06607901975493873
1727455240,1727455305,65,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 718 const 0.2041168504394591 max_depth 2 threshold 0.3480887332931161,718,0.2041168504394591,2,0.3480887332931161,0.4001000250062515,0,None,i7173,37,0.12090522630657666
1727455231,1727455306,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 709 const 0.6465989421121776 max_depth 2 threshold 0.4104600047692657,709,0.6465989421121776,2,0.4104600047692657,0.41160290072518124,0,None,i7181,38,0.1151537884471118
1727455231,1727455307,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 652 const 0.30554085355252025 max_depth 2 threshold 0.5875771507620813,652,0.30554085355252025,2,0.5875771507620813,0.38834708677169294,0,None,i7181,38,0.08452113028257063
1727455249,1727455308,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 652 const 0.5899349196814002 max_depth 4 threshold 0.48137060385197405,652,0.5899349196814002,4,0.48137060385197405,0.3933483370842711,0,None,i7170,39,0.08285404684504459
1727455231,1727455310,79,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 344 const 0.9354640813544393 max_depth 4 threshold 0.29447246640920643,344,0.9354640813544393,4,0.29447246640920643,0.36384096024005996,0,None,i7181,42,0.055613903475868975
1727455231,1727455327,96,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 290 const 0.807349003944546 max_depth 4 threshold 0.3863000260666013,290,0.807349003944546,4,0.3863000260666013,0.3543385846461615,0,None,i7181,58,0.047928648828873884
1727455433,1727455464,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.30644425185604124 max_depth 2 threshold 0.6177009266736725,100,0.30644425185604124,2,0.6177009266736725,0.30732683170792696,0,None,i7186,27,0.016729182295573894
1727455433,1727455465,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.29118911157238914 max_depth 2 threshold 0.7880168101640614,100,0.29118911157238914,2,0.7880168101640614,0.30732683170792696,0,None,i7186,28,0.016729182295573894
1727455453,1727455482,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.4187634371347184 max_depth 2 threshold 0.8,100,0.4187634371347184,2,0.8,0.30732683170792696,0,None,i7181,26,0.016729182295573894
1727455453,1727455482,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.4346433380425404 max_depth 2 threshold 0.6812121251002345,100,0.4346433380425404,2,0.6812121251002345,0.30732683170792696,0,None,i7181,26,0.016729182295573894
1727455453,1727455482,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.10721909206485346 max_depth 2 threshold 0.6927662838251853,100,0.10721909206485346,2,0.6927662838251853,0.30732683170792696,0,None,i7181,26,0.016729182295573894
1727455453,1727455483,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.46948430612296743 max_depth 2 threshold 0.4963027948640173,100,0.46948430612296743,2,0.4963027948640173,0.30732683170792696,0,None,i7181,26,0.016729182295573894
1727455453,1727455484,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.41959055252542254 max_depth 3 threshold 0.6812185647536044,100,0.41959055252542254,3,0.6812185647536044,0.30732683170792696,0,None,i7186,28,0.016729182295573894
1727455453,1727455486,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.2053247961862248 max_depth 3 threshold 0.7754959190786412,100,0.2053247961862248,3,0.7754959190786412,0.30732683170792696,0,None,i7181,30,0.016729182295573894
1727455463,1727455492,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.5500005772848422 max_depth 3 threshold 0.4949411729551181,100,0.5500005772848422,3,0.4949411729551181,0.30732683170792696,0,None,i7173,25,0.016729182295573894
1727455464,1727455493,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.218789498844353 max_depth 3 threshold 0.5725028309010441,100,0.218789498844353,3,0.5725028309010441,0.30732683170792696,0,None,i7181,26,0.016729182295573894
1727455464,1727455493,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.2732668388960609 max_depth 2 threshold 0.6699607772949558,100,0.2732668388960609,2,0.6699607772949558,0.30732683170792696,0,None,i7181,26,0.016729182295573894
1727455464,1727455498,34,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.5748224508786021 max_depth 2 threshold 0.7058613877258824,100,0.5748224508786021,2,0.7058613877258824,0.30732683170792696,0,None,i7181,29,0.016729182295573894
1727455473,1727455505,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.485681394001209 max_depth 2 threshold 0.6563820556022203,100,0.485681394001209,2,0.6563820556022203,0.30732683170792696,0,None,i7186,28,0.016729182295573894
1727455473,1727455505,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.3810808101706993 max_depth 3 threshold 0.7736770499823464,100,0.3810808101706993,3,0.7736770499823464,0.30732683170792696,0,None,i7186,28,0.016729182295573894
1727455493,1727455521,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.29327433144556897 max_depth 2 threshold 0.7028960709455674,100,0.29327433144556897,2,0.7028960709455674,0.30732683170792696,0,None,i7181,25,0.016729182295573894
1727455493,1727455522,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.3260237784083736 max_depth 2 threshold 0.5544412969028488,100,0.3260237784083736,2,0.5544412969028488,0.30732683170792696,0,None,i7181,25,0.016729182295573894
1727455493,1727455522,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.3038141542470423 max_depth 3 threshold 0.4909268433641707,100,0.3038141542470423,3,0.4909268433641707,0.30732683170792696,0,None,i7181,26,0.016729182295573894
1727455493,1727455523,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 150 const 0.1 max_depth 2 threshold 0.7329999338011128,150,0.1,2,0.7329999338011128,0.3198299574893724,0,None,i7181,27,0.024775424625387114
1727455493,1727455524,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.21780035336856832 max_depth 2 threshold 0.49631656616616987,100,0.21780035336856832,2,0.49631656616616987,0.30732683170792696,0,None,i7186,27,0.016729182295573894
1727455493,1727455525,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.11307610040025035 max_depth 2 threshold 0.8,100,0.11307610040025035,2,0.8,0.30732683170792696,0,None,i7181,28,0.016729182295573894
1727455553,1727455585,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.9553586188441748 max_depth 2 threshold 0.21899166018281244,100,0.9553586188441748,2,0.21899166018281244,0.30732683170792696,0,None,i7186,28,0.016729182295573894
1727455553,1727455585,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.693822144385377 max_depth 2 threshold 0.2,100,0.693822144385377,2,0.2,0.30732683170792696,0,None,i7186,28,0.016729182295573894
1727455573,1727455602,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 3 threshold 0.43049439001477446,100,0.1,3,0.43049439001477446,0.30732683170792696,0,None,i7181,25,0.016729182295573894
1727455573,1727455602,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.3650269350990566 max_depth 3 threshold 0.4559979166802137,100,0.3650269350990566,3,0.4559979166802137,0.30732683170792696,0,None,i7181,26,0.016729182295573894
1727455573,1727455604,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.3606935240820994 max_depth 2 threshold 0.2,100,0.3606935240820994,2,0.2,0.30732683170792696,0,None,i7186,27,0.016729182295573894
1727455573,1727455604,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 157 const 0.25491757699785134 max_depth 2 threshold 0.8,157,0.25491757699785134,2,0.8,0.3175793948487122,0,None,i7181,27,0.02702759023089105
1727455573,1727455604,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 171 const 0.1333703856801595 max_depth 3 threshold 0.8,171,0.1333703856801595,3,0.8,0.32083020755188796,0,None,i7181,28,0.029189115460683354
1727455573,1727455606,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.685784010468876 max_depth 2 threshold 0.3448043648325434,100,0.685784010468876,2,0.3448043648325434,0.30732683170792696,0,None,i7181,29,0.016729182295573894
1727455693,1727455727,34,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 136 const 0.5077920751196001 max_depth 3 threshold 0.2,136,0.5077920751196001,3,0.2,0.2728182045511378,0,None,i7186,31,0.026363733790590503
1727455705,1727455734,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.8878635126014839 max_depth 3 threshold 0.5413164184028063,100,0.8878635126014839,3,0.5413164184028063,0.30732683170792696,0,None,i7181,26,0.016729182295573894
1727455705,1727455738,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 112 const 0.2505463652818398 max_depth 3 threshold 0.2426763652226365,112,0.2505463652818398,3,0.2426763652226365,0.26956739184796197,0,None,i7186,28,0.0219025344571437
1727455706,1727455738,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 124 const 0.3686904034362255 max_depth 2 threshold 0.6515811938784521,124,0.3686904034362255,2,0.6515811938784521,0.28157039259814953,0,None,i7186,29,0.022521255313828457
1727455713,1727455742,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 109 const 0.2725548878707711 max_depth 3 threshold 0.3022145983807828,109,0.2725548878707711,3,0.3022145983807828,0.2883220805201301,0,None,i7181,26,0.019643799838848598
1727455713,1727455743,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 143 const 0.30012237153425825 max_depth 2 threshold 0.2,143,0.30012237153425825,2,0.2,0.29932483120780196,0,None,i7181,27,0.026352742031661762
1727455733,1727455762,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.7059555291391088 max_depth 3 threshold 0.2,100,0.7059555291391088,3,0.2,0.30732683170792696,0,None,i7181,25,0.016729182295573894
1727455733,1727455763,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.2409510071716282 max_depth 4 threshold 0.3385996699883417,100,0.2409510071716282,4,0.3385996699883417,0.30732683170792696,0,None,i7181,26,0.016729182295573894
1727455734,1727455764,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.6969182792520834 max_depth 4 threshold 0.7431449191534336,100,0.6969182792520834,4,0.7431449191534336,0.30732683170792696,0,None,i7181,27,0.016729182295573894
1727455733,1727455765,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.15298941044173767 max_depth 4 threshold 0.547622286486337,100,0.15298941044173767,4,0.547622286486337,0.30732683170792696,0,None,i7186,28,0.016729182295573894
1727455733,1727455766,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 2 threshold 0.2,100,0.1,2,0.2,0.30732683170792696,0,None,i7181,29,0.016729182295573894
1727455733,1727455770,37,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 145 const 0.3144862900976875 max_depth 4 threshold 0.47209633811588714,145,0.3144862900976875,4,0.47209633811588714,0.29057264316079023,0,None,i7181,33,0.027025987266047276
1727455853,1727455886,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 128 const 0.8417610085460264 max_depth 2 threshold 0.2501544674498828,128,0.8417610085460264,2,0.2501544674498828,0.2825706426606651,0,None,i7186,29,0.023955988997249315
1727455853,1727455887,34,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 127 const 0.8075833846082696 max_depth 3 threshold 0.39083200813681007,127,0.8075833846082696,3,0.39083200813681007,0.29207301825456367,0,None,i7186,30,0.02332249729098941
1727455873,1727455903,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 130 const 1 max_depth 3 threshold 0.6396535939775415,130,1,3,0.6396535939775415,0.30932733183295824,0,None,i7181,27,0.02217220971909644
1727455873,1727455904,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 126 const 0.5514336427030195 max_depth 2 threshold 0.2,126,0.5514336427030195,2,0.2,0.2943235808952238,0,None,i7181,27,0.02317245978161207
1727455873,1727455906,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 131 const 1 max_depth 3 threshold 0.2,131,1,3,0.2,0.27256814203550883,0,None,i7181,29,0.024622822372259733
1727455873,1727455906,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 124 const 0.4550844011129054 max_depth 3 threshold 0.29605778276009165,124,0.4550844011129054,3,0.29605778276009165,0.28157039259814953,0,None,i7186,29,0.022521255313828457
1727455873,1727455908,35,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 131 const 0.8034333437271204 max_depth 4 threshold 0.5377285002669003,131,0.8034333437271204,4,0.5377285002669003,0.26881720430107525,0,None,i7181,31,0.02487288488788864
1727455887,1727455917,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 128 const 1 max_depth 2 threshold 0.523369565286157,128,1,2,0.523369565286157,0.2825706426606651,0,None,i7181,26,0.023955988997249315
1727455887,1727455917,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 126 const 0.5744295735428171 max_depth 3 threshold 0.6223265019381412,126,0.5744295735428171,3,0.6223265019381412,0.2943235808952238,0,None,i7181,27,0.02317245978161207
1727455887,1727455926,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 131 const 0.8157206861001234 max_depth 4 threshold 0.23900403995604963,131,0.8157206861001234,4,0.23900403995604963,0.26881720430107525,0,None,i7181,35,0.02487288488788864
1727455977,1727456010,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 120 const 0.1 max_depth 4 threshold 0.2,120,0.1,4,0.2,0.30482620655163795,0,None,i7186,29,0.02106776694173543
1727455993,1727456026,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 119 const 0.1 max_depth 3 threshold 0.2,119,0.1,3,0.2,0.28307076769192296,0,None,i7186,29,0.022427481870467617
1727455993,1727456026,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 121 const 0.5407064769940794 max_depth 4 threshold 0.2,121,0.5407064769940794,4,0.2,0.2658164541135284,0,None,i7186,29,0.023505876469117278
1727456007,1727456036,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 BayesianNonparametricDetectionMethod n_samples 118 const 0.1 max_depth 2 threshold 0.2,118,0.1,2,0.2,0.27606901725431354,0,None,i7181,26,0.022865091272818206
