trial_index,arm_name,trial_status,generation_method,result,n_samples,const,max_depth,threshold
23,23_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.107219092064853457890727383983,2,0.692766283825185347211572661763
24,24_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.434643338042540405830038707791,2,0.681212125100234544561317306943
25,25_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.469484306122967431917913927464,2,0.496302794864017293718916334910
26,26_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.418763437134718419230239305762,2,0.800000000000000044408920985006
27,27_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.205324796186224789451557626307,3,0.775495919078641238186833106738
28,28_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.218789498844353003104146182523,3,0.572502830901044146294509573636
29,29_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.273266838896060904051665829684,2,0.669960777294955844851642723370
30,30_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.574822450878602064783251535118,2,0.705861387725882361010576460103
31,31_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.550000577284842195879832615901,3,0.494941172955118080523106982582
32,32_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.381080810170699280092776461970,3,0.773677049982346431988844415173
33,33_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.485681394001209021382692299085,2,0.656382055602220293444304388686
34,34_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.217800353368568316847486698862,2,0.496316566166169870211177794772
35,35_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.293274331445568969822801363989,2,0.702896070945567386090147010691
36,36_0,COMPLETED,BoTorch,0.319829957489372374013214539445,150,0.100000000000000005551115123126,2,0.732999933801112835141111645498
37,37_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.303814154247042278456092390115,3,0.490926843364170695238613006950
38,38_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.326023778408373599013714283501,2,0.554441296902848823613396689325
39,39_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.113076100400250345590080769398,2,0.800000000000000044408920985006
40,40_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.693822144385377037600903804559,2,0.200000000000000011102230246252
41,41_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.955358618844174833917293199192,2,0.218991660182812436508115183642
42,42_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.360693524082099425953629179276,2,0.200000000000000011102230246252
43,43_0,COMPLETED,BoTorch,0.317579394848712226462339458521,157,0.254917576997851336173539493757,2,0.800000000000000044408920985006
44,44_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.365026935099056593081456867367,3,0.455997916680213721818404337682
45,45_0,COMPLETED,BoTorch,0.320830207551887958139502643462,171,0.133370385680159492247653929553,3,0.800000000000000044408920985006
46,46_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.100000000000000005551115123126,3,0.430494390014774463981694907488
47,47_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.685784010468876048527420152823,2,0.344804364832543397412223384890
48,48_0,COMPLETED,BoTorch,0.272818204551137810653926862869,136,0.507792075119600117005802530912,3,0.200000000000000011102230246252
49,49_0,COMPLETED,BoTorch,0.281570392598149532581430776190,124,0.368690403436225500044542968681,2,0.651581193878452147316693299217
50,50_0,COMPLETED,BoTorch,0.269567391847961967954461215413,112,0.250546365281839822358733727015,3,0.242676365222636497565034119361
51,51_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.887863512601483884090214360185,3,0.541316418402806309728703126893
52,52_0,COMPLETED,BoTorch,0.299324831207801955734737475723,143,0.300122371534258247649518125399,2,0.200000000000000011102230246252
53,53_0,COMPLETED,BoTorch,0.288322080520130086256358481478,109,0.272554887870771089808386022924,3,0.302214598380782795139509744331
54,54_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.152989410441737666568329245820,4,0.547622286486337039868033116363
55,55_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.705955529139108750591447005718,3,0.200000000000000011102230246252
56,56_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.100000000000000005551115123126,2,0.200000000000000011102230246252
57,57_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.696918279252083383568106000894,4,0.743144919153433614056325495767
58,58_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,0.240951007171628206471325484017,4,0.338599669988341678283916280634
59,59_0,COMPLETED,BoTorch,0.290572643160790233807233562402,145,0.314486290097687526401415425426,4,0.472096338115887137476534007874
60,60_0,COMPLETED,BoTorch,0.292073018254563665507816949685,127,0.807583384608269616578013483377,3,0.390832008136810071796674037614
61,61_0,COMPLETED,BoTorch,0.282570642660665116707718880207,128,0.841761008546026423537966820732,2,0.250154467449882789154003148724
62,62_0,COMPLETED,BoTorch,0.281570392598149532581430776190,124,0.455084401112905378994355487521,3,0.296057782760091647844546969282
63,63_0,COMPLETED,BoTorch,0.309327331832958241086828365951,130,1.000000000000000000000000000000,3,0.639653593977541512494155995228
64,64_0,COMPLETED,BoTorch,0.272568142035508831355627989979,131,1.000000000000000000000000000000,3,0.200000000000000011102230246252
65,65_0,COMPLETED,BoTorch,0.268817204301075252104169521772,131,0.803433343727120385935336344119,4,0.537728500266900333315334137296
66,66_0,COMPLETED,BoTorch,0.294323580895223813058692030609,126,0.551433642703019533115593731054,2,0.200000000000000011102230246252
67,67_0,COMPLETED,BoTorch,0.268817204301075252104169521772,131,0.815720686100123382189508447482,4,0.239004039956049629811474233065
68,68_0,COMPLETED,BoTorch,0.294323580895223813058692030609,126,0.574429573542817095699319906998,3,0.622326501938141207759258577425
69,69_0,COMPLETED,BoTorch,0.282570642660665116707718880207,128,1.000000000000000000000000000000,2,0.523369565286156968042519110895
70,70_0,COMPLETED,BoTorch,0.304826206551637945985078204103,120,0.100000000000000005551115123126,4,0.200000000000000011102230246252
71,71_0,COMPLETED,BoTorch,0.283070767691922964282014163473,119,0.100000000000000005551115123126,3,0.200000000000000011102230246252
72,72_0,COMPLETED,BoTorch,0.265816454113528388703002747206,121,0.540706476994079365816503468523,4,0.200000000000000011102230246252
73,73_0,COMPLETED,BoTorch,0.281570392598149532581430776190,124,0.100000000000000005551115123126,4,0.200000000000000011102230246252
74,74_0,COMPLETED,BoTorch,0.276069017254313542331090047810,118,0.100000000000000005551115123126,2,0.200000000000000011102230246252
75,75_0,COMPLETED,BoTorch,0.276069017254313542331090047810,118,0.494589746404622832010034017003,3,0.200000000000000011102230246252
76,76_0,COMPLETED,BoTorch,0.304826206551637945985078204103,120,0.100000000000000005551115123126,4,0.590562607776977666063089600357
77,77_0,COMPLETED,BoTorch,0.304826206551637945985078204103,120,0.438517813872483785964107028121,4,0.200000000000000011102230246252
78,78_0,COMPLETED,BoTorch,0.275568892223055805779097227060,117,1.000000000000000000000000000000,3,0.200000000000000011102230246252
79,79_0,COMPLETED,BoTorch,0.275568892223055805779097227060,117,0.739082785376435125179739316081,3,0.200000000000000011102230246252
80,80_0,COMPLETED,BoTorch,0.264066016504125977704120487033,121,1.000000000000000000000000000000,4,0.200000000000000011102230246252
81,81_0,COMPLETED,BoTorch,0.268567141785446383828173111397,121,1.000000000000000000000000000000,4,0.634366332350308370635616483924
82,82_0,COMPLETED,BoTorch,0.273818454613653394780214966886,116,0.874124302662239505146146711922,4,0.200000000000000011102230246252
83,83_0,COMPLETED,BoTorch,0.292823205801450381358108643326,140,1.000000000000000000000000000000,3,0.200000000000000011102230246252
84,84_0,COMPLETED,BoTorch,0.269817454363590947252760088304,116,0.863004108513081735765126722981,3,0.200000000000000011102230246252
85,85_0,COMPLETED,BoTorch,0.271567891972993247229339885962,137,1.000000000000000000000000000000,2,0.200000000000000011102230246252
86,86_0,COMPLETED,BoTorch,0.272068017004251094803635169228,123,1.000000000000000000000000000000,4,0.361172035751472220166391480234
87,87_0,COMPLETED,BoTorch,0.276319079769942521629388920701,122,1.000000000000000000000000000000,4,0.394609154010147789026774489685
88,88_0,COMPLETED,BoTorch,0.275568892223055805779097227060,117,0.975852408397702486553271228331,4,0.200000000000000011102230246252
89,89_0,COMPLETED,BoTorch,0.268567141785446383828173111397,115,1.000000000000000000000000000000,2,0.200000000000000011102230246252
90,90_0,COMPLETED,BoTorch,0.293573393348337097208400336967,115,0.611223177940916073680455156136,3,0.200000000000000011102230246252
91,91_0,COMPLETED,BoTorch,0.301575393848462103285612556647,140,1.000000000000000000000000000000,4,0.200000000000000011102230246252
92,92_0,COMPLETED,BoTorch,0.283070767691922964282014163473,132,0.351881429180319726945924685424,3,0.302701587448269804347944500478
93,93_0,COMPLETED,BoTorch,0.281570392598149532581430776190,129,1.000000000000000000000000000000,4,0.440810689282914225373133376706
94,94_0,COMPLETED,BoTorch,0.281570392598149532581430776190,129,1.000000000000000000000000000000,4,0.432497661304634517520639747090
95,95_0,COMPLETED,BoTorch,0.304076019004751230134786510462,125,1.000000000000000000000000000000,4,0.200000000000000011102230246252
96,96_0,COMPLETED,BoTorch,0.286071517879469827683180938038,133,0.100000000000000005551115123126,3,0.200000000000000011102230246252
97,97_0,COMPLETED,BoTorch,0.278319579894973689881965128734,124,0.932849181146925054974872182356,4,0.200000000000000011102230246252
98,98_0,COMPLETED,BoTorch,0.384346086521630381227510042663,521,0.209998931150957912628030044289,2,0.716665702831517981152842367010
99,99_0,COMPLETED,BoTorch,0.294323580895223813058692030609,149,1.000000000000000000000000000000,2,0.200000000000000011102230246252
100,100_0,COMPLETED,BoTorch,0.316829207301825510612047764880,177,1.000000000000000000000000000000,2,0.200000000000000011102230246252
101,101_0,COMPLETED,BoTorch,0.390597649412353087328142464685,524,0.300624071976989759580334293787,3,0.514060622048500448499908088706
102,102_0,COMPLETED,BoTorch,0.271567891972993247229339885962,137,0.994564123595890969831145866920,2,0.200877583763874462130516462821
103,103_0,COMPLETED,BoTorch,0.312328082020505104487995140516,172,0.891076978112465889481086378510,2,0.239148733964359483383788074207
104,104_0,COMPLETED,BoTorch,0.284321080270067527706601140380,135,1.000000000000000000000000000000,2,0.200000000000000011102230246252
105,105_0,COMPLETED,BoTorch,0.267066766691672952127589724114,107,0.794924273575133844005335959082,4,0.200000000000000011102230246252
106,106_0,COMPLETED,BoTorch,0.309327331832958241086828365951,130,1.000000000000000000000000000000,4,0.435398190927561934415734867798
107,107_0,COMPLETED,BoTorch,0.276319079769942521629388920701,122,0.815006137091721538645572309179,4,0.479645736219914020637133944547
108,108_0,COMPLETED,BoTorch,0.288822205551387822808351302228,126,1.000000000000000000000000000000,2,0.200000000000000011102230246252
109,109_0,COMPLETED,BoTorch,0.305576394098524661835369897744,125,0.742023673686266205251627070538,4,0.200000000000000011102230246252
110,110_0,RUNNING,BoTorch,,174,0.482933293032632882102461735485,4,0.200000000000000011102230246252
111,111_0,COMPLETED,BoTorch,0.272068017004251094803635169228,123,0.810569395106448764565243436664,4,0.499766488547969012223859408550
112,112_0,COMPLETED,BoTorch,0.309077269317329372810831955576,184,0.742123642083571621874682477937,4,0.396004149328738341839795111810
113,113_0,COMPLETED,BoTorch,0.272068017004251094803635169228,123,1.000000000000000000000000000000,3,0.200000000000000011102230246252
114,114_0,COMPLETED,BoTorch,0.327831957989497380090426759125,197,0.100000000000000005551115123126,4,0.200000000000000011102230246252
115,115_0,COMPLETED,BoTorch,0.305826456614153530111366308120,125,0.758720311414586401355109046563,3,0.200000000000000011102230246252
116,116_0,COMPLETED,BoTorch,0.319829957489372374013214539445,150,0.470679202442742194989477866329,4,0.200000000000000011102230246252
117,117_0,COMPLETED,BoTorch,0.292073018254563665507816949685,127,0.690125469209516007040861040878,4,0.200000000000000011102230246252
118,118_0,COMPLETED,BoTorch,0.322830707676919237414381314011,180,0.329235935289270420511797965446,3,0.200000000000000011102230246252
119,119_0,COMPLETED,BoTorch,0.272068017004251094803635169228,123,0.187316804149583071570361880731,2,0.435589549928915964471798361046
120,120_0,COMPLETED,BoTorch,0.281070267566891685007135492924,109,1.000000000000000000000000000000,4,0.344082379059187259962016014470
121,121_0,COMPLETED,BoTorch,0.284321080270067527706601140380,135,0.817826042300227151748970300105,4,0.800000000000000044408920985006
122,122_0,RUNNING,BoTorch,,109,1.000000000000000000000000000000,4,0.312452915817014120758443596060
123,123_0,COMPLETED,BoTorch,0.273318329582395547205919683620,111,1.000000000000000000000000000000,4,0.375796397073783650100153863605
124,124_0,COMPLETED,BoTorch,0.309327331832958241086828365951,130,0.771861456166849091431458873558,4,0.800000000000000044408920985006
125,125_0,COMPLETED,BoTorch,0.275568892223055805779097227060,117,0.849031030601169578453379926941,4,0.444389355230059179824309012474
126,126_0,COMPLETED,BoTorch,0.312328082020505104487995140516,172,0.386146898570099650349618514156,4,0.200000000000000011102230246252
127,127_0,COMPLETED,BoTorch,0.260065016254063530176665608451,120,0.833691857195334562469213324221,4,0.313856728827658137959133455297
128,128_0,COMPLETED,BoTorch,0.321580395098774673989794337103,125,0.183931821772425674321738142680,3,0.311638779116048592054966093201
129,129_0,COMPLETED,BoTorch,0.330582645661415375215597123315,198,0.430196361213256439626206883986,4,0.200000000000000011102230246252
130,130_0,COMPLETED,BoTorch,0.309077269317329372810831955576,179,0.164687766307813510113788879607,4,0.212450260103791394028505123970
131,131_0,COMPLETED,BoTorch,0.305076269067266814261074614478,181,0.551495677668769168633389199385,3,0.201627516843725901329875682677
132,132_0,COMPLETED,BoTorch,0.259314828707176814326373914810,112,1.000000000000000000000000000000,4,0.410902053365496566783576781745
133,133_0,COMPLETED,BoTorch,0.285071267816954243556892834022,118,1.000000000000000000000000000000,4,0.317875825487976160221847976572
134,134_0,COMPLETED,BoTorch,0.277069267316829237479680614342,131,0.566399598631598721887314695778,2,0.403521829421623401401575392811
135,135_0,COMPLETED,BoTorch,0.283320830207551832558010573848,133,0.789334273103131645044072683959,2,0.364387340321895958350495448030
136,136_0,COMPLETED,BoTorch,0.285071267816954243556892834022,118,1.000000000000000000000000000000,3,0.317129241655597304827551852213
137,137_0,COMPLETED,BoTorch,0.282070517629407380155726059456,129,0.509742213052080339608096437587,2,0.443394331004298258847029501339
138,138_0,COMPLETED,BoTorch,0.284821205301325375280896423646,114,0.993123264978424957760694269382,4,0.380351317060630966793155494088
139,139_0,COMPLETED,BoTorch,0.282570642660665116707718880207,128,1.000000000000000000000000000000,2,0.361328690539701402606453939370
140,140_0,COMPLETED,BoTorch,0.286071517879469827683180938038,133,0.499676527138228188107405003393,2,0.473267592536426029425911110593
141,141_0,COMPLETED,BoTorch,0.294323580895223813058692030609,126,0.100000000000000005551115123126,2,0.375555143706168381712018344842
142,142_0,COMPLETED,BoTorch,0.268317079269817404529874238506,119,0.805543472401036519947581382439,4,0.369518638296195245374065052602
143,143_0,COMPLETED,BoTorch,0.281570392598149532581430776190,124,0.615425905535865958029262401396,3,0.395597999065405825369623471488
144,144_0,COMPLETED,BoTorch,0.321330332583145805713797926728,219,0.100000000000000005551115123126,4,0.800000000000000044408920985006
145,145_0,COMPLETED,BoTorch,0.289322330582645670382646585495,127,1.000000000000000000000000000000,3,0.326273843161262067091854532919
146,146_0,COMPLETED,BoTorch,0.309327331832958241086828365951,130,1.000000000000000000000000000000,2,0.745180433082964777113943455333
147,147_0,COMPLETED,BoTorch,0.321580395098774673989794337103,125,0.869881937528376281143493997661,2,0.200000000000000011102230246252
148,148_0,COMPLETED,BoTorch,0.282070517629407380155726059456,113,1.000000000000000000000000000000,4,0.200000000000000011102230246252
149,149_0,COMPLETED,BoTorch,0.309327331832958241086828365951,130,0.365170970667487715388688229723,2,0.314281816466359331663227294484
150,150_0,COMPLETED,BoTorch,0.282570642660665116707718880207,128,0.707053424378947026340824777435,2,0.779454584530959948551753768697
151,151_0,COMPLETED,BoTorch,0.282570642660665116707718880207,128,0.578695879337874363734783855762,2,0.385064316364432057682165577717
152,152_0,COMPLETED,BoTorch,0.271567891972993247229339885962,137,1.000000000000000000000000000000,2,0.800000000000000044408920985006
153,153_0,COMPLETED,BoTorch,0.309327331832958241086828365951,130,0.168133216273176455679561058787,2,0.200000000000000011102230246252
154,154_0,COMPLETED,BoTorch,0.340585146286571660567688013543,231,0.363095715366456461836719427083,4,0.800000000000000044408920985006
155,155_0,COMPLETED,BoTorch,0.284821205301325375280896423646,114,0.823343898349617964171898165660,4,0.311474978668095481282307446236
156,156_0,COMPLETED,BoTorch,0.282070517629407380155726059456,129,0.548515495006930753341123363498,3,0.461741433845498039367782894260
157,157_0,COMPLETED,BoTorch,0.282570642660665116707718880207,128,0.508177623583070392498939327197,2,0.360975277400786775938712480638
158,158_0,COMPLETED,BoTorch,0.289572393098274538658642995870,145,0.763497378353212186041787390423,4,0.656120774559123653979497703403
159,159_0,COMPLETED,BoTorch,0.303575893973493382560491227196,161,1.000000000000000000000000000000,4,0.760259955963611844254046445712
160,160_0,COMPLETED,BoTorch,0.282070517629407380155726059456,113,0.937764596806095585002083225845,4,0.394124146019359966608419654222
161,161_0,COMPLETED,BoTorch,0.276319079769942521629388920701,122,0.886316538091796557452539673250,4,0.350218293815040215832823378150
162,162_0,COMPLETED,BoTorch,0.271567891972993247229339885962,137,0.778764703440061434314145571989,3,0.539387403467770920606483286974
163,163_0,COMPLETED,BoTorch,0.298074518629657392310150498815,153,1.000000000000000000000000000000,3,0.628493505113686179441856438643
164,164_0,COMPLETED,BoTorch,0.318579644911227810588627562538,168,0.738572607067920161583174376574,4,0.800000000000000044408920985006
165,165_0,COMPLETED,BoTorch,0.293073268317079249634105053701,148,0.751566712122554658748185829609,3,0.544611584131581061285487521673
166,166_0,COMPLETED,BoTorch,0.288072018004501106958059608587,149,0.797970724371749429160161071195,4,0.683057012718588651978279813193
167,167_0,COMPLETED,BoTorch,0.258564641160290098476082221168,112,0.915763377289078084331208629010,4,0.378650620479047517186188542837
168,168_0,COMPLETED,BoTorch,0.328832208052012964216714863142,241,0.100000000000000005551115123126,3,0.434494296114224742844101001538
169,169_0,COMPLETED,BoTorch,0.272068017004251094803635169228,123,0.629764129201447975248129296233,4,0.588088343398097013192682425142
170,170_0,COMPLETED,BoTorch,0.282070517629407380155726059456,129,0.962964698548357089791238649923,3,0.427658823549549427234239828977
171,171_0,COMPLETED,BoTorch,0.306576644161040245961658001761,153,1.000000000000000000000000000000,2,0.587153476524125084168304056220
172,172_0,COMPLETED,BoTorch,0.299824956239059803309032758989,135,0.745822116784916944176586639514,2,0.544121941815105203410496415017
173,173_0,COMPLETED,BoTorch,0.282570642660665116707718880207,128,0.827611575533053089870350049750,3,0.268758229960108396827678234331
174,174_0,COMPLETED,BoTorch,0.279819954988747232604850978532,141,1.000000000000000000000000000000,2,0.496055723357998634703847073979
175,175_0,COMPLETED,BoTorch,0.281570392598149532581430776190,124,0.690252747052303772257175751292,4,0.379316123232398272335785804898
176,176_0,COMPLETED,BoTorch,0.284571142785696395982597550756,141,0.829531273845949268519461838878,2,0.604076118093288871868651312980
177,177_0,COMPLETED,BoTorch,0.279819954988747232604850978532,138,0.892858250315531565277638037514,2,0.508344152498240275939167531760
178,178_0,COMPLETED,BoTorch,0.271567891972993247229339885962,137,0.802276616479083437560859692894,3,0.375773198110284201156616745720
179,179_0,COMPLETED,BoTorch,0.279819954988747232604850978532,138,0.703059145765578263898021305067,2,0.502117528977239047094371926505
180,180_0,COMPLETED,BoTorch,0.276319079769942521629388920701,122,0.801826514657622446691220829962,4,0.382489158967147635515004822082
181,181_0,COMPLETED,BoTorch,0.271567891972993247229339885962,137,1.000000000000000000000000000000,2,0.469273848852979458268208645677
182,182_0,COMPLETED,BoTorch,0.282070517629407380155726059456,113,1.000000000000000000000000000000,4,0.341926562172202797018627506986
183,183_0,COMPLETED,BoTorch,0.284821205301325375280896423646,114,1.000000000000000000000000000000,4,0.361218419901333298582812858513
184,184_0,COMPLETED,BoTorch,0.335833958489622386167638978804,277,0.652037357889697410939788824180,2,0.758349342422176331268701687804
185,185_0,COMPLETED,BoTorch,0.267816954238559667977881417755,119,1.000000000000000000000000000000,4,0.383305619574218492395800694794
186,186_0,COMPLETED,BoTorch,0.260065016254063530176665608451,120,0.866555181411025832183270267706,4,0.354446227755446707785580429118
187,187_0,COMPLETED,BoTorch,0.268317079269817404529874238506,119,0.891011085697958282736408364144,4,0.369120428275470313650430398411
188,188_0,COMPLETED,BoTorch,0.278819704926231537456260412000,131,0.615240076151345571808803924796,4,0.460038000781976041952958667025
189,189_0,COMPLETED,BoTorch,0.275568892223055805779097227060,117,1.000000000000000000000000000000,4,0.298110710880169160752473089815
190,190_0,COMPLETED,BoTorch,0.253063265816454108225741492788,106,1.000000000000000000000000000000,4,0.204561782784976775584340202840
191,191_0,COMPLETED,BoTorch,0.283070767691922964282014163473,132,0.391419670086716298129658753169,3,0.651583099925149400455381965003
192,192_0,COMPLETED,BoTorch,0.336584146036509102017930672446,272,0.856497506172069100749411063589,2,0.396854329683163031816661714402
193,193_0,COMPLETED,BoTorch,0.284821205301325375280896423646,114,0.912871013282556376111642748583,4,0.396425274701186380887918403459
194,194_0,COMPLETED,BoTorch,0.277069267316829237479680614342,131,1.000000000000000000000000000000,2,0.322438055455256833425892182277
195,195_0,COMPLETED,BoTorch,0.268567141785446383828173111397,121,0.936261693752430290693666847801,4,0.441620754726279707291780596279
196,196_0,COMPLETED,BoTorch,0.275568892223055805779097227060,117,0.634370897759171437080283340038,4,0.202680907845545016376931357627
197,197_0,COMPLETED,BoTorch,0.279819954988747232604850978532,108,1.000000000000000000000000000000,4,0.306861455817827921688234482644
198,198_0,COMPLETED,BoTorch,0.267066766691672952127589724114,107,1.000000000000000000000000000000,4,0.296635269217448538370263122488
199,199_0,COMPLETED,BoTorch,0.253063265816454108225741492788,106,1.000000000000000000000000000000,4,0.267560930379156514113958564849
200,200_0,COMPLETED,BoTorch,0.277069267316829237479680614342,131,0.558457506855587926253292607726,3,0.495368226815706858001675527703
201,201_0,RUNNING,BoTorch,,105,1.000000000000000000000000000000,4,0.276707349586912232375368603243
202,202_0,COMPLETED,BoTorch,0.259314828707176814326373914810,112,1.000000000000000000000000000000,4,0.200000000000000011102230246252
203,203_0,COMPLETED,BoTorch,0.285071267816954243556892834022,118,0.868611823450960440773371828982,4,0.329269159059516924870081311383
204,204_0,COMPLETED,BoTorch,0.294323580895223813058692030609,126,0.765459828832301347745215025498,4,0.399337708864830442934135135147
205,205_0,COMPLETED,BoTorch,0.250562640660165092398870001489,104,1.000000000000000000000000000000,4,0.251125074422064775703233863169
206,206_0,COMPLETED,BoTorch,0.267066766691672952127589724114,115,1.000000000000000000000000000000,4,0.299735146995161960692399816253
207,207_0,COMPLETED,BoTorch,0.253063265816454108225741492788,106,1.000000000000000000000000000000,4,0.278950448218898860996972643989
208,208_0,COMPLETED,BoTorch,0.289822455613903517956941868761,147,0.545341513176659908879173599416,2,0.414259569087121692909647663328
209,209_0,COMPLETED,BoTorch,0.253063265816454108225741492788,106,1.000000000000000000000000000000,4,0.305519568595645829578444363506
210,210_0,COMPLETED,BoTorch,0.359089772443110799571286406717,342,0.700004732291977016522821486433,3,0.482526382098135198095434361676
211,211_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,1.000000000000000000000000000000,4,0.200000000000000011102230246252
212,211_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,1.000000000000000000000000000000,4,0.200000000000000011102230246252
213,213_0,COMPLETED,BoTorch,0.306326581645411377685661591386,115,0.445382703240380317666335940885,2,0.362941993874897783634025927313
214,214_0,COMPLETED,BoTorch,0.289072268067016802106650175119,132,0.694642970553881688999808829976,3,0.448362179732559817946224711704
215,215_0,COMPLETED,BoTorch,0.279819954988747232604850978532,108,1.000000000000000000000000000000,4,0.200000000000000011102230246252
216,211_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,1.000000000000000000000000000000,4,0.200000000000000011102230246252
217,217_0,COMPLETED,BoTorch,0.273318329582395547205919683620,111,1.000000000000000000000000000000,4,0.245942470023802983725147441874
218,218_0,COMPLETED,BoTorch,0.271567891972993247229339885962,137,0.778954710278577655557796788344,3,0.539542309207637682533231782145
219,211_0,COMPLETED,BoTorch,0.307326831707926961811949695402,100,1.000000000000000000000000000000,4,0.200000000000000011102230246252
220,220_0,COMPLETED,BoTorch,0.276069017254313542331090047810,118,0.217786124134503461524658973758,4,0.365303712186263340733205495781
221,221_0,COMPLETED,BoTorch,0.358839709927481820272987533826,343,0.100000000000000005551115123126,2,0.800000000000000044408920985006
222,222_0,COMPLETED,BoTorch,0.346586646661665387370021562674,288,0.100000000000000005551115123126,2,0.800000000000000044408920985006
223,223_0,COMPLETED,BoTorch,0.288322080520130086256358481478,109,1.000000000000000000000000000000,2,0.720568206042152104018327918311
224,224_0,COMPLETED,BoTorch,0.275568892223055805779097227060,136,0.563146078035753339108282489178,2,0.749625672745976689981262097717
